"title","abstract","abstract.id","screener.id","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Cooperate or not cooperate EEG, autonomic, and behavioral correlates of ineffective joint strategies","Introduction: The neural activity in response to ineffective joint actions was explored in the present study. Subjects involved in a cooperative but frustrating task (poor performance as manipulated by an external feedback) were required to cooperate (T1) during an attentional task in a way to synchronize their responses and obtain better outcomes. Methods: We manipulated their strategies by providing false feedbacks (T2) signaling the incapacity to create a synergy, which was reinforced by a general negative evaluation halfway through the game. A control condition was provided (no cooperation required, T0) as well as a check for possible learning effect (time series analysis). The effects of the feedback in modulating subjects' behavioral performance and electrocortical activity were explored by means of brain oscillations (delta, theta, alpha, beta) and autonomic activity (heart rate, HR; skin conductance activity, SCR). Results: Results showed a specific pattern of behavioral, neural, and peripheral responses after the social feedback. In fact, within this condition, worse behavioral outcomes emerged, with longer response times with respect to the prefeedback one. In parallel, a specific right-lateralized effect was observed over the dorsolateral prefrontal cortex (DLPFC), with increased delta and theta power compared to the previous condition. Moreover, increased SCR was observed with respect to the first part. Conclusions: Two interpretations are put forward to explain the present findings: 1) the contribution of negative emotions in response to failing interactions or 2) a motivational disengagement toward goal-oriented cooperation elicited by frustrating evaluations.","MA75","MW","","",""
"Evidence for personality conformity, not social niche specialization in social jays","Animal personality traits are defined as consistent individual differences in behavior over time and across contexts. Occasionally this inflexibility results in maladaptive behavioral responses to external stimuli. However, in social groups inflexible behavioral phenotypes might be favored as this could lead to more predictable social interactions. Two hypotheses seek to describe the optimal distribution of personality types within groups. The social niche specialization hypothesis states that individuals within groups should partition social roles, like personality types, to avoid conflict; whereas the conformity hypothesis states that individuals should assort with conspecifics of similar personality. However, no research so far has compared these hypotheses using data from wild animal systems. We tested boldness in the wild on 2 species with different social systems, the Mexican Jay and California Scrub-Jay. We found support for the conformity hypothesis over the social niche specialization hypothesis because individuals within groups of the social species had more similar personalities, and consequently there was a statistically significant group effect. The most likely mechanism for this conformity is social learning of behaviors through development, but more explicit research on this is needed.","MA122","MW","","",""
"Manipulation of population density and food availability affects home range sizes of African striped mouse females","An individual's home range determines its access to resources, significantly influencing its fitness. Food availability and population density are considered to be among the primary factors influencing home range sizes; however, no study has experimentally tested whether these two factors affect home range sizes independently. This is important as these two factors correlate significantly with each other, making it difficult to differentiate the effect of one from the other. First, we supplemented food to 23 female African striped mice, Rhabdomys pumilio, belonging to 15 different groups. To avoid an increase in population density by immigration, we also provided food to neighbouring groups. Although population density did not increase, female home range sizes decreased by 43.1\%. In a second experiment, we manipulated population density by removing entire social groups of striped mice. We carried out experiments within 7 weeks, a period short enough to control for a change in natural food availability. Experimental decrease of population density caused an increase of female home range sizes of 44.3\%. The degree of home range overlap between female striped mice was unaffected by supplemental feeding or by reduction of population density. However, female home range sizes were negatively affected by the total number of female neighbours, especially of heavier individuals. In addition, after removal, females significantly decreased their overlap with neighbouring breeding females indicating that competition with same-sex individuals shapes females' home ranges. This is the first comprehensive experimental field study demonstrating that an increase in food availability and a decrease in population density independently affect home range sizes of individuals. (C) 2014 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA239","MW","","",""
"Inclusive fitness, asymmetric competition and kin selection in plants","The findings that some plants alter their competitive phenotype in response to genetic relatedness of its conspecific neighbour (and presumed competitor) has spurred an increasing interest in plant kin-interactions. This phenotypic response suggests the ability to assess the genetic relatedness of conspecific competitors, proposing kin selection as a process that can influence plant competitive interactions. Kin selection can favour restrained competitive growth towards kin, if the fitness loss from reducing own growth is compensated by increased fitness in the related neighbour. This may lead to positive frequency dependency among related conspecifics with important ecological consequences for species assemblage and coexistence. However, kin selection in plants is still controversial. First, many studies documenting a plastic response to neighbour relatedness do not estimate fitness consequences of the individual that responds, and when estimated, fitness of individuals grown in competition with kin did not necessarily exceed that of individuals grown in non-kin groups. Although higher fitness in kin groups could be consistent with kin selection, this could also arise from mechanisms like asymmetric competition in the non-kin groups. Here we outline the main challenges for studying kin selection in plants taking genetic variation for competitive ability into account. We emphasize the need to measure inclusive fitness in order to assess whether kin selection occurs, and show under which circumstances kin selected responses can be expected. We also illustrate why direct fitness estimates of a focal plant, and group fitness estimates are not suitable for documenting kin selection. Importantly, natural selection occurs at the individual level and it is the inclusive fitness of an individual plant - not the mean fitness of the group - that can capture if a differential response to neighbour relatedness is favoured by kin selection.","MA194","MW","","",""
"Social influences on territorial signaling in male greater sac-winged bats","Acoustic territorial displays are common among birds but comparatively rare among mammals. An exceptionally vocal mammal well-known for its elaborate territorial displays is the polygynous greater sac-winged bat, Saccopteryx bilineata. Male S. bilineata are often philopatric and establish small territories in their birth colony in which females can roost during the day. During territorial defense, males produce complex territorial songs that are learned through vocal imitation. Territorial songs are mainly produced at dawn and dusk. We studied social influences on male vocal activity and the occurrence of vocal signatures in territorial songs of 27 male S. bilineata from 12 different-sized colonies in Panama. Males produced significantly more territorial songs when they had more territorial neighbors or when they had females roosting in their territories, indicating that male vocal activity rises with increasing male-male competition. Territorial songs are multisyllabic vocalizations with low-frequency buzz syllables being most prominent. We found statistical evidence for a pronounced individual signature encoded in the buzz syllables of territorial songs that could facilitate individual recognition among rival neighbors. Additionally, we found a vocal group signature in territorial songs, suggesting that young males may learn territorial songs from more than one tutor male. Resident male S. bilineata appear to cooperatively defend their colony against male intruders, making a group signature in territorial songs potentially advantageous.","MA336","MW","","",""
"Forest pathogens: Friend or foe to biodiversity?","Biological diversity in forest ecosystems results from evolutionary processes driven by ecological imperatives linked to pathogens, symbionts, fire, climate, and competition or impacts from other agents of disturbance. To understand the behavior of microorganisms and microbial pathogens, it is necessary to have a comprehensive appreciation for the diversity of their functional attributes in their natural habitats. Where niches are complex, evolution is guided by more than simple host-pathogen relationships. Moreover, the negative attributes of a pathosystem are not always obvious at different scales or in different contexts. Deleterious impacts on one species (e.g., mortality, parasitism) may benefit another species through reduced competition or enhanced nutrient cycling. Species with pathogenic behavior also display mutualistic and symbiotic benefits (e.g., mycorrhizal fungi and endophytic antagonists found in grasses) or useful attributes as biological control agents. Preserving the diversity of natural areas while controlling forest pests is both a challenge and an opportunity. The challenge is to understand pest niches more thoroughly, while the opportunity is to have a wiser use of both timber and nontimber forest resources.","MA154","MW","","",""
"The bitterling-mussel interaction as a test case for co-evolution","The European bitterling Rhodeus sericeus (Cyprinidae) spawns in the gills of freshwater mussels (Unionidae) and shows some obvious adaptations to this type of spawning, such as the development of an ovipositor. Furthermore, recent studies have shown that the fish avoid species of mussels that have a high likelihood of ejecting their eggs prematurely. This leads to the question of whether the interaction between bitterling and mussels could represent a case of co-evolution, involving evolutionary responses by both species to selection imposed by the other. The evidence for and against co-evolution is reviewed, incorporating new results from two sets of experiments designed to test for adaptive choices by bitterling according to the mussels' sex and reproductive state, as well as a preliminary study of potential benefits for mussels from exposure to bitterling. Host preferences by bitterling, both among and within mussel species, may indeed have evolved in response to differences in benefits for offspring survival. There is no evidence yet for any benefits to mussels from receiving eggs, whereas there are costs due to reduced ventilation rates when the gills contain bitterling eggs. While there are differences among mussel species and individuals in their tendency to reject bitterling embryos, these differences do not provide strong evidence for co-evolution. For example, they may reflect differences in host physiology such as ventilation rate and generalized responses to expelling objects from their gills. Therefore, while bitterling are well adapted for their obligate spawning relationship with mussels, it has been much more difficult to find evidence for adaptations by mussels for dealing with bitterling. This suggests that any co-evolutionary dynamics between bitterling and mussels may be asymmetric, with stronger responses to selection by the fish than by mussels.  2003 The Fisheries Society of the British Isles.","MA364","MW","","",""
"Good Daphnia parents do not control the offspring microbiome","In Focus: Mushegian, A. A., Walser, J. -C., Sullam, K. E., & Ebert, D. (2018). The microbiota of diapause: How hostmicrobe associations are formed after dormancy in an aquatic crustacean. Journal of Animal Ecology, 87, 400413. https://doi.org/10.1111/1365-2656.12709. All animals are colonized by micro-organisms, most of which are benign or beneficial. Where do these micro-organisms come from? Theory predicts that micro-organisms which are transmitted vertically from parent to offspring are especially likely to be beneficial to the host, while horizontally acquired micro-organisms are opportunistic and more variable in their impact on host performance. In this issue, Mushegian etal. () investigate the source of bacteria that are required for the growth and development of Daphnia water fleas to reproductive adults. They find that, although vertically transmitted bacteria can occur in the capsule enclosing the Daphnia eggs, the micro-organisms that promote Daphnia performance are associated with the external surface of the capsule and are of likely environmental origin. This mode of transmission may be adaptive for Daphnia because, linked to the longevity and capacity for long-distance dispersal of these eggs, the environmental circumstances encountered by parent and offspring may be different; with the implication, the parental micro-organisms may not be optimal for the offspring. This study demonstrates that, although some animals require symbioses with specific coevolved, vertically transmitted microbial symbionts, other animals have evolved dependence on taxonomically variable micro-organisms of environmental origin.  2018 The Author. Journal of Animal Ecology  2018 British Ecological Society","MA169","MW","","",""
"Models of density-dependent genic selection and a new rock-paper-scissors social system","We describe new ESS models of density regulation driven by genic selection to explain the cyclical dynamics of a social system that exhibits a rock-paper-scissors (RPS) set of three alternative strategies. We tracked changes in morph frequency and fitness of Lacerta vivipara and found conspicuous RPS cycles. Morphs of Uta and Lacerta exhibited parallel survival-performance trade-offs. Frequency cycles in both species of lizards are driven by genic selection. In Lacerta, frequency of each allele in adult cohorts had significant impacts on juvenile recruitment, similar to mutualistic, altruistic, and antagonistic relations of RPS alleles in Uta. We constructed evolutionarily stable strategy (ESS) models in which adults impact juvenile recruitment as a function of self versus nonself color recognition. ESS models suggest that the rapid 4-year RPS cycles exhibited by Lacerta are not possible unless three factors are present: behaviors evolve that discriminate self versus nonself morphs at higher rates than random, self- versus non-self-recognition contributes to density regulation, and context-dependent mate choice evolves in females, which choose sire genotypes to enhance progeny survival. We suggest genic selection coupled to density regulation is widespread and thus fundamental to theories of social system evolution as well as theories of population regulation in diverse animal taxa.","MA246","MW","","",""
"Sexual conflict predicts morphology and behavior in two species of penduline tits","Background. The evolutionary interests of males and females rarely coincide (sexual conflict), and these conflicting interests influence morphology, behavior and speciation in various organisms. We examined consequences of variation in sexual conflict in two closely-related passerine birds with contrasting breeding systems: the Eurasian penduline tit Remiz pendulinus (EPT) exhibiting a highly polygamous breeding system with sexually antagonistic interests over parental care, and the socially monogamous Cape penduline tit Anthoscopus minutus (CPT). We derived four a priori predictions from sexual conflict theory and tested these using data collected in Central Europe (EPT) and South Africa (CPT). Firstly, we predicted that EPTs exhibit more sexually dimorphic plumage than CPTs due to more intense sexual selection. Secondly, we expected brighter EPT males to provide less care than duller males. Thirdly, since song is a sexually selected trait in many birds, male EPTs were expected to exhibit more complex songs than CPT males. Finally, intense sexual conflict in EPT was expected to lead to low nest attendance as an indication of sexually antagonistic interests, whereas we expected more cooperation between parents in CPT consistent with their socially monogamous breeding system. Results. Consistent with our predictions EPTs exhibited greater sexual dimorphism in plumage and more complex song than CPTs, and brighter EPT males provided less care than duller ones. EPT parents attended the nest less frequently and less simultaneously than CPT parents. Conclusions. These results are consistent with sexual conflict theory: species in which sexual conflict is more manifested (EPT) exhibited a stronger sexual dimorphism and more elaborated sexually selected traits than species with less intense sexual conflict (CPT). Our results are also consistent with the notion that EPTs attempt to force their partner to work harder as expected under sexual conflict: each member of the breeding pair attempts to shift the costs of care to the other parent. More brightly colored males benefit more from desertion than dull ones, because they are more likely to remate with a new female. Taken together, the comparison between two closely related species with contrasting breeding systems suggest that sexual conflict over care has influenced the evolution of behavior and morphology in penduline tits.  2010 van Dijk et al; licensee BioMed Central Ltd.","MA319","MW","","",""
"Ecological effects on gut bacterial communities in wild bumblebee colonies","1.Animal hosts harbour diverse and often specific bacterial communities (microbiota) in their gut. These microbiota can provide crucial services to the host such as aiding in digestion of food and immune defence. However, the ecological factors correlating with and eventually shaping these microbiota under natural conditions are poorly understood. 2.Bumblebees have recently been shown to possess simple and highly specific microbiota. We here examine the dynamics of these microbiota in field colonies of the bumblebee Bombus terrestris over one season. The gut bacteria were assessed with culture-independent methods, that is, with terminal restriction fragment length profiles of the 16S rRNA gene. 3.To further understand the factors that affect the microbiota, we experimentally manipulated field-placed colonies in a fully factorial experiment by providing additional food or by priming the workers' immune system by injecting heat-killed bacteria. We furthermore looked at possible correlates of diversity and composition of the microbiota for (i) natural infections with the microbial parasites Crithidia bombi and Nosema bombi, (ii) bumblebee worker size, (iii) colony identity, and (iv) colony age. 4.We found an increase in diversity of the microbiota in individuals naturally infected with either C. bombi or N. bombi. Crithidia bombi infections, however, appear to be only indirectly linked with higher microbial diversity when comparing colonies. The treatments of priming the immune system with heat-killed bacteria and additional food supply, as well as host body size, had no effect on the diversity or composition of the microbiota. Host colony identity had only a weak effect on the composition of the microbiota at the level of resolution of our method. We found both significant increases and decreases in the relative abundance of selected bacterial taxa over the season. 5.We present the first study on the ecological dynamics of gut microbiota in bumblebees and identify parasite infections, colony identity and colony age as important factors influencing the diversity and composition of the bacterial communities. The absence of an effect of our otherwise effective experimental treatments suggests a remarkable ability of the host to maintain a homoeostasis in this community under widely different environments.  2012 British Ecological Society.","MA111","MW","","",""
"Complement of integrated fertilizer management and integrated pest management concepts to ameliorate faba bean growth and yield [Ergnzung des integrierten dngungs und krankheitsmanagements zur verbesserung des wachstums und ertrags von ackerbohnen]","Twenty-one microbial preparations recommended for controlling pathogenic fungal strains causing root rot and wilt diseases of faba bean were investigated for antibiosis against several symbiotic and associative diazotrophs adopting a modified agar-plate-inhibition-zone assay. Rhizobium and Bradyrhizobium exhibited a somewhat similar susceptibility to biocontrol agents while associative diazotrophs showed variable responses. Azotobacter, compared to others, was severely inhibited by such bio-candidates. The members of the biofertilizer formulation Biofertan did bear mixed cultivation with the majority of biocontrol agents. Among those, Bacillus subtilis was deemed the pioneer. In pot experiments, almost all the antagonists significantly restricted the severity of root rot and wilt diseases besides modifying faba bean seedling stand and improving plant development. This was very obvious with shoot biomass increases of >50%. Moreover, the bioagents successfully recovered the legume establishment, seriously injured due to pathogenic fungal infection. Simultaneous inoculation with Rhizobium and biocontrol agents provided more growth stimulation compared to either when introduced individually. Field-grown faba beans were inoculated with the diazotroph and representatives of biocontrol strains by two different methods, seed coating and over-head soil. Growth parameters determined were the highest when the legume plant was seed-coated by Rhizobium simultaneously over-head soil inoculated with the bacterial bioagents; this was reported with Bacillus subtilis and Pseudomonas aerugenosa. The significance of combined application of biofertilizer and bioagent to ensure cheap, clean and safe farm products is discussed.  2004 Taylor & Francis Ltd.","MA65","MW","","",""
"Intra- and interindividual differences in the costs and benefits of intergroup aggression in female vervet monkeys","In social species, fighting in intergroup conflicts is one of the riskiest cooperative activities group members engage in, particularly for individuals of the smaller sex. In a number of species, female group members are significantly smaller than males, so the costs associated with intergroup aggression outweigh the potential benefits and females avoid participating. Studies conducted on species in which females are active participants have consistently found that they fight to defend access to food resources and that high-ranking females tend to be more active than low-rankers. However, additional factors may modulate the costs and benefits of participation, creating differences between individuals and variability within individuals over time. In this study, we investigated costs and benefits that potentially affect female vervet monkey, Chlorocebus aethiops pygerythrus, participation in intergroup conflicts. We observed the participation of 35 females in three groups, during 115 intergroup conflicts. Our findings suggest that female vervet monkeys defend access to valuable food resources, as well as to areas that are intensely used in the long term; however, rank also influenced female participation indicating that the potential benefits gained from resource defence vary with one's priority of access to these resources. We found that females were more likely to participate aggressively when they did not have an infant, and when they received more male support throughout the intergroup conflict, suggesting these factors influence the perceived risk, or costs, of intergroup aggression. Because we observed considerable temporal variability in both the proportion of female group members with infants and the number and identity of male group members (i.e. amount of male support provided), the relative fighting ability of neighbouring groups will inevitably fluctuate. Thus, our findings may help explain the lack of stable intergroup dominance relationships observed in many studies of intergroup conflict. (C) 2016 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA214","MW","","",""
"Heterogenistics: An epistemological restructuring of biological and social sciences","The epistemology which sees intra-specific and intra-group heterogenization, symbiotization, interactive pattern-generating and change as basic principles produces types of theories and research strategies different from the epistemology based on the notions of intra-specific and intra-group uniformity, competition and stabilization. In the uniformistic view, individual variations have been reduced mainly either to statistical deviations from the mean or to dominance relationship. On the other hand in the heterogenistic view, mutual beneficial interactions between qualitatively heterogeneous individuals within a group is regarded as indispensable for the increase of the level of behavioral and biological sophistication and evolution. This article compares five epistemologies including the two mentioned above in the context of the current epistemological transition in science, particularly due to the emergence of non-equilibrium thermodynamics in physics and differentiation-amplifying reciprocal causal models in mathematics and engineering, both of which consider the universe as pattern-generating, information-creating and evolving.  1977 Leiden University Press/Dr. W. Junk b.v.","MA176","MW","","",""
"Mycorrhizal symbiosis and plant reproduction","Reproduction is an essential function of all organisms and, for many crop species, reproductive structures are the principle edible parts. Still, relatively little is known about the effects of the mycorrhizal symbiosis on host plant reproduction. Common limitations to reproduction include nutrient deficiency, herbivory and disease, and mycorrhizal fungi can influence each of these. Several aspects of sexual reproduction may be influenced by colonization of mycorrhizal fungi including the timing of reproductive events, the number of inflorescences per plant, the number of flowers per inflorescence, the amount of pollen per flower, the proportion of flowers producing fruits, and the number of seeds per fruit. Seed quality can also be strongly influenced by colonization of mycorrhizal fungi, resulting in variation in seedling vigor and resultant competitive ability. Because infection by mycorrhizal fungi can influence interactions among plants, it may lead to variation among individuals in their contributions to the next generation and, therefore, may control the genetic structures of populations and communities.  Springer Science+Business Media B.V. 2010.","MA253","MW","","",""
"Modelling the co-evolution of indirect genetic effects and inherited variability","When individuals interact, their phenotypes may be affected not only by their own genes but also by genes in their social partners. This phenomenon is known as Indirect Genetic Effects (IGEs). In aquaculture species and some plants, however, competition not only affects trait levels of individuals, but also inflates variability of trait values among individuals. In the field of quantitative genetics, the variability of trait values has been studied as a quantitative trait in itself, and is often referred to as inherited variability. Such studies, however, consider only the genetic effect of the focal individual on trait variability and do not make a connection to competition. Although the observed phenotypic relationship between competition and variability suggests an underlying genetic relationship, the current quantitative genetic models of IGE and inherited variability do not allow for such a relationship. The lack of quantitative genetic models that connect IGEs to inherited variability limits our understanding of the potential of variability to respond to selection, both in nature and agriculture. Models of trait levels, for example, show that IGEs may considerably change heritable variation in trait values. Currently, we lack the tools to investigate whether this result extends to variability of trait values. Here we present a model that integrates IGEs and inherited variability. In this model, the target phenotype, say growth rate, is a function of the genetic and environmental effects of the focal individual and of the difference in trait value between the social partner and the focal individual, multiplied by a regression coefficient. The regression coefficient is a genetic trait, which is a measure of cooperation; a negative value indicates competition, a positive value cooperation, and an increasing value due to selection indicates the evolution of cooperation. In contrast to the existing quantitative genetic models, our model allows for co-evolution of IGEs and variability, as the regression coefficient can respond to selection. Our simulations show that the model results in increased variability of body weight with increasing competition. When competition decreases, i.e., cooperation evolves, variability becomes significantly smaller. Hence, our model facilitates quantitative genetic studies on the relationship between IGEs and inherited variability. Moreover, our findings suggest that we may have been overlooking an entire level of genetic variation in variability, the one due to IGEs.","MA245","MW","","",""
"Spatial consequences for dolphins specialized in foraging with fishermen","According to theory, individuals forage in ways that maximize net energy intake. Distinct foraging strategies may emerge within a population in response to heterogeneous resources, competition and learning, among other drivers. We assessed individual variation in, and ecological consequences of, an unusual, specialized foraging tactic between animals and humans. In southern Brazil, bottlenose dolphins, Tursiops truncatus, herd fish schools towards artisanal fishermen, who cast nets in response to behavioural cues from the dolphins. This apparent cooperative tactic likely involves costs as well as benefits for both interacting parties, but such trade-offs remain poorly understood, especially for dolphins. We show that individual dolphins vary markedly in the frequency with which they interact with fishermen, and that this foraging variation is linked to ranging behaviour. Not all individual dolphins interact with fishermen; those that routinely do so concentrate around the limited interaction sites and have smaller home ranges than independent foragers. This suggests that foraging with fishermen increases foraging success and reduces search costs (i.e. foraging range). Competition for interaction sites may offset such benefits, since some individuals often forage at the high-quality sites while others forage at low-quality sites. Taken together, our findings suggest that two alternative tactics emerge in the population from trade-offs involving food access, foraging area, learning techniques and competition: dolphins either forage by themselves over larger areas on unpredictable resource patches (passing fish schools), or learn to interact with fishermen to access and compete for more predictable resource patches (interaction sites). By revealing some of the ecological drivers of this remarkable human-animal interaction, our study contributes two broader insights. First, specialized foraging can have ranging consequences for individuals and so structure the population spatially; second, interspecific cooperation may be founded upon intraspecific competition. (c) 2018 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA344","MW","","",""
"Foraging strategy predicts foraging economy in a facultative secondary nectar robber","In mutualistic interactions, the decision whether to cooperate or cheat depends on the relative costs and benefits of each strategy. In pollination mutualisms, secondary nectar robbing is a facultative behavior employed by a diverse array of nectar-feeding organisms, and is thought to be a form of cheating. Primary robbers create holes in floral tissue through which they feed on nectar, whereas secondary robbers, which often lack chewing mouthparts, feed on nectar through existing holes. Because primary robbers make nectar more readily available to secondary robbers, primary robbers facilitate the behaviors of secondary robbers. However, the net effect of facilitation on secondary robber fitness has not been empirically tested: it is unknown whether the benefit secondary robbers receive is strong enough to overcome the cost of competing with primary robbers for a shared resource. We conducted foraging experiments using the bumble bee Bombus bifarius, which can alternatively forage legitimately' (from the floral opening) or secondary-rob. We measured the relative foraging efficiencies (handling time per flower, flowers visited per minute, proportion of foraging bout spent consuming nectar) of these alternative behaviors, and tested whether the frequency of primary robbing and nectar standing crop in primary-robbed flowers of Linaria vulgaris (Plantaginaceae) affected foraging efficiency. Surprisingly, there was no effect of primary robbing frequency on the foraging efficiency of secondary-robbing B. bifarius. Instead, foraging strategy was a major predictor of foraging efficiency, with legitimate foraging being significantly more efficient than secondary robbing. Legitimate foraging was the more common strategy used by B. bifarius in our study; however, it is rarely used by B. bifarius foraging on L. vulgaris in nature, despite indications that it is more efficient. Our results suggest the need for deeper investigations into why bees adopt secondary robbing as a foraging strategy, specifically, the environmental contexts that promote the behavior.","MA153","MW","","",""
"Some evolutionary aspects of the food-procuring group behavior in phylogenesis of primates","The peculiarities were studied of the intragroup competitive and cooperative behavior of primates differing by the level of phylogenetic development, beginning from low-organized species of the higher primates to high-organized anthropoid monkeys (Callithrix jacchus, Cebus apella, Macaca mulatto, Papio hamaofrijas, Pan troglodytes). It has been shown that in all monkeys, under conditions of competitive feeding situation, there were changes of the complex behavioral forms observed at individual learning. Under conditions of the activity in pairs, the females of platyrrhine (New World) and lower narrow-nose (Old World) monkeys lost the possibility to realize the skill and food needs, so the programmed tasks were solved predominantly by the males. In chimpanzees, the change of indices of instrumental activity involved to the equal degree the male and female, and solution of the alternation task was higher in individual experiments. The age differences were revealed in the competitive behavior of chimpanzees in group. The realization of formed skills depended on the complex of factors including the requirements dominating in the given situation and the age and typological peculiarities, as well as the social rank of each monkey in the community. In rhesus macaques the capability for cooperative interaction was revealed under conditions of complex operant activity.","MA342","MW","","",""
"Inspection behaviour and inter-individual cooperation in juvenile qingbo: the effects of prior predator exposure and food deprivation","The predation pressure and food availability to which individuals are exposed during their life histories shape inspection behaviour in animals. In this study, we aimed to test whether such behaviours varied with prior experience (predation, starvation or both treatments) or measurement condition (with or without the presence of a predator; here, the snakehead fish, Channa argus) in the fish species Spinibarbus sinensis, known as qingbo. Unexpectedly, prior predator experience showed no significant effect on inspection behaviour as demonstrated by either the frequency or the duration of each activity outside shelter or on cooperation as demonstrated by the inter-individual distance or synchronization of speed. This may have been due to the different adjustments in behaviour among individuals (more shelter use vs. more inspection), the predator treatment used in the present study (exposure to caged predator rather than direct predation) and/or a species-specific strategy in the qingbo. The starved fish displayed shorter inspection latency, increased inspection behaviour and greater cooperation when measured without the predator; however, when measured in the presence of the predator, the starved fish showed increased inspection frequency but shorter inspection duration, possibly due to the compromise between energy needs and predation risk. Similar to those of the predation group, the fish from the double-treated group showed no difference in inspection behaviour compared to the control group under the predator-absent condition, while the high-frequency, short-duration inspection behaviours remained the same as in the starved group. These findings suggested that the adjustment of inspection behaviour and related cooperation are rather complicated according to either predator experience or food deprivation, partially due to the inter-individual differences in behavioural adjustment and/or different environmental conditions.","MA208","MW","","",""
"Three old and one new: Protein import into red algal-derived plastids surrounded by four membranes","Engulfment of a red or green alga by another eukaryote and subsequent reduction of the symbiont to an organelle, termed a complex plastid, is a process known as secondary endosymbiosis and is shown in a diverse group of eukaryotic organisms. Important members are heterokontophytes, haptophytes, cryptophytes, and apicomplexan parasites, all of them with complex plastids of red algal origin surrounded by four membranes. Although the evolutionary relationship between these organisms is still debated, they share common mechanisms for plastid protein import. In this review, we describe recent findings and current models on preprotein import into complex plastids with a special focus on the second outermost plastid membrane. Derived from the plasma membrane of the former endosymbiont, the evolution of protein transport across this so-called periplastidal membrane most likely represented the challenge in the transition from an endosymbiont to a host-dependent organelle. Here, remodeling and relocation of the symbiont endoplasmic reticulum-associated degradation (ERAD) machinery gave rise to a translocon complex termed symbiont-specific ERAD-like machinery and provides a fascinating insight into complex cellular evolution.  2013 Springer-Verlag Wien.","MA391","MW","","",""
"Trends in variances and heritabilities with stand development of tropical pines","Phenotypic and additive genetic variances as well as narrow-sense heritability for cumulative height were determined from assessments of tropical pine (Pinus caribaea Morelet, Pinus chiapensis (Mart.) Andresen, and Pinus tecunumanii (Schw.) Eguiluz et Perry) trials established in South America and South Africa by the Central America and Mexico Coniferous Resources (CAMCORE) Cooperative. Cumulative stem height was analyzed from 1- , 3-, 5-, and 8-year data collected on open-pollinated families to determine additive genetic and phenotypic variances. Variances based on arithmetic as well as log-transformed values are presented. Phenotypic and genetic variances of log-transformed values decreased over time, probably reflecting the onset of intergenotypic competition. Absolute variances increased over time as the trials became older, but the rate of increase for phenotypic variance was greater than that for additive variance. Individual narrow- sense heritabilities changed over time but without showing any definite trend by species. It appeared that variance trends reflected the varying ontogenetic changes during the development of the stands, which could be indicated by size of the trees rather than by their age. Breeding strategies in tropical pines should consider the increasing intensity of environmental effects as a stand matures, since they cause a decline of genetic variances at a higher rate than phenotypic variances. Furthermore, it is hypothesized that a phenotypic trait at a given ontogenetic stage of the individual is under temporal control of a set of genes that changes as the temporal environmental conditions change.","MA397","MW","","",""
"Determinants of reproductive success in dominant female meerkats","1. In cooperative societies with high reproductive skew, selection on females is likely to operate principally through variation in the probability of acquiring dominant status and variation in reproductive success while dominant. Despite this, few studies of cooperative societies have investigated the factors that influence which females become dominant, and/or their reproductive output while in the dominant position. 2. Here we use long-term data from a wild meerkat population to describe variation in the breeding success of dominant female meerkats Suricata suricatta and investigate its causes. 3. Female meerkats compete intensely for breeding positions, and the probability of acquiring the breeding role depends upon a female's age in relation to competitors and her weight, both at the time of dominance acquisition and early in life. 4. Once dominant, individual differences in breeding success depend principally on the duration of dominance tenure. Females remain for longer in the dominant position if they are heavier than their competitors at the start of dominance, and if the number of adult female competitors at the start is low. 5. Female breeding success is also affected by variation in fecundity and pup survival, both of which increase with group size. After controlling for these effects, female body weight has a positive influence on breeding rate and litter size, while the number of adult female competitors reduces litter survival. 6. These findings suggest that selection for body weight and competitive ability will be high in female meerkats, which may moderate their investment in cooperative activities. We suggest that similar consequences of competition may occur among females in other cooperative societies where the benefits of attaining dominance status are high.  2007 The Authors.","MA88","MW","","",""
