"title","abstract","abstract.id","screener.id","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Repeatability of feather mite prevalence and intensity in passerine birds","Understanding why host species differ so much in symbiont loads and how this depends on ecological host and symbiont traits is a major issue in the ecology of symbiosis. A first step in this inquiry is to know whether observed differences among host species are species-specific traits or more related with host-symbiont environmental conditions. Here we analysed the repeatability (R) of the intensity and the prevalence of feather mites to partition within- and among-host species variance components. We compiled the largest dataset so far available: 119 Paleartic passerine bird species, 75,944 individual birds, ca. 1.8 million mites, seven countries, 23 study years. Several analyses and approaches were made to estimate R and adjusted repeatability (Radj) after controlling for potential confounding factors (breeding period, weather, habitat, spatial autocorrelation and researcher identity). The prevalence of feather mites was moderately repeatable (R = 0.26-0.53; Radj = 0.32-0.57); smaller values were found for intensity (R = 0.19-0.30; Radj = 0.18-0.30). These moderate repeatabilities show that prevalence and intensity of feather mites differ among species, but also that the high variation within species leads to considerable overlap among bird species. Differences in the prevalence and intensity of feather mites within bird species were small among habitats, suggesting that local factors are playing a secondary role. However, effects of local climatic conditions were partially observed for intensity.  2014 Diaz-Real et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","MA304","PT","","",""
"Social network theory: new insights and issues for behavioral ecologists","Until recently, few studies have used social network theory (SNT) and metrics to examine how social network structure (SNS) might influence social behavior and social dynamics in non-human animals. Here, we present an overview of why and how the social network approach might be useful for behavioral ecology. We first note four important aspects of SNS that are commonly observed, but relatively rarely quantified: (1) that within a social group, differences among individuals in their social experiences and connections affect individual and group outcomes; (2) that indirect connections can be important (e.g., partners of your partners matter); (3) that individuals differ in their importance in the social network (some can be considered keystone individuals); and (4) that social network traits often carry over across contexts (e.g., SN position in male-male competition can influence later male mating success). We then discuss how these four points, and the social network approach in general, can yield new insights and questions for a broad range of issues in behavioral ecology including: mate choice, alternative mating tactics, male-male competition, cooperation, reciprocal altruism, eavesdropping, kin selection, dominance hierarchies, social learning, information flow, social foraging, and cooperative antipredator behavior. Finally, we suggest future directions including: (1) integrating behavioral syndromes and SNT; (2) comparing space use and SNS; (3) adaptive partner choice and SNS; (4) the dynamics and stability (or instability) of social networks, and (5) group selection shaping SNS.","MA337","PT","","",""
"Comparing environmental impacts for livestock products: A review of life cycle assessments","Livestock production has a major impact on the environment. Choosing a more environmentally-friendly livestock product in a diet can mitigate environmental impact. The objective of this research was to compare assessments of the environmental impact of livestock products. Twenty-five peer-reviewed studies were found that assessed the impact of production of pork, chicken, beef, milk, and eggs using life cycle analysis (LCA). Only 16 of these studies were reviewed, based on five criteria: study from an OECD (Organization for Economic Cooperation and Development) country, non-organic production, type of LCA methodology, allocation method used, and definition of system boundary. LCA results of these 16 studies were expressed in three ways: per kg product, per kg protein, and per kg of average daily intake of each product for an OECD country. The review yielded a consistent ranging of results for use of land and energy, and for climate change. No clear pattern was found, however, for eutrophication and acidification. Production of 1 kg of beef used most land and energy, and had highest global warming potential (GWP), followed by production of 1 kg of pork, chicken, eggs, and milk. Differences in environmental impact among pork, chicken, and beef can be explained mainly by 3 factors: differences in feed efficiency, differences in enteric CH4 emission between monogastric animals and ruminants, and differences in reproduction rates. The impact of production of 1 kg of meat (pork, chicken, beef) was high compared with production of 1 kg of milk and eggs because of the relatively high water content of milk and eggs. Production of 1 kg of beef protein also had the highest impact, followed by pork protein, whereas chicken protein had the lowest impact. This result also explained why consumption of beef was responsible for the largest part of the land use and GWP in an average OECD diet. This review did not show consistent differences in environmental impact per kg protein in milk, pork, chicken and eggs. Only one study compared environmental impact of meat versus milk and eggs. Conclusions regarding impact of pork or chicken versus impact of milk or eggs require additional comparative studies and further harmonization of LCA methodology. Interpretation of current LCA results for livestock products, moreover, is hindered because results do not include environmental consequences of competition for land between humans and animals, and consequences of land-use changes. We recommend, therefore, to include these consequences in future LCAs of livestock products.  2009 Elsevier B.V. All rights reserved.","MA59","PT","","",""
"High diversity and low genetic structure of feather mites associated with a phenotypically variable bird host","Obligate symbionts may be genetically structured among host individuals and among phenotypically distinct host populations. Such processes may in turn determine within-host genetic diversity of symbionts, which is relevant for understanding symbiont population dynamics. We analysed the population genetic structure of two species of feather mites (Proctophyllodes sylviae and Trouessartia bifurcata) in migratory and resident blackcaps Sylvia atricapilla that winter sympatrically. Resident and migratory hosts may provide mites with habitats of different qualities, what might promote specialization of mite populations. We found high genetic diversity of within-host populations for both mite species, but no sign of genetic structure of mites between migratory and resident hosts. Our results suggest that, although dispersal mechanisms between hosts during the non-breeding season are unclear, mite populations are not limited by transmission bottlenecks that would reduce genetic diversity among individuals that share a host. Additionally, there is no evidence that host phenotypic divergence (associated with the evolution of migration and residency) has promoted the evolution of host-specialist mite populations. Unrestricted dispersal among host types may allow symbiotic organisms to avoid inbreeding and to persist in the face of habitat heterogeneity in phenotypically diverse host populations. Copyright  Cambridge University Press 2018","MA178","PT","","",""
"Sperm storage reflects within- and extra-pair mating opportunities in a cooperatively breeding bird","In passerine birds, storage and maturation of sperm takes place in the cloacal protuberance (CP), an external swelling of the reproductive organ. The considerable variation in CP size among species is presumed to be a consequence of varying levels of sperm-competition, but whether individual variation in CP size within a species also reflects sperm competition is not well established. Here, we study temporal variation in male CP size in relation to within-pair and extra-pair mating opportunities and cuckoldry risk in purple-crowned fairy-wrens Malurus coronatus. This is a socially monogamous cooperatively breeding passerine that can breed year-round and has low levels of extra-pair paternity (in 6 \% of broods). We show that male CP size sharply increased a few weeks before, and rapidly regressed after his partner laid eggs, consistent with a cost of its maintenance and/or sperm production. Surprisingly, despite low levels of extra-pair paternity, CP size of non-breeding and pre-breeding males was positively correlated with the number of breeding females in the population, suggesting that CP size is sensitive to extra-pair mating opportunities. However, CP sizes do not seem to reflect cuckoldry risk: CP size of dominant males was unaffected by the presence of a subordinate that was unrelated to the dominant female, although those subordinates occasionally sire offspring, and had a larger CP than subordinates living with their mother. Our results suggest that, even in a species with low levels of extra-pair paternity, individual investment in sperm storage reflects both within-pair and, albeit to lesser extent, extra-pair mating opportunities.","MA348","PT","","",""
"Viral quasispecies profiles as the result of the interplay of competition and cooperation","Background. Viral quasispecies can be regarded as a swarm of genetically related mutants. A common approach employed to describe viral quasispecies is by means of the quasispecies equation (QE). However, a main criticism of QE is its lack of frequency-dependent selection. This can be overcome by an alternative formulation for the evolutionary dynamics: the replicator-mutator equation (RME). In turn, a problem with the RME is how to quantify the interaction coefficients between viral variants. Here, this is addressed by adopting an ecological perspective and resorting to the niche theory of competing communities, which assumes that the utilization of resources primarily determines ecological segregation between competing individuals (the different viral variants that constitute the quasispecies). This provides a theoretical framework to estimate quantitatively the fitness landscape. Results. Using this novel combination of RME plus the ecological concept of niche overlapping for describing a quasispecies we explore the population distributions of viral variants that emerge, as well as the corresponding dynamics. We observe that the population distribution requires very long transients both to A) reach equilibrium and B) to show a clear dominating master sequence. Based on different independent and recent experimental evidence, we find that when some cooperation or facilitation between variants is included in appropriate doses we can solve both A) and B). We show that a useful quantity to calibrate the degree of cooperation is the Shannon entropy. Conclusions. In order to get a typical quasispecies profile, at least within the considered mathematical approach, it seems that pure competition is not enough. Some dose of cooperation among viral variants is needed. This has several biological implications that might contribute to shed light on the mechanisms operating in quasispecies dynamics and to understand the quasispecies as a whole entity.  2010 Arbiza et al; licensee BioMed Central Ltd.","MA406","PT","","",""
"From species to individuals: does the variation in ant-plant networks scale result in structural and functional changes?","Predicting the outcomes of any mutualistic interaction between ants and plants can be a very difficult task, since these outcomes are often determined by the ecological context in which the interacting species are embedded. Network theory has been an important tool to improve our understanding about the organizational patterns of animal-plant interactions. Nevertheless, traditionally, network studies have focused mainly on species-based differences and ignoring the importance of individual differences within populations. In this study, we evaluated if downscaling an ant-plant network from species to the individual level results in structural and functional changes in a network involving different-sized plant individuals. For this, we studied the extrafloral-nectar producing-tree Caryocar brasiliense (Caryocaraceae) and their associated ants in a Neotropical savanna. We observed 254 interactions involving 43 individuals of C. brasiliense and 47 ant species. The individual-based ant-plant network exhibited a nested pattern of interactions, with all developmental stages contributing equally to structuring this non-random pattern. We also found that plants with greater centrality within the network were better protected by their ant partners. However, plants with higher levels of individual specialization were not necessarily better protected by ants. Overall, we presented empirical evidence that intra-population variations are important for shaping ant-plant networks, since they can change the level of protection against herbivores conferred by the ants. These results highlight the importance of individual-based analyses of ecological networks, opening new research venues in the eco-evolutionary dynamics of ant-plant interactions.","MA159","PT","","",""
"Parasitic and symbiotic fauna in oysters (Crassostrea virginica) collected from the Caloosahatchee River and Estuary in Florida","Studies of oysters, Crassostrea virginica, collected from 10 sites in the Caloosahatchee River and Estuary, Florida, revealed a varied parasite and symbiotic faunae that have never been reported in this area. Organisms observed included ovacystis virus infecting gametes at four sites (prevalence <1%), ciliate protozoans Ancistrocoma sp. in the gut of a stressed oyster at one site and Sphenophrya sp. infecting the gills of animals at three sites (prevalence <1%). The gregarine protozoan Nematopsis was found at all 10 sites (prevalence 24% to 90%) and oysters at some sites had concurrent infections of Nematopsis prytherchi and Nematopsis ostrearum in connective tissue near the stomach, mantle, and gills. Light to moderate infestations of hydrozoan polyps of a species in the genus Eutima were observed in the gills of oysters at all sites (prevalence 1% to 22%). Helminths included an unidentified turbellarian (prevalence 1% to 4%) observed at three sites and the digenetic trematodes Echinostoma sp., Proctoeces maculatus and Bucephalus sp. in oysters at five (prevalence 1% to 93%). three (prevalence >1%), and six (prevalence 1% to 3%) sites respectively. The first two trematodes were found infesting the gonoducts of their hosts while sporocysts of Bucephalus sp. infected connective tissues and gonads. Metacestodes of a species in the genus Tylocephalum were found in vesicular connective tissues near the gut, mantle, and in the gills of animals at all sites (prevalence 7% to 58%). Many sites had oysters with multiple infestations/infections of the above organisms indicating a rich biotic diversity, especially at those sites least impacted by human activity.","MA269","PT","","",""
"Potential for endophyte symbiosis to increase resistance of the native grass Poa alsodes to invasion by the non-native grass Microstegium vimineum","Microbial symbionts can improve the competitive ability and stress tolerance of plant hosts and thus may enhance native plant resistance against invaders. We investigated whether symbiosis between a native grass, Poa alsodes, and a fungal endophyte (Neotyphodium sp.) improved the grass's ability to compete against Microstegium vimineum (Japanese stiltgrass), a common invader in the eastern USA. We challenged naturally endophyte-symbiotic and experimentally endophyte-free P. alsodes plants with the invader. In the first experiment, we manipulated symbiosis and water availability to test for context-dependency in symbiont benefits. In the second experiment, we manipulated symbiosis and M. vimineum diversity (the number of invader populations), since greater intraspecific diversity is expected to improve invasion success and might alter the efficacy of symbiosis in invasion resistance. In both experiments, presence of the endophyte reduced the per plant biomass of M. vimineum and increased P. alsodes biomass. We found no evidence that benefits of the symbiont depended on water availability, and population-level diversity had a minor influence on M. vimineum: inflorescence number showed a parabolic relationship with increasing numbers of M. vimineum populations. Overall, symbiosis in the native grass had stronger effects on invader growth than either water availability or invader genetic diversity. Our results suggest that endophyte symbioses in native plants can increase host performance against an invader, although this conclusion needs confirmation in more complex field settings where other important factors, such as herbivores and fluctuating abiotic conditions, come into play.  Springer Science+Business Media B.V. 2011.","MA291","PT","","",""
"Mating strategies and aggressive combat in wingless neotropical fig wasp males","The aim of this work was to study the wingless males of pollinating (Pegoscapus tonduzi) and two nonpollinating fig wasp species, genus Idarnes, associated with figs (Ficus citrifolia) in Brazil to answer the following questions: 1) Do wingless males of Idarnes spp. and P. tonduzi show different male-male competition strategies?; and, 2) Do the injury within-species variables correlate with fig/population features? Consistently higher injury levels were observed in the two species of Idarnes than in the pollinator species. The results suggested that aggressive confrontations were involved in the mating strategies of Idarnes, whereas non-aggressive strategies were shown by males of P. tonduzi. Generally, injury variables in Idarnes spp. correlated positively with the male encounter rate and negatively with the fig size, thus supporting the contest competition theory. The results pointed out that different species under similar local conditions might follow distinct evolutionary histories. Within species, natural-history particularities might have some influence upon quantified injury levels in wingless males.","MA241","PT","","",""
"The role of frugivory in the diversification of bats in the Neotropics","Aim Ecological interactions are among the most important biotic factors influencing the processes of speciation and extinction. Our aim was to test whether diversification rates of New World Noctilionoidea bats are associated with specialization for frugivory, and how this pattern differs between the mainland and the West Indies. Location The New World. Methods We reconstructed a time-calibrated molecular phylogenetic hypothesis for the New World genera of the superfamily Noctilionoidea. We compiled data on diet, morphology, geographical distribution and number of ecoregions in which each genus occurs. Then, using the phylogenetic tree constructed, we tested whether diversification was driven by diet (animalivorous and sanguinivorous versus nectarivorous and frugivorous) and specialization for frugivory. Afterwards, we conducted phylogenetic comparative analyses to identify correlates of species richness and net diversification rates. Results The diversification rate was higher in mutualistic than in antagonistic clades in mainland and Antillean biogeographical scenarios, but only strictly frugivorous clades showed a markedly higher diversification rate than the rest of the genera. Geographical range and number of ecoregions were positively associated with species richness and diversification rate in continental and insular lineages. Lower body mass, lower forearm length and specialization for frugivory were significantly positively correlated with higher diversification rates in continental lineages, whereas these parameters were negatively correlated in Antillean lineages. Main conclusions The direction of the relationship of intrinsic factors (specialization for frugivory and body size) with diversification of noctilionoid bats depends on the biogeographical context, whereas the direction of the relationship of extrinsic factors (geographical range and number of ecoregions) with diversification is consistent in both mainland and the West Indian lineages.","MA385","PT","","",""
"Identification, typing, and insecticidal activity of Xenorhabdus isolates from entomopathogenic nematodes in United Kingdom soil and characterization of the xpt toxin loci","Xenorhabdus strains from entomopathogenic nematodes isolated from United Kingdom soils by using the insect bait entrapment method were characterized by partial sequencing of the 16S rRNA gene, four housekeeping genes (asd, ompR, recA, and serC) and the flagellin gene (fliC). Most strains (191/197) were found to have genes with greatest similarity to those of Xenorhabdus bovienii, and the remaining six strains had genes most similar to those of Xenorhabdus nematophila. Generally, 16S rRNA sequences and the sequence types based on housekeeping genes were in agreement, with a few notable exceptions. Statistical analysis implied that recombination had occurred at the serC locus and that moderate amounts of interallele recombination had also taken place. Surprisingly, the fliC locus contained a highly variable central region, even though insects lack an adaptive immune response, which is thought to drive flagellar variation in pathogens of higher organisms. All the X. nematophila strains exhibited a consistent pattern of insecticidal activity, and all contained the insecticidal toxin genes xptA1A2B1C1, which were present on a pathogenicity island (PAI). The PAIs were similar among the X. nematophila strains, except for partial deletions of a peptide synthetase gene and the presence of insertion sequences. Comparison of the PAI locus with that of X. bovienii suggested that the PAI integrated into the genome first and then acquired the xpt genes. The independent mobility of xpt genes was further supported by the presence of xpt genes in X. bovienii strain 173 on a type 2 transposon structure and by the variable patterns of insecticidal activity in X. bovienii isolates, even among closely related strains. Copyright  2006, American Society for Microbiology. All Rights Reserved.","MA190","PT","","",""
"A control process model of code-switching","Code-switching (CS) is central to many bilingual communities and, though linguistic and sociolinguistic research has characterised different types of code-switches (alternations, insertions, dense CS), the cognitive control processes (CPs) that mediate them are not well understood. A key issue is how during CS speakers produce the right words in the right order. In speech, serial order emerges from a speech plan in which items are represented in parallel. We propose that entry into the mechanism for speech planning (a competitive queuing mechanism) is governed by CPs best suited to the particular types of code-switches. Language task schemas external to the language network govern access. In CS, they are coordinated cooperatively and operate in a coupled or in an open control mode. The former permits alternations and insertions whereas the latter is required for dense CS. We explore predictions of this CP model and its implications for CS research.","MA3","PT","","",""
"Studies of the social ecology of Norwegian killer whales (Orcinus orca)","Killer whales along the Norwegian coast have been studied since 1990 with methods based on photo-identification. Preliminary insights of the social characteristics of Norwegian killer whales are presented generally. About 400 killer whales are identified, and 65% of the whales have been resighted. The whales occur in groups of moderate sizes, all containing adult males and breeding females. The groups seem to be social units based at least partly on stable membership. Acoustic analyses revealed both uniqueness and a variable degree of similarity in the vocalization of different groups of whales. The social integrity of groups is further indicated by cooperative feeding on herring, communal care of young, competitive interactions between groups and specialized feeding on marine mammals by one small group of whales. Some adult males have a nomadic occurrence, and, might eventually represent a mating strategy. Ritualized interactions between males appear to be affiliation acts. Large males and female-sized whales do not seem to differentiate in diving behaviour during cooperative feeding due to synchrony in respiration patterns. Norwegian killer whales eresemble the well-studied Canadian killer whales, but there are also indications of some intraspecific variability.  1995, Elsevier B.V. All rights reserved.","MA355","PT","","",""
"Coflowering Community Context Influences Female Fitness and Alters the Adaptive Value of Flower Longevity in Mimulus guttatus","A major goal in evolutionary biology is to incorporate the complexity of multispecies interactions into our understanding of microevolutionary processes within populations. Although considerable work has been done on antagonistic interactions (e.g., plant-herbivore), little attention has been paid to the evolutionary implications of context dependency in mutualistic interactions (e.g., plant-pollinator). In this study, we use seep communities to evaluate how coflowering species richness affects key aspects of pollination (visitation rate and conspecific and heterospecific pollen receipt) of Mimulus guttatus. We assessed the importance of coflowering diversity in mediating floral evolution by determining whether species richness was associated with variation in flower size, longevity, and stigma-anther distance and by conducting a reciprocal transplant experiment in two contrasting pollination environments. We found lower visitation rates and higher heterospecific pollen transfer to M. guttatus growing in high-diversity coflowering communities compared to low-diversity coflowering communities. We found a positive correlation between flower longevity and coflowering species richness. Furthermore, our reciprocal transplant experiment showed that extended flower longevity was advantageous only in high-diversity seeps and identified coflowering diversity as the most likely selective agent. Our results suggest that coflowering diversity can promote floral trait differentiation among populations, in this case, flower longevity.","MA50","PT","","",""
"Investigating the causes and consequences of symbiont shuffling in a multi-partner reef coral symbiosis under environmental change","Dynamic symbioses may critically mediate impacts of climate change on diverse organisms, with repercussions for ecosystem persistence in some cases. On coral reefs, increases in heat-tolerant symbionts after thermal bleaching can reduce coral susceptibility to future stress. However, the relevance of this adaptive response is equivocal owing to conflicting reports of symbiont stability and change.We help reconcile this conflict by showing that change in symbiont community composition (symbiont shuffling) in Orbicella faveolata depends on the disturbance severity and recovery environment. The proportion of heat-tolerant symbionts dramatically increased following severe experimental bleaching, especially in a warmer recovery environment, but tended to decrease if bleaching was less severe. These patterns can be explained by variation in symbiont performance in the changing microenvironments created by differentially bleached host tissues. Furthermore, higher proportions of heat-tolerant symbionts linearly increased bleaching resistance but reduced photochemical efficiency, suggesting that any change in community structure oppositely impacts performance and stress tolerance. Therefore, even minor symbiont shuffling can adaptively benefit corals, although fitness effects of resulting trade-offs are difficult to predict. This work helps elucidate causes and consequences of dynamism in symbiosis, which is critical to predicting responses of multi-partner symbioses such as O. faveolata to environmental change.  2015 The Author(s) Published by the Royal Society. All rights reserved.","MA225","PT","","",""
"The cost of myrmecophytism: Insights from allometry of stem secondary growth","Background and AimsPlant defence traits against herbivores incur production costs that are usually difficult to measure. However, estimating these costs is a prerequisite for characterizing the plant defence strategy as a whole. Myrmecophytes are plants that provide symbiotic ants with specialized nesting cavities, called domatia, in exchange for protection against herbivores. In the particular case of stem domatia, production of extra wood seems to be the only associated cost, making this indirect defence trait a particularly suitable model for estimating the cost of defence. MethodsMeasurements were made of growth pattern and cumulative production cost of domatia over secondary growth in the myrmecophyte Leonardoxa africana subsp. africana, whose internodes display both a solid basal segment and a hollow distal part (the domatium), thus allowing paired comparison of investment in wood. Key ResultsPrevious studies showed that 'overconstruction' of the hollow part of internodes during primary growth is needed for mechanical support. In this study, it is shown that the relationship between the woody cross-sectional area of the solid and hollow parts of internodes is negatively allometric at the beginning of secondary growth and nearly isometric later on. Thus, in hollow stems, the first phase of slow secondary growth compensates for the 'overconstruction' of the ring of wood during primary growth. Moreover, the cumulative production cost of a domatium (estimated as the additional volume of wood required for a hollow stem compared with a solid one) is very high at the beginning of secondary growth and then quickly tends to zero. ConclusionsMaking domatia incurs high costs early in ontogeny, costs that are then amortized later in development of stems and of individual plants. Characterizing ontogenetic variation of the net cost of this peculiar defence mechanism will help us build more accurate theoretical models of resource allocation in myrmecophytes.  2012 The Author.","MA366","PT","","",""
"Competing for seed dispersal: evidence for the role of avian seed hoarders in mediating apparent predation among oaks","In communities of large-seeded tree species, generalist seed hoarders often link the temporally variable dynamics of various species in ways that can result in indirect ecological interactions. A special case of such interactions is apparent predation' - when variation in seed production of one tree species changes the outcome of the interaction between seed hoarders and another tree species from seed dispersal mutualism to predation. We investigated how two species of avian hoarders responded to differences in acorn availability among individual valley oaks (Quercus lobata) and across a landscape dominated by blue oaks (Q.douglasii) to determine whether seed dispersal and predation dynamics result in apparent predation between these oak species. California scrub-jays (Aphelocoma californica), high-quality seed dispersers with large spatial scales of resource perception, showed strong numerical and functional responses to individually large Q.lobata acorn crops when landscape-level acorn crops were low, but the numerical response was not observed when Q.douglasii produced a good acorn crop the subsequent year. In contrast, acorn woodpeckers (Melanerpes formicivorus), which are significant acorn predators, exhibited a consistent functional response to individual Q.lobata acorn crops independent of landscape-wide availability. Consequently, Q.lobata experienced increased predation and a near absence of high-quality seed dispersal when Q.douglasii acorns were abundant. Our results suggest that apparent predation among oak species can arise from contrasting responses of generalist seed predators and dispersers to acorn availability on different spatial scales. Thus, the spatial scale of resource perception, which can differ greatly among generalist seed hoarders, may provide a proximate mechanism underlying indirect, temporally variable ecological affects such as apparent predation among sympatric species of large-seeded trees.","MA60","PT","","",""
"All signals are not equal: acoustic signalling of individuality, sex and breeding status in a cooperative breeder","Repeated interactions between individuals in socially living animals select for the evolution of signals that convey information identifying individuals or categories of individuals, which may enable the discrimination of familiar versus unfamiliar individuals. Such information may help animals maximize their inclusive fitness by adjusting their own behaviour, allowing them to avoid conflict, preferentially direct help and/or ignore unreliable individuals. Acoustic signals in birds provide the potential to encode individual-specific information. We examined the degree to which individual identity, sex, breeding status, group membership and genetic relatedness were related to variability in six different call types, which occurred across a variety of different behavioural contexts in the apostlebird, Struthidea cinerea, a socially living and cooperatively breeding Australian passerine. We demonstrated that not all calls reflected the same extent of information. Of the six call types, call variation was related to individual identity in three call types, breeding status in two call types and sex and group relatedness in one call type. Finally, variation in two call types was not related to any of the measured variables. Our results suggest that some, but not all, acoustic signals in apostlebirds may be selected for individual distinctiveness between individuals and categories of individuals (male versus female, breeder versus nonbreeder), and these signals may be important in determining levels of cooperation and interaction between individuals in this cooperatively breeding society. (C) 2014 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA14","PT","","",""
"Adaptations to endosymbiosis in a Cnidarian-Dinoflagellate association: Differential gene expression and specific gene duplications","Trophic endosymbiosis between anthozoans and photosynthetic dinoflagellates forms the key foundation of reef ecosystems. Dysfunction and collapse of symbiosis lead to bleaching (symbiont expulsion), which is responsible for the severe worldwide decline of coral reefs. Molecular signals are central to the stability of this partnership and are therefore closely related to coral health. To decipher inter-partner signaling, we developed genomic resources (cDNA library and microarrays) from the symbiotic sea anemone Anemonia viridis. Here we describe differential expression between symbiotic (also called zooxanthellate anemones) or aposymbiotic (also called bleached) A. viridis specimens, using microarray hybridizations and qPCR experiments. We mapped, for the first time, transcript abundance separately in the epidermal cell layer and the gastrodermal cells that host photosynthetic symbionts. Transcriptomic profiles showed large inter-individual variability, indicating that aposymbiosis could be induced by different pathways. We defined a restricted subset of 39 common genes that are characteristic of the symbiotic or aposymbiotic states. We demonstrated that transcription of many genes belonging to this set is specifically enhanced in the symbiotic cells (gastroderm). A model is proposed where the aposymbiotic and therefore heterotrophic state triggers vesicular trafficking, whereas the symbiotic and therefore autotrophic state favors metabolic exchanges between host and symbiont. Several genetic pathways were investigated in more detail: i) a key vitamin K-dependant process involved in the dinoflagellate-cnidarian recognition; ii) two cnidarian tissue-specific carbonic anhydrases involved in the carbon transfer from the environment to the intracellular symbionts; iii) host collagen synthesis, mostly supported by the symbiotic tissue. Further, we identified specific gene duplications and showed that the cnidarian-specific isoform was also up-regulated both in the symbiotic state and in the gastroderm. Our results thus offer new insight into the inter-partner signaling required for the physiological mechanisms of the symbiosis that is crucial for coral health.  2011 Ganot et al.","MA9","PT","","",""
"First evidence for the joint dispersal of mycorrhizal fungi and plant diaspores by birds","Seed dispersal allows plants to colonise new sites and escape from pathogens and intraspecific competition, maintaining plant genetic diversity and regulating plant distribution. Conversely, most plant species form mutualistic associations with arbuscular mycorrhizal (AM) fungi in a symbiosis established immediately after seed germination. Because AM fungi are obligate symbionts, using the same dispersal vector as their host should be highly advantageous for their survival, but the co-dispersal of seeds and AM fungal spores has never been confirmed. We aim to clarify the potential role of European birds, essential dispersers for many plant species, as co-dispersers of seeds and AM fungal spores. In total, 63 bird droppings with intact seeds were placed in sterilised soil and maintained for 4months in a protected environment to avoid contamination. Additionally, 173 bird droppings and 729 gauze swabs used to clean birds feet were inspected for AM fungal spores. Although no spores were detected by direct observation of these samples, seven Rubus ulmifolius seedlings obtained from four independent droppings of Erithacus rubecula and Sylvia melanocephala were colonised by AM fungi. Our results show that birds can effectively co-disperse viable seeds and AM fungal spores, potentially over long distances, providing a pivotal mechanism to understand the cosmopolitan distribution of AM fungi.  2018 The Authors. New Phytologist  2018 New Phytologist Trust","MA147","PT","","",""
"Collaboration among sponge species increases sponge diversity and abundance in a seagrass meadow","Caribbean sponge species typical of coral reefs are generally inhibited from living in seagrass meadows by their vulnerability to predation by the large starfish Oreaster reticulatus (Linnaeus 1758). Although readily consumed by Oreaster, the conspicuous coral reef sponge species Lissodendoryx colombiensis Zea & van Soest, 1986 has expanded its habitat distribution to include a seagrass (Thalassia testudinum Banks ex Knig, 1805) meadow in Belize, where individuals grow to volumes of nearly 7l. By simple observation, L. colombiensis appears to be an inferior competitor in this system, because portions of many individuals are overgrown by seagrass sponge species. However, experimentally clustering seagrass sponges around L. colombiensis individuals deterred starfish from feeding on them, suggesting an advantage to being overgrown. Sizes of individual L. colombiensis can fluctuate widely over short time intervals, reflecting both a relatively fast growth rate and the high rate at which starfish consume this species. At the population level these fluctuations are not evident, as losses of L. colombiensis due to Oreaster are balanced by a combination of efficient recruitment, rapid regeneration and growth, and protection of portions of many individuals by the overgrowth of seagrass sponge species that are unpalatable to Oreaster . In turn, the seagrass sponges acquire stable perches on L. colombiensis individuals in this sediment-dominated habitat. Community ecology theory relating to diversity patterns in sessile organisms has focused on competition between space-requiring neighbors as the underlying process that inevitably decreases diversity unless curtailed. Sponges, with their propensity for engaging in beneficial interactions with neighbors, demand expansion of the theory to acknowledge how collaboration can increase abundance and species diversity within a community.  Journal compilation  2008 Blackwell Publishing.","MA51","PT","","",""
"Mining the Plasmodium genome database to define organellar function: What does the apicoplast do?","Apicomplexan species constitute a diverse group of parasitic protozoa, which are responsible for a wide range of diseases in many organisms. Despite differences in the diseases they cause, these parasites share an underlying biology, from the genetic controls used to differentiate through the complex parasite life cycle, to the basic biochemical pathways employed for intracellular survival, to the distinctive cell biology necessary for host cell attachment and invasion. Different parasites lend themselves to the study of different aspects of parasite biology: Eimeria for biochemical studies, Toxoplasma for molecular genetic and cell biological investigation, etc. The Plasmodium falciparum Genome Project contributes the first large-scale genomic sequence for an apicomplexan parasite. The Plasmodium Genome Database (http://PlasmoDB. org) has been designed to permit individual investigators to ask their own questions, even prior to formal release of the reference P. falciparum genome sequence. As a case in point, PlasmoDB has been exploited to identify metabolic pathways associated with the apicomplexan plastid, or 'apicoplast'- an essential organelle derived by secondary endosymbiosis of an alga, and retention of the algal plastid.","MA244","PT","","",""
"The SOHARC model system for growth and yield of southern hardwoods","A system of stand level and individual tree growth-and-yield models are presented for southern hardwoods. These models were developed from numerous permanent growth-and-yield plots established across 13 states in the US South on 9 site types, in even-aged (age classes from 20 to 60 years), fully stocked, naturally regenerated mixed hardwood and mixed hardwood-pine stands. Nested plots (1/5 and 1/10 ac) were remeasured at 5-year intervals. The system of permanent plots was established and maintained by private and public members in the North Carolina State University Hardwood Research Cooperative. Stand level models are presented for dominant height, survival, basal area prediction and projection, and the ingrowth component. Individual tree diameter growth and tree height models were constructed for the most common species: sweetgum, tupelo, yellow-poplar, blackgum, and red maple. All other species were grouped according to growth dynamics into four species groups using cluster analysis. A ranking variable was incorporated into the individual tree growth models to account for competition. Copyright  2008 by the Society of American Foresters.","MA388","PT","","",""
