"title","abstract","abstract.id","screener.id","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Dominance hierarchies in group-living cleaning gobies: causes and foraging consequences","In species living in social groups, aggression among individuals to gain access to limiting resources can lead to the formation of stable social hierarchies. We tested whether dominance rank in social groups of sponge-dwelling cleaning gobies Elacatinus prochilos in Barbados was determined by physical attributes of individuals or by prior experience of dominance, and examined the foraging consequences of dominance rank. Intraspecific aggression within groups resulted in stable dominance hierarchies that were strongly correlated with fish length. Dominant individuals maintained exclusive territories while subordinate fish occupied broader home ranges. Larger, competitively dominant fish were able to monopolize areas inside the sponge lumen with the highest abundance of the polychaete Haplosyllis spp., a favoured prey item, and achieved the highest foraging rates. The removal of a territorial individual from large groups resulted in a domino-like effect in territory relocation of the remaining fish as individuals moved to the territory previously occupied by the individual just above them in the group hierarchy. Individuals added to existing groups generally failed to gain access to territories, despite being formerly dominant in their original groups. When given the opportunity to choose a location in the absence of larger competitors, gobies frequently preferred positions that were previously defended and that had abundant food. These results suggest that intraspecific competition for resources creates the observed dominance structures and provides support for the role of individual physical attributes in the formation and maintenance of dominance hierarchies. (C) 2004 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA106","NM","","",""
"Dominance in domestic dogs-A response to Schilder et al. (2014)","We here respond to the claim by Schilder and colleagues (Schilder, M. B. H., Vinke, C. M., van der Borg, J. A. M., 2014. Dominance in domestic dogs revisited: Useful habit and useful construct? J. Vet. Behav.: Clin. App. Res. 9, 184-191) that dominance is a useful construct in the interpretation of companion dog behavior. We first make the distinction between the well-established use of the dominance framework in the ethology of wild species, and its more contentious use in the domestic dog as a character trait and as a descriptor of motivation. By evaluating recent studies of canine ``personality{''} (individual differences in behavior that are consistent across time and context), we conclude that there is no evidence that dominance is a character trait of individual dogs, but rather that it is a property of relationships, that can arise due to asymmetries in any one of at least 3 distinct personality traits. We question whether concepts derived from wolf behavior have much utility in interpreting the behavior of domestic dogs because recent studies of groups of free-ranging dogs confirm that the dog has lost 3 traits key to the social organization of the gray wolf, namely coordinated group hunting, reproductive suppression, and provisioning of cubs by nonreproducing relatives. We further question whether studies of free-ranging dogs, which routinely compete for physical resources, provide an appropriate framework for interpreting the behavior of companion dogs, which generally do not. We then reinterpret Schenkel's ``active submission{''} posture as primarily affiliative and an indicator of the dependence of younger, inexperienced dogs on the older members of their social group. By reviewing the key literature on the cognitive abilities of domestic dogs and other social Carnivora, we demonstrate that the primate-based ``Utrecht School{'' model of dominance makes assumptions that are invalid for domestic dogs, because the overwhelming balance of evidence indicates that relationships among social Carnivora are based on noncognitive mechanisms. We conclude by examining the implications of Schilder and colleagues' model for the management of relationships between dogs and their owners. (C) 2016 Elsevier Inc. All rights reserved.","MA107","NM","","",""
"Dominant and subordinate outside options alter help and eviction in a pay-to-stay negotiation model","In several cooperatively breeding species, subordinates that do not help sufficiently are punished or evicted from the group by dominant individuals. The credibility of dominant eviction threats may vary with the social context beyond the group level: when subordinates can easily breed in a neighboring territory, dominants may be less able to demand help from subordinates. Further, dominant ability to enforce subordinate cooperation may be reduced when it is difficult to replace evicted subordinates or in small groups where each subordinate makes a large contribution to group productivity. Here, we develop a 2-player game theoretic model to examine how the social context influences subordinate help and the threshold of help at which dominants evict subordinates. In contrast to predictions, we found that dominants demand more help when dominants are less able to replace evicted subordinates, suggesting that dominants punish a dereliction of helping behavior more strongly when they are unable to compensate for the loss of an evicted subordinate. In single sealed-bid games, subordinates help less than the fitness costs they impose on dominants and help does not vary with subordinate breeding opportunities outside the group. However, when subordinates can plastically increase help in response to demanding dominants (akin to pay-to-stay dynamics), subordinates provide more help overall, but decrease their help as breeding opportunities outside of the group increase. Our results demonstrate the importance of incorporating negotiation into theoretical models of helping strategies and demonstrate that plasticity is a key mechanism underlying pay-to-stay mechanisms of cooperation.","MA108","NM","","",""
"Dynamics of populations with individual variation in dispersal on bounded domains","Most classical models for the movement of organisms assume that all individuals have the same patterns and rates of movement (for example, diffusion with a fixed diffusion coefficient) but there is empirical evidence that movement rates and patterns may vary among different individuals. A simple way to capture variation in dispersal that has been suggested in the ecological literature is to allow individuals to switch between two distinct dispersal modes. We study models for populations whose members can switch between two different nonzero rates of diffusion and whose local population dynamics are subject to density dependence of logistic type. The resulting models are reaction-diffusion systems that can be cooperative at some population densities and competitive at others. We assume that the focal population inhabits a bounded region and study how its overall dynamics depend on the parameters describing switching rates and local population dynamics. (Traveling waves and spread rates have been studied for similar models in the context of biological invasions.) The analytic methods include ideas and results from reaction-diffusion theory, semi-dynamical systems, and bifurcation/continuation theory.","MA109","NM","","",""
"Effects of competitive and cooperative interaction among neighboring trees on tree growth in a naturally regenerated even-aged Larix sibirica stand in considering height stratification","This study attempted to explain the variation in growth of individual trees in a naturally regenerated, even-aged Larix sibirica stand using indices that represented the competitive and cooperative interactions among neighboring trees. These interaction indices and DBH were used in stepwise multiple regression procedures to model the growth of individual trees. However, when the data from all trees were used, DBH was the only factor accepted in the growth model. Since DBH can be influenced by the cumulative effect of past interaction and other environmental factors, we stratified the stand into three height strata and repeated the stepwise procedure for each stratum to remove the cumulative effect represented by DBH. Several competition and/or cooperation indices were accepted in growth models of the lower, middle and upper strata. In each stratum, the residual mean square of the growth model was smaller than that of all strata. These facts suggested that height stratification was generally successful in reducing the cumulative effect of past interaction and other factors. The cooperation indices that suggested protection from wind stress by neighboring trees was a significant variable in the growth models of all three strata. This demonstrated that cooperative interaction should be considered in the explanation of variation in tree growth in dry and windy climates such as the present study region.","MA114","NM","","",""
"Effects of social immunity and unicoloniality on host-parasite interactions in invasive insect societies","Social insects have a very high potential to become invasive pest species. Here, we explore how their social lifestyle and their interaction with parasites may contribute to this invasive success. Similar to solitary species, parasite release followed by the evolution of increased competitive ability can promote establishment of introduced social insect hosts in their introduced range. Genetic bottlenecks during introduction of low numbers of founder individuals decrease the genetic diversity at three levels: the population, the colony and the individual, with the colony level being specific to social insects. Reduced genetic diversity can affect both the individual immune system and the collective colony-level disease defences (social immunity). Still, the dual immune system is likely to make social insects more robust to parasite attack. Changes in social structure from small, family-based, territorially aggressive societies in native populations towards huge networks of cooperating nests (unicoloniality) occur in some invasive social insects, for example, most invasive ants and some termites. Unicoloniality is likely to affect disease dynamics in multiple ways. The free exchange of individuals within the population leads to an increased genetic heterogeneity among individuals of a single nest, thereby decreasing disease transmission. However, the multitude of reproductively active queens per colony buffers the effect of individual diseased queens and their offspring, which may result in a higher level of vertical disease transmission in unicolonial societies. Lastly, unicoloniality provides a competitive advantage over native species, allowing them to quickly become the dominant species in the habitat, which in turn selects for parasite adaptation to this common host genotype and thus eventually a high parasite pressure. Overall, invasions by insect societies are characterized by general features applying to all introduced species, as well as idiosyncrasies that emerge from their social lifestyle. It is important to study these effects in concert to be able to develop efficient management and biocontrol strategies.  2012 British Ecological Society.","MA115","NM","","",""
"Effects of temperature and pCO 2 on population regulation of Symbiodinium spp. In a tropical reef coral","This study tested the bleaching response of the Pacific coral Seriatopora caliendrum to short-term exposure to high temperature and elevated partial pressure of carbon dioxide (pCO 2 ). Juvenile colonies collected from Nanwan Bay, Taiwan, were used in a factorial experimental design in which 2 temperatures (27.6 C and 30.4 C) and 2 pCO 2 values (47.2 Pa and 90.7 Pa) were crossed to evaluate, over 12 days, the effects on the densities and physiology of the symbiotic dinoflagellates (Symbiodinium) in the corals. Thermal bleaching, as defined by a reduction of Symbiodinium densities at high temperature, was unaffected by high pCO 2 . The division, or mitotic index (MI), of Symbiodinium remaining in thermally bleached corals was about 35% lower than in control colonies, but they contained about 53% more chlorophyll. Bleaching was highly variable among colonies, but the differences were unrelated to MI or pigment content of Symbiodinium remaining in the coral host. At the end of the study, all of the corals contained clade C Symbiodinium (either C1d or C15), and the genetic variation of symbionts did not account for among-colony bleaching differences. These results showed that high temperature causes coral bleaching independent of pCO 2 , and underscores the potential role of the coral host in driving intraspecific variation in coral bleaching.  2017 The University of Chicago.","MA116","NM","","",""
"Encapsulation of the Entomopathogenic NematodeSteinernema feltiaeinTipula oleracea","The encapsulation response ofTipula oleraceato the entomopathogenic nematodeSteinernema feltiaewas investigated by exposing the insects to nematode dauer juveniles (DJs) and by injecting DJs with and without the symbiotic bacteriaXenorhabdus bovienii.The encapsulation response varied considerably between individual insect larvae. The variation could not be attributed to a more or less scattered nematode invasion over time since it was also recorded after simultaneous injection of a fixed DJ dose. The proportion of encapsulated nematodes declined with increasing dose (injected DJs/larva) from approx 80% for 1 DJ/larva to 33-34% for 20 DJ/larva.Tipula oleracealarvae were capable of encapsulating nematodes with and without symbionts inside the hemocoel; however, at doses of 10 and 20 DJ/larva, axenic nematodes were encapsulated less frequently than monoxenic nematodes. Injected axenic nematodes that were not encapsulated did not develop inT. oleracealarvae but disappeared from the insect's hemocoel. Coinjection of symbiotic bacteria increased encapsulation of axenic nematodes, showing thatX. bovieniiis triggering the encapsulation response ofT. oleraceaagainstS. feltiae.  1997 Academic Press.","MA119","NM","","",""
"Endocrinology of sociality: Comparisons between sociable and solitary individuals within the same population of African striped mice","The social organization of species ranges from solitary-living to complex social groups. While the evolutionary reasons of group-living are well studied, the physiological mechanisms underlying alternative social systems are poorly understood. By studying group-living and solitary individuals of the same species, we can determine hormonal correlates of sociality without the problem of confounding phylogenetic factors. The African striped mouse (Rhabdomys pumilio) is a socially flexible species, which can be solitary or alternatively form complex family groups, depending on population density and the extent of reproductive competition. We predicted group-living striped mice to show signs of reproductive suppression and social stress, resulting in higher corticosterone but lower testosterone levels when compared to solitary-living individuals. To determine whether differences in social organization correlated with hormonal differences, we collected blood samples from free-living striped mice during four breeding seasons when we experimentally induced solitary-living in philopatric individuals by locally reducing population density. Striped mice that were group-living did not change their corticosterone or estosterone levels during the study, indicating that there was no temporal effect during the breeding season. Striped mice of both sexes had significantly lower corticosterone levels after switching from group- to solitary-living. Solitary males - but not solitary females - had higher testosterone levels than group-living conspecifics. Our results suggest that group-living results in physiological stress and can induce reproductive suppression, at least in philopatric males. The switch to solitary-living may thus be a tactic to avoid reproductive competition within groups, and is associated with decreased stress hormone levels and onset of independent reproduction. (C) 2013 Elsevier Inc. All rights reserved.","MA120","NM","","",""
"Evolution and invasion dynamics of multiple infections with Wolbachia investigated using matrix based models","Endosymbiotic bacteria are often transmitted vertically from one host generation to the next via oocytes cytoplasm. The generally small number of colonizing bacteria in the oocytes leads to a bottleneck at each generation, resulting in genetic homogenization of the symbiotic population. Nevertheless, in many of the species infected by Wolbachia (maternally transmitted bacteria), individuals do sometimes simultaneously harbor several bacterial strains, owing to the fact that Wolbachia induces cytoplasmic incompatibility (CI) that maintains multiple infections. CI occurs in crosses in which the male is infected by at least one Wolbachia strain that the female lacks, and consequently it favors individuals with the greatest symbiotic diversity. CI results in death of offspring in diploid species. In haplodiploid individuals, unfertilized eggs hatch normally into mates and fertilized ones, which would lead to females, either die (female mortality type: FM) or develop into males (male development type: MD). Until now, only one theoretical study, restricted to diploid species, has investigated the associations where multiple CI-inducing Wolbachia co-exist, and explored the conditions under which multiple infections can spread. The consequences of double infections on Wolbachia maintenance in host populations, and the selective pressures to which it is subjected have not yet been analysed. Here, we have re-written a model previously developed for single infection in matrix form, which allows easy extension to multiple infections and introduction of mutant strains. We show that (i) the CI type has a strong influence on invasiveness and maintenance of multiple infections; (ii) double infection lowers the invasion threshold of less competitive strains that hitch-hike with their companion strain; (iii) when multiple infections occur, as in single infections, the strains selected are those which maximize the production of infected offspring; and (iv) for the MD CI type, invasion of mutant strains can carry the whole infection to extinction. (c) 2006 Elsevier Ltd. All rights reserved.","MA123","NM","","",""
"Evolution of culture-dependent discriminate sociality: A gene-culture coevolutionary model","Animals behave cooperatively towards certain conspecifics while being indifferent or even hostile to others. The distinction is made primarily according to kinship as predicted by the kin selection theory. With regards to humans, however, this is not always the case; in particular, humans sometimes exhibit a discriminate sociality on the basis of culturally transmitted traits, such as personal ornaments, languages, rituals, etc. This paper explores the possibility that the human faculty of cultural transmission and resultant cultural variation among individuals may have facilitated the evolution of discriminate sociality in humans. To this end, a gene-culture coevolutionary model is developed focusing on competition over control of resource as a context in which discriminate sociality may have evolved. Specifically, two types of culture-dependent discriminate sociality are considered: ingroup favouritism, with ingroup and outgroup being distinguished by the presence or absence of a cultural trait; and prestige hierarchies, with the prestige being conferred on the bearer of a cultural trait. The model specifies the conditions under which emergence and evolutionary stability of the two types of discriminate sociality are promoted by the presence of cultural variation among individuals.  2011 The Royal Society.","MA124","NM","","",""
"Evolution of equal division among unequal partners","One of the hallmarks of human fairness is its insensitivity to power: although strong individuals are often in a position to coerce weak individuals, fairness requires them to share the benefits of cooperation equally. The existence of such egalitarianism is poorly explained by current evolutionary models. We present a model based on cooperation and partner choice that can account for the emergence of a psychological disposition toward fairness, whatever the balance of power between the cooperative partners. We model the evolution of the division of a benefit in an interaction similar to an ultimatum game, in a population made up of individuals of variable strength. The model shows that strong individuals will not receive any advantage from their strength, instead having to share the benefits of cooperation equally with weak individuals at the evolutionary equilibrium, a result that is robust to variations in population size and the proportion of weak individuals. We discuss how this model suggests an explanation for why egalitarian behaviors toward everyone, including the weak, should be more likely to evolve in humans than in any other species.","MA126","NM","","",""
"Evolution of the individual","This article studies the transition in evolution from single cells to multicellular organisms as a case study in the origin of individuality. The issues considered are applicable to all major transitions in the units of selection that involve the emergence of cooperation and the regulation of conflict. Explicit genetic models of mutation and selection both within and between organisms are studied. Cooperation among cells increases when the fitness covariance at the level of the organism overcomes within-organism change toward defection. Selection and mutation during development generate significant levels of within-organism variation and lead to variation in organism fitness at equilibrium. This variation selects for germ-line modifiers and other mediators of within-organism conflict, increasing the heritability of fitness at the organism level. The evolution of these modifiers is the first new function at the emerging organism level and a necessary component of the evolution of individuality.","MA129","NM","","",""
"Evolution of tree killing in bark beetles (Coleoptera: Curculionidae): Trade-offs between the maddening crowds and a sticky situation","Bark beetles (Coleoptera: Curculionidae: Scolytinae) play important roles in temperate conifer ecosystems, and also cause substantial economic losses. Although their general life histories are relatively similar, different species vary markedly in the physiological condition of the hosts they select. Most of 6000 known species colonise dead or stressed trees, a resource they share with a large diversity of insects and other organisms. A small number of bark beetle species kill healthy, live trees. These few are of particular interest as they compete directly with humans for resources. We propose that tree killing evolved when intense interspecific competition in the ephemeral, scarce resource of defence-impaired trees selected for genotypes that allowed them to escape this limitation by attacking relatively healthy trees. These transitions were uncommon, and we suggest they were facilitated by (a) genetically and phenotypically flexible host selection behaviours, (b) biochemical adaptations for detoxifying a wide range of defence compounds, and (c) associations with symbionts, which together aided bark beetles in overcoming formidable constitutive and induced host defences. The ability to detoxify terpenes influenced the evolutionary course of pheromonal communication. Specifically, a mate attraction system, which was exploited by intraspecific competitors in locating poorly defended hosts, became a system of cooperative attack in which emitters benefit from the contributions responders make in overcoming defence. This functional shift in communication was driven in part by linkage of beetle semiochemistry to host defence chemistry. Behavioural and phenological adaptations also improved the beetles' abilities to detect when tree defences are impaired, and, where compatible with life history adaptations to other selective forces, for flight to coincide with seasonally predictable host stress agents. We propose a conceptual model, whereby the above mechanisms enable beetles to concentrate on those trees that offer an optimal trade-off between host defence and interspecific competition, along dynamic gradients of tree vigour and stand-level beetle density. We offer suggestions for future research on testing elements of this model.  2013 Entomological Society of Canada.","MA130","NM","","",""
"Evolution, adaptation, and host selection by plant viruses: Current understanding and future perspectives","Plant viruses are the most abundant and genetically diverse biological entities. They are infectious agents with small genome sizes and require living host cells to complete their life cycles. So far, the origin and evolution of plant viruses is mystery, but several experimental and molecular evidences indicate that plant viruses have been evolved as a result of symbiogenesis or through competition. Different selection pressures in different hosts will result in fitness trade-offs across hosts, leading to specialization. Newly emerged viruses have their origin in host species or populations in which they are well established and their emergence get influenced by various factors viz. alternation in the host plant and/or virus ecology, changes in genetic composition of the host and virus population, and in the case of vectored viruses, changes in the ecology or genetic composition of the vector. Like other living entities, viruses substantially resemble the parent during their replication, but can change to give rise to new type strains. This inherent variation enables viruses to adapt to new and changing situations. However, the complete picture of virus-virus and virus-host interactions is much more complex, since the viral populations constantly evolves and adapt to their new hosts and vectors and ultimately affects ecosystem dynamics. Considering these points, this chapter provides deep insights into the current understanding and future perspectives of evolution, adaptation, and host selection by plant viruses.  2017 by Apple Academic Press, Inc.","MA131","NM","","",""
"Exploration is dependent on reproductive state, not social state, in a cooperatively breeding bird","Personality is an intriguing phenomenon in populations because it constrains behavioral flexibility. One theory suggests that personality could be generated and maintained if dependent on asset protection. It is predicted that trade-offs with fitness expectations and survival probability encourage consistent behavioral differences among individuals (personality). Although not mutually exclusive, the social niche specialization hypothesis suggests that a group of individuals that repeatedly interact will develop personality to avoid costly social conflict. The point at which behavioral consistency originates in the social niche hypothesis is still unclear, with predictions for development after a change in social status. In the facultative cooperatively breeding Seychelles warbler (Acrocephalus sechellensis), residing on Cousin Island, breeding vacancies are limited and this forces individuals into different social roles. We used this system to test whether reproductive and social state predicted among-individual differences in exploration. We had 2 predictions. First, that an individual's start in life can predict personality, whereby young individuals with a good start to life (associated with early age reproduction and earlier onset survival senescence) are fast explorers, suggesting reproductive state-dependence. Second, that an individual's social status can predict personality, whereby dominant individuals will be fast explorers, suggesting that the behavior is social state-dependent. Neither of the behaviors was associated with social state and social state did not affect behavioral consistency. However, novel object exploration was associated with a proxy of reproductive state. Our results provide further support for state being a mechanism for generating individual differences in behavior.","MA136","NM","","",""
"Facial identity and emotional expression as predictors during economic decisions","Two sources of information most relevant to guide social decision making are the cooperative tendencies associated with different people and their facial emotional displays. This electrophysiological experiment aimed to study how the use of personal identity and emotional expressions as cues impacts different stages of face processing and their potential isolated or interactive processing. Participants played a modified trust game with 8 different alleged partners, and in separate blocks either the identity or the emotions carried information regarding potential trial outcomes (win or loss). Behaviorally, participants were faster to make decisions based on identity compared to emotional expressions. Also, ignored (nonpredictive) emotions interfered with decisions based on identity in trials where these sources of information conflicted. Electrophysiological results showed that expectations based on emotions modulated processing earlier in time than those based on identity. Whereas emotion modulated the central N1 and VPP potentials, identity judgments heightened the amplitude of the N2 and P3b. In addition, the conflict that ignored emotions generated was reflected on the N170 and P3b potentials. Overall, our results indicate that using identity or emotional cues to predict cooperation tendencies recruits dissociable neural circuits from an early point in time, and that both sources of information generate early and late interactive patterns.","MA137","NM","","",""
"Factors Affecting Interspecific Aggression in a Year-Round Territorial Species, the Jewel Damselfish","Vertebrates live in complex species networks in which interspecific interactions are common. In some contexts, the aggressive behaviours shown in these interspecific interactions are very similar to those shown in intraspecific interactions. It is still an open question whether intra- and interspecific aggression share common causality. We studied a year-round territorial species the jewel damselfish, (Plectroglyphidodon lacrymatus), which cultivate algae they feed on. Territory holders aggressively defend these algae that are an attractive resource for many other species. In this study, we recorded territorial aggression in free-living individuals and recorded aggressive responses to a standardized territorial intrusion test in captive individuals. Field observations indicated that territorial aggression was selectively targeted towards food competitors. Independent of the size of the species, aggression was more frequent towards common species around their territories. This relationship was confirmed experimentally by confronting the jewel damselfish with novel objects to which the subjects were exposed either frequently or rarely. We suggest that jewel damselfish have to learn which species are competitors and therefore should be chased. In a standardized intrusion test with captive individuals, no significant differences were found in territorial responses towards intra- or interspecific intruders. Neither territorial aggression nor the intrusion showed any relationship with plasma androgen levels. Together, these data suggest that experience might be more important in non-seasonal territorial aggression than circulating hormonal factors.","MA139","NM","","",""
"Facultative sex ratio adjustment by western bluebird mothers with stay-at-home helpers-at-the-nest","Although population sex ratios rarely deviate from unity, the sex ratio of individual mothers should be labile, allowing them to bias their sex ratios in favour of the more successful sex when they can expect a difference in the mean reproductive value of their daughters and sons. just how mothers should bias sex allocation is particularly complicated in cooperative breeders, because the adaptive sex ratio may be influenced by conflicting impacts of helpers on their parents' fitness via `local resource enhancement' and `local resource competition'. In western bluebirds, Sialia mexicana, breeding-age helpers-at-the-nest are exclusively male and increase their parents' nesting success in the current year. As such, they are viewed as helpers, not hinderers, even though by failing to gain a breeding position they reduce their parents' annual inclusive fitness below that of parents with a breeding son. In this study, I tested the hypothesis that nonbreeding, stay-at-home helpers indicate poor breeding prospects for locally competing sons, and investigated one prediction of this hypothesis that such helpers also indicate a tendency for parents to produce substandard sons. A female removal experiment showed that female mates were in short supply. Pairs had daughter-biased broods when they had a stay-at-home helper son that failed to get a mate in the first place, but not when they had a helper that had been breeding on his own, but returned home to help sometime after his mother finished laying her eggs. Stay-at-home sons were not developmentally delayed relative to breeders of the same cohort, suggesting that helpers may not be inferior to breeders. Although the population sex ratio fluctuates about unity, a multiyear data set showed a negative relationship between the frequency of helping and the annual brood sex ratio for the population. These results suggest that local resource competition outweighs local resource enhancement in driving individual and population sex ratio variation in western bluebirds, a pattern that would not be predicted based on the simple question of whether helpers help or hinder at the nest. (C) 2004 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA141","NM","","",""
"Favouritism or intrabrood competition? Access to food and the benefits of philopatry for red-cockaded woodpeckers","In species showing delayed natal dispersal, broodmates vary in natal dispersal timing and strategy, where some choose to disperse early while others delay. In the cooperatively breeding red-cockaded woodpecker, Picoides borealis, typically only one juvenile male per brood delays dispersal despite the lifetime fitness benefits associated with delayed dispersal. We sought to determine whether adult favouritism or intrabrood competition over the distribution of natal food resources provides a mechanism for the persistence of individual variation in natal dispersal strategies. We show that fledgling red-cockaded woodpeckers form male-biased, linear dominance hierarchies as a result of frequent aggressive conflicts. For males, high nestling condition relative to male broodmates was a strong predictor of future dominance, and this condition-rank relationship persisted after individuals reached nutritional independence. Adults were never observed interfering with broodmate conflicts, and were only rarely aggressive towards fledglings. Adults showed no overt favouritism towards offspring when targeting individual fledglings during provisioning early in the postfledging period. However, conflict rates increased with decreasing targeted-feeding rates, suggesting that access to resources is an important function of dominance hierarchies. After fledglings were developmentally able to compete for positions near foraging adults, first-and second-ranking males were fed more often than subordinate females. Of the juvenile males surviving to spring, subordinates were more likely to disperse during their first year than were their dominant broodmates. Together, our findings suggest that for young red-cockaded woodpeckers, intrabrood social rank provides a mechanism for prioritized access to natal resources and variation in natal dispersal strategy. (C) 2011 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA142","NM","","",""
"Feedback between Population and Evolutionary Dynamics Determines the Fate of Social Microbial Populations","The evolutionary spread of cheater strategies can destabilize populations engaging in social cooperative behaviors, thus demonstrating that evolutionary changes can have profound implications for population dynamics. At the same time, the relative fitness of cooperative traits often depends upon population density, thus leading to the potential for bi-directional coupling between population density and the evolution of a cooperative trait. Despite the potential importance of these eco-evolutionary feedback loops in social species, they have not yet been demonstrated experimentally and their ecological implications are poorly understood. Here, we demonstrate the presence of a strong feedback loop between population dynamics and the evolutionary dynamics of a social microbial gene, SUC2, in laboratory yeast populations whose cooperative growth is mediated by the SUC2 gene. We directly visualize eco-evolutionary trajectories of hundreds of populations over 50-100 generations, allowing us to characterize the phase space describing the interplay of evolution and ecology in this system. Small populations collapse despite continual evolution towards increased cooperative allele frequencies; large populations with a sufficient number of cooperators ``spiral{''} to a stable state of coexistence between cooperator and cheater strategies. The presence of cheaters does not significantly affect the equilibrium population density, but it does reduce the resilience of the population as well as its ability to adapt to a rapidly deteriorating environment. Our results demonstrate the potential ecological importance of coupling between evolutionary dynamics and the population dynamics of cooperatively growing organisms, particularly in microbes. Our study suggests that this interaction may need to be considered in order to explain intraspecific variability in cooperative behaviors, and also that this feedback between evolution and ecology can critically affect the demographic fate of those species that rely on cooperation for their survival.","MA144","NM","","",""
"Female home range size is regulated by resource distribution and intraspecific competition: a long-term field study","The size of an individual's home range is an important feature, influencing reproduction and survival, but it can vary considerably among both populations and individuals. The factors accounting for such variation are still poorly understood, and comprehensive long-term field studies considering various environmental factors that influence home range size are rare. We investigated the effects of seasonality, availability of food, cover, number of direct neighbours and the relative individual body mass on home range sizes in 125 adult female striped mice, Rhabdomys pumilio, in South Africa from 2004 to 2008. We used radiotelemetry to estimate home range sizes, trapping to determine the number of direct neighbours, and plant surveys in every home range to determine availability of food and cover. Home ranges were smaller when food quantity was high, many territorial neighbours were present, females had a relatively small body mass and during the nonbreeding season. We conclude that the availability of food resources and intraspecific competition are the main factors influencing home range size in female striped mice. Females enlarged their home ranges when territorial neighbours were few, and there was a significant positive correlation between home range size and quantity of food plants. This indicates that home range size might not reflect the minimal trade-off between access to resources that allow for a female's survival and lowest cost for defending and foraging in that area. Instead, we propose a hypothesis for future research that female striped mice occupy areas several times larger than needed to improve their fitness by providing resources for future offspring. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA146","NM","","",""
"Fitness consequences of pheromone production and host selection strategies in a tree-killing bark beetle (Coleoptera : Curculionidae : Scolytinae)","Timing of arrival at a resource often determines an individual's reproductive success. Tree-killing bark beetles can reproduce in healthy trees by attacking in adequate numbers to overcome host defences that could otherwise be lethal. This process is mediated by aggregation and antiaggregation pheromones. Beetles that arrive early in such a ``mass attack{''} must contend with undiminished tree defences, and produce enough pheromones to attract more beetles, but have a head start on gallery construction and egg-laying. Beetles that arrive late may be impeded by competition and diminishing availability of phloem, but should experience fewer costs associated with pheromone production and battling tree defences. We investigated relationships between timing of arrival, body size, pheromone production and fitness in the southern pine beetle, Dendroctonus frontalis. In field experiments, we captured beetles that arrived early (pioneers) and late on slash pine trees, Pinus elliottii, and measured pheromone amounts in their hindguts. We marked gallery entrances of beetles as they landed on a tree and measured their reproductive success after the attack terminated. We found no difference in body size or pheromone amounts between early and late arrivers. Most beetles arrived at the middle of the attack sequence, and excavated longer galleries per day than early arrivers. The number of offspring produced per day by beetles that established galleries midway through mass attack was higher than those that arrived early or very late in the sequence. Our results suggest that beetles do not exhibit adaptive phenotypic plasticity in pre-landing pheromone production, depending on the extent of previous colonisation of a host. Rather, it appears that stabilising selection favours beetles that attack in the middle of the sequence, and contributes to attack synchrony. Synchronous attack on trees is essential before population booms characteristic of tree-killing bark beetles can occur in nature.","MA148","NM","","",""
"Flexible cuckoo chick-rejection rules in the superb fairy-wren","Recognition of brood parasitic cuckoo nestlings poses a challenge to hosts because cues expressed by cuckoos and host young may be very similar. In theory, hosts should use flexible recognition rules that maximize the likelihood of rejecting cuckoo nestlings while minimizing the risk of rejecting their own young. Our previous work revealed that female superb fairy-wrens Malurus cyaneus often abandoned nestling cuckoos and that the presence of a single chick in the nest was 1 trigger for abandonment because fairy-wrens also sometimes abandoned a single fairy-wren chick. Here we use a combination of 20 years of observational data, a cross-fostering experiment, and a brood size reduction experiment to determine the basis for individual variability in the chick-rejection rules of superb fairy-wrens in response to parasitism by Horsfield's bronze-cuckoos Chalcites basalis. We show that the decision to abandon a single chick is based on integration of learned recognition cues and external cues. Experienced females were relatively more likely to abandon a single cuckoo chick and accept a single fairy-wren chick than naive females. Breeding experience therefore facilitates the ability to make an accurate rejection decision, perhaps through learned refinement of the recognition template. In addition, fairy-wrens modified their rejection threshold in relation to the presence of adult cuckoos in the population, becoming more likely to abandon single nestlings with increasing risk of parasitism. By using these flexible rejection rules, female superb fairy-wrens are more likely to defend themselves successfully against exploitation by the cuckoo and are less prone to mistakenly reject their own offspring.","MA150","NM","","",""
