title;abstract;abstract.id;screener.id;include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include);ecological scale (e.g. interspecific or intraspecific);topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)
Evolution of culture-dependent discriminate sociality: A gene-culture coevolutionary model;"Animals behave cooperatively towards certain conspecifics while being indifferent or even hostile to others. The distinction is made primarily according to kinship as predicted by the kin selection theory. With regards to humans, however, this is not always the case; in particular, humans sometimes exhibit a discriminate sociality on the basis of culturally transmitted traits, such as personal ornaments, languages, rituals, etc. This paper explores the possibility that the human faculty of cultural transmission and resultant cultural variation among individuals may have facilitated the evolution of discriminate sociality in humans. To this end, a gene-culture coevolutionary model is developed focusing on competition over control of resource as a context in which discriminate sociality may have evolved. Specifically, two types of culture-dependent discriminate sociality are considered: ingroup favouritism, with ingroup and outgroup being distinguished by the presence or absence of a cultural trait; and prestige hierarchies, with the prestige being conferred on the bearer of a cultural trait. The model specifies the conditions under which emergence and evolutionary stability of the two types of discriminate sociality are promoted by the presence of cultural variation among individuals.  2011 The Royal Society.";MA124;CM;include;intraspecific;"theoretical/modelling; discriminate sociality"
Collaboration among sponge species increases sponge diversity and abundance in a seagrass meadow;Caribbean sponge species typical of coral reefs are generally inhibited from living in seagrass meadows by their vulnerability to predation by the large starfish Oreaster reticulatus (Linnaeus 1758). Although readily consumed by Oreaster, the conspicuous coral reef sponge species Lissodendoryx colombiensis Zea & van Soest, 1986 has expanded its habitat distribution to include a seagrass (Thalassia testudinum Banks ex Knig, 1805) meadow in Belize, where individuals grow to volumes of nearly 7l. By simple observation, L. colombiensis appears to be an inferior competitor in this system, because portions of many individuals are overgrown by seagrass sponge species. However, experimentally clustering seagrass sponges around L. colombiensis individuals deterred starfish from feeding on them, suggesting an advantage to being overgrown. Sizes of individual L. colombiensis can fluctuate widely over short time intervals, reflecting both a relatively fast growth rate and the high rate at which starfish consume this species. At the population level these fluctuations are not evident, as losses of L. colombiensis due to Oreaster are balanced by a combination of efficient recruitment, rapid regeneration and growth, and protection of portions of many individuals by the overgrowth of seagrass sponge species that are unpalatable to Oreaster . In turn, the seagrass sponges acquire stable perches on L. colombiensis individuals in this sediment-dominated habitat. Community ecology theory relating to diversity patterns in sessile organisms has focused on competition between space-requiring neighbors as the underlying process that inevitably decreases diversity unless curtailed. Sponges, with their propensity for engaging in beneficial interactions with neighbors, demand expansion of the theory to acknowledge how collaboration can increase abundance and species diversity within a community.  Journal compilation  2008 Blackwell Publishing.;MA51;CM;exclude;;
Nuclear and genome dynamics in multinucleate ascomycete fungi;Genetic variation between individuals is essential to evolution and adaptation. However, intra-organismic genetic variation also shapes the life histories of many organisms, including filamentous fungi. A single fungal syncytium can harbor thousands or millions of mobile and potentially genotypically different nuclei, each having the capacity to regenerate a new organism. Because the dispersal of asexual or sexual spores propagates individual nuclei in many of these species, selection acting at the level of nuclei creates the potential for competitive and cooperative genome dynamics. Recent work in Neurospora crassa and Sclerotinia sclerotiorum has illuminated how nuclear populations are coordinated for fungal growth and other behaviors and has revealed both molecular and physical mechanisms for preventing and policing inter-genomic conflict. Recent results from population-level genomic studies in a variety of filamentous fungi suggest that nuclear exchange between mycelia and recombination between heterospecific nuclei may be of more importance to fungal evolution, diversity and the emergence of newly virulent strains than has previously been recognized.  2011 Elsevier Ltd. All rights reserved.;MA260;CM;include;intraspecific;inter-genomic conflict, competition - cooperation
Geography has a greater effect than Wolbachia infection on population genetic structure in the spider mite, Tetranychus pueraricola;Wolbachia is an intracellular symbiotic bacterium that infects various spider mite species and is associated with alterations in host reproduction, which indicates the potential role in mite evolution. However, studies of Wolbachia infections in the spider mite Tetranychus pueraricola, a major agricultural pest, are limited. Here, we used multilocus sequence typing to determine Wolbachia infection status and examined the relationship between Wolbachia infection status and mitochondrial diversity in T. pueraricola from 12 populations in China. The prevalence of Wolbachia ranged from 2.8 to 50%, and three strains (wTpue1, wTpue2, and wTpue3) were identified. We also found double infections (wTpue1 + wTpue3) within the same individuals. Furthermore, the wTpue1 strain caused weak cytoplasmic incompatibility (CI) (egg hatchability ~55%), whereas another widespread strain, wTpue3, did not induce CI. There was no reduction in mitochondrial DNA (mtDNA) or nuclear DNA diversity among infected individuals, and mtDNA haplotypes did not correspond to specific Wolbachia strains. Phylogenetic analysis and analysis of molecular variance revealed that the distribution of mtDNA and nuclear DNA haplotypes were significantly associated with geography. These findings indicate that Wolbachia infection in T. pueraricola is complex, but T. pueraricola genetic differentiation likely resulted from substantial geographic isolation.  Cambridge University Press 2016.;MA167;CM;exclude;;
Plant biotic interactions in the Sonoran desert: Current knowledge and future research perspectives;Premise of research. Biotic interactions have long been considered to be of less importance in structuring desert systems than other ecosystem types, but biotic interactions often play a critical role in meeting the challenges posed by the extreme conditions of desert environments. The Sonoran Desert, in particular, is home to several textbook examples of mutualisms, such as the interactions between the iconic saguaro cactus and its bat pollinators. But what do we know about the diversity, ecology, and evolution of plant-animal, plant-plant, and plant-microbe interactions and their impacts on individual plants and plant species in the Sonoran Desert? Methodology. To address this question, we review the published research on seven common kinds of plant biotic interactions by revisiting the respective literature, identifying gaps in our knowledge, and outlining future research directions. Pivotal results. Numerous gaps in our knowledge of plant biotic interactions in the Sonoran Desert were identified. Studies of insect herbivory, bee pollination, and plant-microbe interactions are poorly represented in the Sonoran Desert literature. Across all categories of interaction, few have examined the impacts of interactions on plant fitness or context-dependent variation in the outcomes and strengths of interactions. For the most part, interactions have been studied at single locations and over short periods of time, resulting in an incomplete understanding of their diversity, ecology, and evolution. Conclusions. Plant biotic interactions shape the habitats in which they occur and play an important role in the maintenance of species diversity. Therefore, we call for increased efforts to fill the gaps in our understanding of plant biotic interactions in the Sonoran Desert, with an emphasis on studies linking interactions to plant fitness and the context-dependent nature of interactions. Without this knowledge we have limited capacity to predict the outcomes of global change on species interactions and to develop measures to conserve the biodiversity of the Sonoran Desert region.  2016 by The University of Chicago. All rights reserved.;MA281;CM;exclude;;
Diversity of algal endosymbionts (zooxanthellae) in octocorals: The roles of geography and host relationships;The presence, genetic identity and diversity of algal endosymbionts (Symbiodinium) in 114 species from 69 genera (20 families) of octocorals from the Great Barrier Reef (GBR), the far eastern Pacific (EP) and the Caribbean was examined, and patterns of the octocoral-algal symbiosis were compared with patterns in the host phylogeny. Genetic analyses of the zooxanthellae were based on ribosomal DNA internal transcribed spacer 1 (ITS1) region. In the GBR samples, Symbiodinium clades A and G were encountered with A and G being rare. Clade B zooxanthellae have been previously reported from a GBR octocoral, but are also rare in octocorals from this region. Symbiodinium G has so far only been found in Foraminifera, but is rare in these organisms. In the Caribbean samples, only Symbiodinium clades B and C are present. Hence, Symbiodinium diversity at the level of phylogenetic clades is lower in octocorals from the Caribbean compared to those from the GBR. However, an unprecedented level of ITS1 diversity was observed within individual colonies of some Caribbean gorgonians, implying either that these simultaneously harbour multiple strains of clade B zooxanthellae, or that ITS1 heterogeneity exists within the genomes of some zooxanthellae. Intracladal diversity based on ITS should therefore be interpreted with caution, especially in cases where no independent evidence exists to support distinctiveness, such as ecological distribution or physiological characteristics. All samples from EP are azooxanthellate. Three unrelated GBR taxa that are described in the literature as azooxanthellate (Junceella fragilis, Euplexaura nuttingi and Stereonephthya sp. 1) contain clade G zooxanthellae, and their symbiotic association with zooxanthellae was confirmed by histology. These corals are pale in colour, whereas related azooxanthellate species are brightly coloured. The evolutionary loss or gain of zooxanthellae may have altered the light sensitivity of the host tissues, requiring the animals to adopt or reduce pigmentation. Finally, we superimposed patterns of the octocoral-algal symbiosis onto a molecular phylogeny of the host. The data show that many losses/gains of endosymbiosis have occurred during the evolution of octocorals. The ancestral state (azooxanthellate or zooxanthellate) in octocorals remains unclear, but the data suggest that on an evolutionary timescale octocorals can switch more easily between mixotrophy and heterotrophy compared to scleractinian corals, which coincides with a low reliance on photosynthetic carbon gain in the former group of organisms.  2005 Blackwell Publishing Ltd.;MA96;CM;exclude;;
Agrobiodiversity;Agrobiodiversity refers to the variety and variability of living organisms that contribute to food and agriculture in the broadest sense, and that are associated with cultivating crops and rearing animals within ecological complexes. It is further expanded in some contexts to include all the organisms present in an agricultural landscape. Examples consist of crops and animal breeds, their wild relatives, and the species that interact with and support these species, for example, pollinators, symbionts, pests, parasites, predators, decomposers, and competitors. Croplands and fields as well as habitats and species outside of farming systems that affect agriculture and ecosystem functions in agricultural landscape are included. Agrobiodiversity can also refer to the extraction and utilization of products from natural ecosystems such as nonforest timber products, or livestock that pasture in grasslands. Utilization and conservation of biodiversity in agricultural landscapes is strongly influenced by socioeconomic factors at local, regional, and global scales. The concepts of agrobiodiversity are also valid for forestry and fisheries, especially in situations where human activities dominate the ecosystem processes.  2013 Elsevier Inc. All rights reserved.;MA13;CM;exclude;;
Mining the Plasmodium genome database to define organellar function: What does the apicoplast do?;Apicomplexan species constitute a diverse group of parasitic protozoa, which are responsible for a wide range of diseases in many organisms. Despite differences in the diseases they cause, these parasites share an underlying biology, from the genetic controls used to differentiate through the complex parasite life cycle, to the basic biochemical pathways employed for intracellular survival, to the distinctive cell biology necessary for host cell attachment and invasion. Different parasites lend themselves to the study of different aspects of parasite biology: Eimeria for biochemical studies, Toxoplasma for molecular genetic and cell biological investigation, etc. The Plasmodium falciparum Genome Project contributes the first large-scale genomic sequence for an apicomplexan parasite. The Plasmodium Genome Database (http://PlasmoDB. org) has been designed to permit individual investigators to ask their own questions, even prior to formal release of the reference P. falciparum genome sequence. As a case in point, PlasmoDB has been exploited to identify metabolic pathways associated with the apicomplexan plastid, or 'apicoplast'- an essential organelle derived by secondary endosymbiosis of an alga, and retention of the algal plastid.;MA244;CM;exclude;;
Pattern of individual participation and cheating in conflicts between groups of free-ranging dogs;Cooperative intergroup aggression provides an example of a costly cooperative behaviour whose benefits spill over to noncooperative animals as well. Consequently, investigating factors that promote individual participation in intergroup contests should prove useful for understanding how cooperation may persist in animal societies despite cheating. Here, we examined variables affecting individual participation in naturally occurring conflicts between groups of free-ranging dogs, Canis lupus familiaris. The overall proportion of cooperating group members decreased significantly with an increasing number of group members present. In one pack, the individual probability of active participation decreased significantly when this pack had a numerical advantage over opponents. Dogs belonging to the smallest pack tended to be more cooperative than those belonging to larger groups. Social prestige ( measured as the number of submissions received during greeting) did not appear to be a consequence of cooperative behaviour. Individual participation increased with an increasing number of affiliative partners. Young and high-ranking dogs tended to cooperate more when their group was outnumbered by opponents but did not stay at the front of the pack during conflicts. These results emphasize the greater opportunity for cheating in larger groups and the complexity of dogs' behaviour. Cooperation appears to be conditional on both the `adversity of the environment' (as measured by relative group size) and the identity/behaviour of companions. (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.;MA272;CM;include;intraspecific;cooperation
Hormonal underpinnings of status conflict: Testosterone and cortisol are related to decisions and satisfaction in the hawk-dove game;A contribution to a special issue on Hormones and Human Competition. Testosterone is theorized to influence status-seeking behaviors such as social dominance and competitive behavior, but supporting evidence is mixed. The present study tested the roles of testosterone and cortisol in the hawk dove game, a dyadic economic decision-making paradigm in which earnings depend on one's own and the other player's choices. If one person selects the hawk strategy and the other person selects the dove strategy, the player who selected hawk attains a greater financial pay-off (status differentiation). The worst financial outcome occurs when both players choose the hawk strategy (status confrontation). Ninety-eight undergraduate students (42 men) provided saliva samples and played ten rounds of the hawk-dove game with another same-sex participant. In support of the hypothesis that testosterone is related to status concern, individuals higher in basal testosterone made more hawk decisions decisions that harmed the other player. Acute decreases in cortisol were also associated with more hawk decisions. There was some empirical support for the dual-hormone hypothesis as well: basal testosterone was positively related to satisfaction in the game among low basal-cortisol individuals but not among high basal-cortisol individuals. There were no significant sex differences in these hormonal effects. The present findings align with theories of hormones and status-seeking behavior at the individual level, but they also open up new avenues for research on hormone profiles at the collective level. Our results suggest that the presence of two or more high-testosterone members increases the likelihood of status confrontations over a limited resource that can undermine collective outcomes. (C) 2017 Elsevier Inc. All rights reserved.;MA180;CM;include;intraspecific;social dominance, competition
Variation in individual investment strategies among social animals;Cooperation and conflict are ubiquitous features of life in the vast majority of animals and can occur over a wide range of functional contents and at various levels. In this review I describe known and less well-known proximate aspects of cooperation and conflict over reproductive behaviour in social animals, where individuals other than the genetic parents contribute to the provisioning of care ('alloparental care'). Traditionally the evolution of alloparental care is viewed as a two-step process: the decision to delay dispersal and independent breeding, usually as a consequence of the existence of constraints on independent breeding, and the decision to behave as alloparents by which individuals that have delayed dispersal gain a net fitness benefit. Behavioural ecological theory generally assumes that all individuals are similar in 'make-up' and that life history and behavioural decisions are facultative. However, there is probably more individual variation in the amount and type of social behaviour than originally anticipated. Here, I demonstrate that some of these differences in behaviours are because of environmental factors, which may be associated with 'reaction norms' or the genotype's quantitative phenotypic variation, or which may yield polyethisms. Most evolutionary models of animal cooperation are based on optimality approaches that do not consider individual genetic variation and maternal effects on the variation in the expression of social behaviour. Further research on the genetic basis of cooperations and subordinate-breeder interactions may be crucial for understanding the evolution of social behaviour. If we take individual differences into account our conclusions and explanations of social behaviour may change. Given the conceptual similarities between the various research disciplines addressing different types of cooperation and conflict over investment, the issues described here should lead to more mutual attraction between the different disciplines and stimulate further development in our understanding of cooperation strategies in general.  2006 The Author.;MA405;CM;include;intraspecific;review, cooperation, conflict
Ecological characteristics of insects that affect symbiotic relationships with mites;Parasites and pathogens that begin as symbionts, i.e., organisms living together in the same habitat, are some of the most promising drivers of species evolution. Because insects are highly diverse and important as ecosystem service agents and because mites can exert large effects on insect populations (capable of killing at least juveniles), insect-mite interactions have been analyzed from various perspectives, including evolutionary, ecological and pest-management perspectives. Here, I review and examine insect-mite symbiotic associations to develop hypotheses concerning the factors that maintain and develop their relationships. Previous studies have hypothesized that insect sociality and mite richness and specificity affect insect-mite interactions. I found that both solitary and social insects, including parasocial and subsocial insects, harbor numbers of symbionts including species-specific ones but few dangerous mite symbionts in their nests or habitats under natural conditions. Nest size or the amount of food resources in a nest may affect mite richness. On the basis of this review, I hypothesize that the insect characteristics relevant for mite symbiotic hosting are sharing the same habitat with mites and living in a nutrient-rich habitat. I also suggest that many cases of species-specific symbiosis began with phoresy. To test these hypotheses, phylogenetic information on mites living with insect groups and quantitative analysis to characterize each insect-mite relationship are necessary.  2013 The Entomological Society of Japan.;MA110;CM;include;interspecific;review, insect-mite relationships, host-symbiont
Revealing microparasite diversity in aquatic environments using brute force molecular techniques and subtle microscopy;Aquatic ecosystems (seas, oceans, rivers and lakes) cover >70% of the Earth's surface and play essential roles in geochemical cycling and climate regulation. They are also hugely important for human health, nutrition and economy, providing drinking water, food, transport and leisure resources. These environments harbour complex and cryptic ecosystems dominated in terms of abundance and biomass by planktonic microbes including bacteria, archaea, viruses and eukaryotic organisms (such as protists and fungi). These organisms form numerous and diverse interactions encompassing all kind of exchanges, e.g. predatorprey relationships and all shades of symbiosis from commensalism to parasitism.  Cambridge University Press 2015.;MA311;CM;exclude;;
Cooperation in humans: competition between groups and proximate emotions;Understanding the ultimate and proximate mechanisms that favour cooperation remains one of the greatest challenges in the biological and social sciences. A number of theoretical studies have suggested that competition between groups may have played a key role in the evolution of cooperation within human societies, and similar ideas have been discussed for other organisms, especially cooperative breeding vertebrates. However, there is a relative lack of empirical work testing these ideas. Our experiment found, in public goods games with humans, that when groups competed with other groups for financial rewards, individuals made larger contributions within their own groups. In such situations, participants were more likely to regard their group mates as collaborators rather than competitors. Variation in contribution among individuals, either with or without intergroup competition, was positively correlated with individuals' propensity to regard group mates as collaborators. We found that the levels of both guilt and anger individuals experienced were a function of their own contributions and those of their group mates. Overall, our results arc consistent with the idea that the level of cooperation can be influenced by proximate emotions, which vary with the degree of intergroup competition. (C) 2010 Elsevier Inc. All rights reserved.;MA79;CM;include;intraspecific;cooperation-competition
Decomposer diversity and identity influence plant diversity effects on ecosystem functioning;"Plant productivity and other ecosystem functions often increase with plant diversity at a local scale. Alongside various plant-centered explanations for this pattern, there is accumulating evidence that multi-trophic interactions shape this relationship. Here, we investigated for the first time if plant diversity effects on ecosystem functioning are mediated or driven by decomposer animal diversity and identity using a double-diversity microcosm experiment. We show that many ecosystem processes and ecosystem multifunctionality (herbaceous shoot biomass production, litter removal, and N uptake) were affected by both plant and decomposer diversity, with ecosystem process rates often being maximal at intermediate to high plant and decomposer diversity and minimal at both low plant and decomposer diversity. Decomposers relaxed interspecific plant competition by enlarging chemical (increased N uptake and surface-litter decomposition) and spatial (increasing deep-root biomass) habitat space and by promoting plant complementarity. Anecic earthworms and isopods functioned as key decomposers; although decomposer diversity effects did not solely rely on these two decomposer species, positive plant net biodiversity and complementarity effects only occurred in the absence of isopods and the presence of anecic earthworms. Using a structural equation model, we explained 76\% of the variance in plant complementarity, identified direct and indirect effect paths, and showed that the presence of key decomposers accounted for approximately three-quarters of the explained variance. We conclude that decomposer animals have been underappreciated as contributing agents of plant diversity-ecosystem functioning relationships. Elevated decomposer performance at high plant diversity found in previous experiments likely positively feeds back to plant performance, thus contributing to the positive relationship between plant diversity and ecosystem functioning.";MA87;CM;exclude;;
Spatial consequences for dolphins specialized in foraging with fishermen;"According to theory, individuals forage in ways that maximize net energy intake. Distinct foraging strategies may emerge within a population in response to heterogeneous resources, competition and learning, among other drivers. We assessed individual variation in, and ecological consequences of, an unusual, specialized foraging tactic between animals and humans. In southern Brazil, bottlenose dolphins, Tursiops truncatus, herd fish schools towards artisanal fishermen, who cast nets in response to behavioural cues from the dolphins. This apparent cooperative tactic likely involves costs as well as benefits for both interacting parties, but such trade-offs remain poorly understood, especially for dolphins. We show that individual dolphins vary markedly in the frequency with which they interact with fishermen, and that this foraging variation is linked to ranging behaviour. Not all individual dolphins interact with fishermen; those that routinely do so concentrate around the limited interaction sites and have smaller home ranges than independent foragers. This suggests that foraging with fishermen increases foraging success and reduces search costs (i.e. foraging range). Competition for interaction sites may offset such benefits, since some individuals often forage at the high-quality sites while others forage at low-quality sites. Taken together, our findings suggest that two alternative tactics emerge in the population from trade-offs involving food access, foraging area, learning techniques and competition: dolphins either forage by themselves over larger areas on unpredictable resource patches (passing fish schools), or learn to interact with fishermen to access and compete for more predictable resource patches (interaction sites). By revealing some of the ecological drivers of this remarkable human-animal interaction, our study contributes two broader insights. First, specialized foraging can have ranging consequences for individuals and so structure the population spatially; second, interspecific cooperation may be founded upon intraspecific competition. (c) 2018 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.";MA344;CM;include;interspecific;cooperation-competition
Aphid-encoded variability in susceptibility to a parasitoid;"Background: Many animals exhibit variation in resistance to specific natural enemies. Such variation may be encoded in their genomes or derived from infection with protective symbionts. The pea aphid, Acyrthosiphon pisum, for example, exhibits tremendous variation in susceptibility to a common natural enemy, the parasitic wasp Aphidius ervi. Pea aphids are often infected with the heritable bacterial symbiont, Hamiltonella defensa, which confers partial to complete resistance against this parasitoid depending on bacterial strain and associated bacteriophages. That previous studies found that pea aphids without H. defensa (or other symbionts) were generally susceptible to parasitism, together with observations of a limited encapsulation response, suggested that pea aphids largely rely on infection with H. defensa for protection against parasitoids. However, the limited number of uninfected clones previously examined, and our recent report of two symbiont-free resistant clones, led us to explicitly examine aphid-encoded variability in resistance to parasitoids. Results: After rigorous screening for known and unknown symbionts, and microsatellite genotyping to confirm clonal identity, we conducted parasitism assays using fifteen clonal pea aphid lines. We recovered significant variability in aphid-encoded resistance, with variation levels comparable to that contributed by H. defensa. Because resistance can be costly, we also measured aphid longevity and cumulative fecundity of the most and least resistant aphid lines under permissive conditions, but found no trade-offs between higher resistance and these fitness parameters. Conclusions: These results indicate that pea aphid resistance to A. ervi is more complex than previously appreciated, and that aphids employ multiple tactics to aid in their defense. While we did not detect a tradeoff, these may become apparent under stressful conditions or when resistant and susceptible aphids are in direct competition. Understanding sources and amounts of variation in resistance to natural enemies is necessary to understand the ecological and evolutionary dynamics of antagonistic interactions, such as the potential for coevolution, but also for the successful management of pest populations through biological control.  2014 Martinez et al.; licensee BioMed Central Ltd.";MA22;CM;include;interspecific;host-parasite
The bitterling-mussel interaction as a test case for co-evolution;The European bitterling Rhodeus sericeus (Cyprinidae) spawns in the gills of freshwater mussels (Unionidae) and shows some obvious adaptations to this type of spawning, such as the development of an ovipositor. Furthermore, recent studies have shown that the fish avoid species of mussels that have a high likelihood of ejecting their eggs prematurely. This leads to the question of whether the interaction between bitterling and mussels could represent a case of co-evolution, involving evolutionary responses by both species to selection imposed by the other. The evidence for and against co-evolution is reviewed, incorporating new results from two sets of experiments designed to test for adaptive choices by bitterling according to the mussels' sex and reproductive state, as well as a preliminary study of potential benefits for mussels from exposure to bitterling. Host preferences by bitterling, both among and within mussel species, may indeed have evolved in response to differences in benefits for offspring survival. There is no evidence yet for any benefits to mussels from receiving eggs, whereas there are costs due to reduced ventilation rates when the gills contain bitterling eggs. While there are differences among mussel species and individuals in their tendency to reject bitterling embryos, these differences do not provide strong evidence for co-evolution. For example, they may reflect differences in host physiology such as ventilation rate and generalized responses to expelling objects from their gills. Therefore, while bitterling are well adapted for their obligate spawning relationship with mussels, it has been much more difficult to find evidence for adaptations by mussels for dealing with bitterling. This suggests that any co-evolutionary dynamics between bitterling and mussels may be asymmetric, with stronger responses to selection by the fish than by mussels.  2003 The Fisheries Society of the British Isles.;MA364;CM;exclude;;
Deciphering the Interdependence between Ecological and Evolutionary Networks;Biological systems consist of elements that interact within and across hierarchical levels. For example, interactions among genes determine traits of individuals, competitive and cooperative interactions among individuals influence population dynamics, and interactions among species affect the dynamics of communities and ecosystem processes. Such systems can be represented as hierarchical networks, but can have complex dynamics when interdependencies among levels of the hierarchy occur. We propose integrating ecological and evolutionary processes in hierarchical networks to explore interdependencies in biological systems. We connect gene networks underlying predator-prey trait distributions to food webs. Our approach addresses longstanding questions about how complex traits and intraspecific trait variation affect the interdependencies among biological levels and the stability of meta-ecosystems.;MA86;CM;exclude;;
Genetic evidence confirms polygamous mating system in a crustacean parasite with multiple hosts;Mating systems are diverse in animals, notably in crustaceans, but can be inferred from a limited set of parameters. Baeza and Thiel (2007) proposed a model predicting mating systems of symbiotic crustaceans with three host characteristics and the risk of predation. These authors proposed five mating systems, ranging from monogamy to polygynandry (where multiple mating occurs for both genders). Using microsatellite loci, we tested the putatively mating system of the ectoparasite crab Dissodactylus primitivus. We determined the mating frequencies of males and females, parentage assignment (COLONY &GERUD software) as well as the contents of female spermathecae. Our results are globally consistent with the model of Baeza and Thiel and showed, together with previous aquarium experiments, that this ectoparasite evolved a polygamous mating system where males and females move between hosts for mate search. Parentage analyses revealed that polyandry is frequent and concerns more than 60% of clutches, with clutches being fertilized by up to 6 different fathers. Polygyny is supported by the detection of eight males having sired two different broods. We also detected a significant paternity skew in 92% of the multipaternal broods. Moreover, this skew is probably higher than the estimation from the brood because additional alleles were detected in most of spermathecae. This high skew could be explained by several factors as sperm competition or cryptic female choice. Our genetic data, combined with previous anatomic analyses, provide consistent arguments to suggest sperm precedence in D. primitivus.  2014 Jossart et al.;MA165;CM;exclude;;
Sexual cooperation relies on food controlled by females in agromyzid flies;A sex difference in mating optima generates antagonistic traits that impose costs on the opposite sex. This conflict can be mediated by food that increases mutual benefits. Although current understanding of sexual cooperation involving food is based exclusively on mating systems with male food control, recent studies have suggested universal female food control across taxa. However, there have been no empirical studies testing food's role in facilitating sexual cooperation in this scenario. Here, we examined the interplay of food availability and mating in the pea leafminer, Liriomyza huidobrensis, the males of which feed on the exudates from the leaf punctures created by female ovipositors. Given the association between female oviposition and food production, we infer that food controlled by females may alter male optima in mating and thus modulate male courtship strategies for mating. Mating stimulated females to produce abundant punctures, which benefited male feeding and survival. When males were deprived of the punctures, they adopted an elaborate dancing behaviour, leading to increased receptivity of females. However, when males adopted an alternative strategy of directly approaching females, they obtained fewer punctures. After preferential mating with dancing males, females significantly prolonged their life span and increased offspring numbers. Sexual cooperation in leafminers can be explained by the nutritional composition of plant exudates, which we found contain abundant sugars and amino acids. The plant exudates are vital food for males, but their nutritional value and availability rapidly declined with time. Our study reveals that the food produced by females can provide mutual benefits to male survival and female reproduction. Our study of food control by females extends our understanding of evolution in sexual cooperation.  2019 The Association for the Study of Animal Behaviour;MA321;CM;include;intraspecific;male-female, sexual cooperation
Synthesizing perspectives on the evolution of cooperation within and between species;Cooperation is widespread both within and between species, but are intraspecific and interspecific cooperation fundamentally similar or qualitatively different phenomena? This review evaluates this question, necessary for a general understanding of the evolution of cooperation. First, we outline three advantages of cooperation relative to noncooperation (acquisition of otherwise inaccessible goods and services, more efficient acquisition of resources, and buffering against variability), and predict when individuals should cooperate with a conspecific versus a heterospecific partner to obtain these advantages. Second, we highlight five axes along which heterospecific and conspecific partners may differ: relatedness and fitness feedbacks, competition and resource use, resource-generation abilities, relative evolutionary rates, and asymmetric strategy sets and outside options. Along all of these axes, certain asymmetries between partners are more common in, but not exclusive to, cooperation between species, especially complementary resource use and production. We conclude that cooperation within and between species share many fundamental qualities, and that differences between the two systems are explained by the various asymmetries between partners. Consideration of the parallels between intra- and interspecific cooperation facilitates application of well-studied topics in one system to the other, such as direct benefits within species and kin-selected cooperation between species, generating promising directions for future research.  2017 The Author(s). Evolution  2017 The Society for the Study of Evolution.;MA360;CM;include;intraspecific, interspecific;cooperation - non-cooperation, review
Does prey mobility affect niche width and individual specialization in hunting wasps? A network-based analysis;Niche width and inter-individual diet variation in predator populations are known to be affected by intrinsic factors such as body size, age, cognitive constraints, and by intra- and interspecific competition. By contrast, how variation in prey biological traits may affect niche width and partitioning is still a poorly explored topic. One of these candidate traits is prey mobility, which can affect the predators' niche because acting on the rate of encounter and, assuming mobility as a proxy for escape capability, on the success of predator attacks. Here we analysed 20 wasp populations and their prey as individual-based food-webs to test if prey mobility may explain niche width (here defined by the Shannon entropy-based index ) and patterns of inter-individual diet variation (here defined by the interaction-exclusiveness index H2 and the interaction evenness index E2). Niche width was very variable among populations and overall network specialization (H2) was always higher than the expected by null models. In case of high-speed flying prey (e.g. flies, bees), wasps showed wider niches () and lower specialization (H2) than in case of non-flying or slow-flying prey (e.g. spiders, beetles). Evenness (E2), on the other side, did not vary with prey mobility. Altogether, these results suggest that highly elusive prey may lead to wider predators' niche but somehow limit their individual niche specialization.;MA102;CM;exclude;;
The extended personality: indirect effects of behavioural syndromes on the behaviour of others in a group-living cichlid;"Consistent individual variation in behaviour is widespread across taxa and behavioural categories. Because social behaviour is often a plastic response to the social environment, consistent variation in social behaviours such as aggression and cooperation may generate consistent variation in the behaviour of social partners and others in the group. In this study, we moved individual subordinate males between groups of a cooperatively breeding cichlid, Neolamprologus pulcher. We found that subordinate males varied consistently in their aggressive interactions with neighbouring fish. The effects of individual subordinate males extended beyond their direct interactions; agonistic interactions between dominant males and dominant females varied consistently with subordinate male identity. We suggest that variation in helping behaviour through territorial defence influences the net fitness effects of subordinate males on dominant males and, thus, the potential for conflict between dominant males and dominant females over subordinate male presence. The existence of indirect phenotypic effects of subordinate males on interactions not directly involving the subordinate male suggests that individual personalities extend into the social environment and may be an important selective influence on social behaviour and on variation among social groups. (C) 2012 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.";MA375;CM;include;intraspecific;cooperation
