"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"184","X.ISI.000265215700002","Social network theory: new insights and issues for behavioral ecologists","Sih, Andrew and Hanser, Sean F. and McHugh, Katherine A.","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","0340-5443",63,"7","975-988",2009,"10.1007/s00265-009-0725-6","Until recently, few studies have used social network theory (SNT) and metrics to examine how social network structure (SNS) might influence social behavior and social dynamics in non-human animals. Here, we present an overview of why and how the social network approach might be useful for behavioral ecology. We first note four important aspects of SNS that are commonly observed, but relatively rarely quantified: (1) that within a social group, differences among individuals in their social experiences and connections affect individual and group outcomes; (2) that indirect connections can be important (e.g., partners of your partners matter); (3) that individuals differ in their importance in the social network (some can be considered keystone individuals); and (4) that social network traits often carry over across contexts (e.g., SN position in male-male competition can influence later male mating success). We then discuss how these four points, and the social network approach in general, can yield new insights and questions for a broad range of issues in behavioral ecology including: mate choice, alternative mating tactics, male-male competition, cooperation, reciprocal altruism, eavesdropping, kin selection, dominance hierarchies, social learning, information flow, social foraging, and cooperative antipredator behavior. Finally, we suggest future directions including: (1) integrating behavioral syndromes and SNT; (2) comparing space use and SNS; (3) adaptive partner choice and SNS; (4) the dynamics and stability (or instability) of social networks, and (5) group selection shaping SNS.",2,"MA184","","","",""
"146","X.ISI.000305688600005","The fundamental role of competition in the ecology and evolution of mutualisms","Jones, Emily I. and Bronstein, Judith L. and Ferriere, Regis",NA,"0077-8923",1256,NA,"66-88",2012,"10.1111/j.1749-6632.2011.06552.x","Mutualisms are interspecific interactions that yield reciprocal benefits. Here, by adopting a consumer-resource perspective, we show how considering competition is necessary in order to understand the evolutionary and ecological dynamics of mutualism. We first review the ways in which competition shapes the ecology of mutualisms, using a graphical framework based on resource flows rather than net effects to highlight the opportunities for competition. We then describe the known mechanisms of competition and show how it is a critical driver of the evolutionary dynamics, persistence, and diversification of mutualism. We argue that empirical and theoretical research on the ecology and evolution of mutualisms will jointly progress by addressing four key points: (i) the existence and shape of physiological trade-offs among cooperation, competition, and other life-history and functional traits; (ii) the capacity for individuals to express conditional responses to variation in their mutualistic and competitive environment; (iii) the existence of heritable variation for mutualistic and competitive traits and their potentially conditional expression; and (iv) the structure of the network of consumer-resource interactions in which individuals are embedded.",2,"MA146","","","",""
"65","X.ISI.000382423700009","Independent origins of parasitism in Animalia","Weinstein, Sara B. and Kuris, Armand M.","BIOLOGY LETTERS","1744-9561",12,"7",NA,2016,"10.1098/rsbl.2016.0324","Nearly half of all animals may have a parasitic lifestyle, yet the number of transitions to parasitism and their potential for species diversification remain unresolved. Based on a comprehensive survey of the animal kingdom, we find that parasitism has independently evolved at least 223 times in just 15 phyla, with the majority of identified independent parasitic groups occurring in the Arthropoda, at or below the level of Family. Metazoan parasitology is dominated by the study of helminthes; however, only 20\% of independently derived parasite taxa belong to those groups, with numerous transitions also seen in Mollusca, Rotifera, Annelida and Cnidaria. Parasitism is almost entirely absent from deuterostomes, and although worm-like morphology and host associations are widespread across Animalia, the dual symbiotic and trophic interactions required for parasitism may constrain its evolution from antecedent consumer strategies such as generalist predators and filter feeders. In general, parasitic groups do not differ from their free-living relatives in their potential for speciation. However, the 10 largest parasitic clades contain 90\% of described parasitic species, or perhaps 40\% of all animal species. Hence, a substantial fraction of animal diversity cm the Earth arose following these few transitions to a parasitic trophic strategy.",2,"MA65","","","",""
"71","X.ISI.000367474300005","Individual variation behind the evolution of cooperation","Barta, Zoltan","PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8436",371,"1687",NA,2016,"10.1098/rstb.2015.0087","Life on Earth has two remarkable properties. The first is variation: even apart from the vast number of extant species, there are considerable differences between individuals within a single species. The second property is cooperation. It is surprising that until recently the interactions between these two properties have rarely been addressed from an evolutionary point of view. Here, I concentrate on how inter-individual differences influence the evolution of cooperation. First, I deal with cases where individuality is maintained by random processes like mutation or phenotypic noise. Second, I examine when differences in state cause differences in behaviour. Finally, I investigate the effects of individual role specialization. Variation can be important in several ways. Increased random variation can change the expectation about cooperativeness of future partners, altering behaviour in a current relationship. Differences in state may serve as a book-keeping mechanism that is necessary for the evolution of reciprocity. If the cost of cooperation can depend on state then strategic regulation of state makes it possible to coerce partners to cooperate. If conditions force individuals to specialize, cooperation becomes more valuable. My review of theoretical models suggests that variation plays an important role in the evolution of cooperation.",2,"MA71","","","",""
"81","X.ISI.000360216400014","Complementarity in both plant and mycorrhizal fungal communities are not necessarily increased by diversity in the other","Wagg, Cameron and Barendregt, Christoph and Jansa, Jan and van der Heijden, Marcel G. A.","JOURNAL OF ECOLOGY","0022-0477",103,"5","1233-1244",2015,"10.1111/1365-2745.12452","Higher species diversity can improve community performance within a species guild when different species complement each other in their use of the available niche, such as through resource partitioning. However, species in one guild of organisms may act as resources for another such that the diversity in one guild alters the realized niche for species in another. Yet, it remains largely untested as to whether diversity in one guild of organisms influences species complementarity in another. The productivity and diversity in plant and arbuscular mycorrhizal (AM) fungal communities can be positively associated with each other through their typically mutualistic exchange of resources. Here, we utilized these two interacting species guilds to determine whether greater diversity in one influences species complementarity in the other. This was performed by creating monocultures and a mixture of a grass, forb and legume in a full factorial design with monocultures and a mixture of four AM fungi. The presence of AM fungi reduced differences in the performance among plant species and greater diversity of fungi generally improved plant productivity over the average of the fungal monocultures. However, plant species complementarity was not greatest with a higher diversity of fungi and was only positive with a particular fungal monoculture. AM fungal abundance was not affected by plant diversity, but was greatly reduced in the grass monoculture compared to the other plant communities. Variation in fungal complementarity among plant communities was low overall and was little influenced by plant diversity.Synthesis. Using a model plant-mycorrhizal system, our results suggest that the composition rather than the diversity of species within one guild may be more influential in determining how species function within an associated species guild. However, our model system does not represent a broad gradient of diversity in either plant or fungal communities and only assesses the initial growth phase. Nonetheless, our results highlight that changes in species compositions in one species guild can affect the functioning of species diversity in another.",2,"MA81","","","",""
"77","X.ISI.000367562500024","A symbiont's dispersal strategy: condition-dependent dispersal underlies predictable variation in direct transmission among hosts","Skelton, James and Creed, Robert P. and Brown, Bryan L.","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8452",282,"1819",NA,2015,"10.1098/rspb.2015.2081","Direct horizontal transmission of pathogenic and mutualistic symbionts has profound consequences for host and symbiont fitness alike. While the importance of contact rates for transmission is widely recognized, the processes that underlie variation in transmission during contact are rarely considered. Here, we took a symbiont's perspective of transmission as a form of dispersal and adopted the concept of condition-dependent dispersal strategies from the study of free-living organisms to understand and predict variation in transmission in the cleaning symbiosis between crayfish and ectosymbiotic branchiobdellidan worms. Field study showed that symbiont reproductive success was correlated with host size and competition among worms for microhabitats. Laboratory experiments demonstrated high variability in transmission among host contacts. Moreover, symbionts were more likely to disperse when host size and competition for microhabitat created a fitness environment below a discrete minimum threshold. A predictive model based on a condition-dependent symbiont dispersal strategy correctly predicted transmission in 95\% of experimental host encounters and the exact magnitude of transmission in 67\%, both significantly better than predictions that assumed a fixed transmission rate. Our work provides a dispersalbased understanding of symbiont transmission and suggests adaptive symbiont dispersal strategies can explain variation in transmission dynamics and complex patterns of host infection.",2,"MA77","","","",""
"262","X.ISI.A1993LC73100005","RECONCILING WITH VALUABLE PARTNERS BY LONG-TAILED MACAQUES","CORDS, M and THURNHEER, S","ETHOLOGY","0179-1613",93,"4","315-325",1993,NA,"In primates and other social mammals, opponents in aggressive conflicts have been reported to seek one another out after fights for various types of friendly interaction. In long-tailed macaques, these friendly reunions have been shown to restore aspects of the social relationship of the opponents to their preconflict state, and they have thus been interpreted as reconciliations. Although postconflict reconciliation would seem to be adaptive to gregarious animals that establish individualized social relationships, its occurrence is variable among species, groups and dyads. Some of this variation probably reflects costs and benefits of reconciling in different situations. One factor that might influence the benefit of reconciliation and hence its occurrence is the value of the social partner as a social or ecological resource: reconciliation should occur more often after fights with valuable social partners. We conducted an experiment to test this hypothesis using pairs of monkeys (Macaca fascicularis) as their own controls. First, baseline rates of reconciliation after experimenter-induced conflict were measured. Then, the value of the relationship, at least in the test context, was increased by training each pair of monkeys to perform a simple cooperative task in which each got access to food only if the partner fed nearby simultaneously. Finally, the reconciliation rate was measured again after training and compared to its baseline value. In 6 of 7 dyads, the reconciliation rate increased after training, and the median reconciliation rate after training was 3 times higher than at baseline. While the results are consistent with the value hypothesis, there are other potential explanations. Comparison of friendly behavior when there had been no prior aggression in baseline and post-training phases, however, suggested that the increase in reconciliation rate was neither the result of a general increase in compatibility nor the result of anticipated conflict in the cofeeding context.",2,"MA262","","","",""
"63","X.ISI.000388353400027","Prey size and scramble vs. contest competition in a social spider: implications for population dynamics","Sharpe, Ruth V. and Aviles, Leticia","JOURNAL OF ANIMAL ECOLOGY","0021-8790",85,"5","1401-1410",2016,"10.1111/1365-2656.12559","1. There are many benefits of group living, but also substantial costs, one of which is competition for resources. How scarce food resources are distributed among different members of a population or social group -whether via scramble or contest competition - can influence not only the variance in individual fitness, but also the stability and therefore survival of the group or population. 2. Attributes of the food resources themselves, such as their size, may influence the type of intraspecific competition that occurs and therefore the intrinsic stability of a group or population. 3. By experimentally manipulating the size of prey fed to artificial colonies of the social spider Anelosimus eximius, we investigated whether prey size could alter the degree of scramble vs. contest competition that takes place and, thus, potentially influence colony population dynamics. 4. We found that large prey were shared more evenly than small prey and that individuals in poor condition were more likely to feed when prey were large than when prey were small. Additionally, we show that individuals participating in prey capture are also more likely to feed on the captured prey. 5. We developed a simple mathematical model to explore the prey sizes that would be energetically worth defending, i.e. prey that are `economically defendable'. The model shows that neither very small prey, nor prey above a certain size is worth monopolizing, with only intermediate size prey being `economically defendable'. We therefore suggest the small and large prey in our experiment corresponds to our model's intermediate and large prey categories, respectively. 6. As the size of prey captured by social spider colonies increases with colony size, our findings suggest that scramble competition may predominate in large colonies. Scramble competition, combined with the fact that prey biomass per capita declines as colonies grow beyond a certain size, would then explain why extremely large colonies of this social spider may suddenly go extinct. Our project thus illustrates the potential triple link between characteristics of the resources, individual behaviour and population dynamics, a link rarely considered in an empirical setting.",2,"MA63","","","",""
"215","X.ISI.000238533400019","Fitness consequences of pheromone production and host selection strategies in a tree-killing bark beetle (Coleoptera : Curculionidae : Scolytinae)","Pureswaran, DS and Sullivan, BT and Ayres, MP","OECOLOGIA","0029-8549",148,"4","720-728",2006,"10.1007/s00442-006-0400-9","Timing of arrival at a resource often determines an individual's reproductive success. Tree-killing bark beetles can reproduce in healthy trees by attacking in adequate numbers to overcome host defences that could otherwise be lethal. This process is mediated by aggregation and antiaggregation pheromones. Beetles that arrive early in such a ``mass attack{''} must contend with undiminished tree defences, and produce enough pheromones to attract more beetles, but have a head start on gallery construction and egg-laying. Beetles that arrive late may be impeded by competition and diminishing availability of phloem, but should experience fewer costs associated with pheromone production and battling tree defences. We investigated relationships between timing of arrival, body size, pheromone production and fitness in the southern pine beetle, Dendroctonus frontalis. In field experiments, we captured beetles that arrived early (pioneers) and late on slash pine trees, Pinus elliottii, and measured pheromone amounts in their hindguts. We marked gallery entrances of beetles as they landed on a tree and measured their reproductive success after the attack terminated. We found no difference in body size or pheromone amounts between early and late arrivers. Most beetles arrived at the middle of the attack sequence, and excavated longer galleries per day than early arrivers. The number of offspring produced per day by beetles that established galleries midway through mass attack was higher than those that arrived early or very late in the sequence. Our results suggest that beetles do not exhibit adaptive phenotypic plasticity in pre-landing pheromone production, depending on the extent of previous colonisation of a host. Rather, it appears that stabilising selection favours beetles that attack in the middle of the sequence, and contributes to attack synchrony. Synchronous attack on trees is essential before population booms characteristic of tree-killing bark beetles can occur in nature.",2,"MA215","","","",""
"205","X.ISI.000251466400008","Lethal male-male combat in the parasitoid Melittobia acasta: are size and competitive environment important?","Reece, Sarah E. and Innocent, Tabitha M. and West, Stuart A.","ANIMAL BEHAVIOUR","0003-3472",74,"5","1163-1169",2007,"10.1016/j.anbehav.2006.10.027","Interactions between organisms can lie anywhere along the spectrum from fatal conflict to total cooperation. To understand this variation, knowledge of the strategies that individuals use to acquire their resources is required. We tested theoretical predictions relating to conflict behaviour in a species of parasitoid wasp, Melittobia acasta, in which males compete for mates in their closed, natal patches. They engage in lethal combat to gain access to the females developing in their host. Environmental factors and individual traits both influenced conflict behaviour and contest outcome: fighting behaviour increased with the density of competitors and larger contestants were more successful. Our results also indicate that opponent assessment did not influence conflict behaviour and contests were always resolved by fighting. Crown Copyright (C) 2007 Published by Elsevier Ltd on behalf of The Association for the Study of Animal Behaviour. All rights reserved.",2,"MA205","","","",""
"41","X.ISI.000425822800037","Feather mite abundance varies but symbiotic nature of mite-host relationship does not differ between two ecologically dissimilar warblers","Matthews, Alix E. and Larkin, Jeffery L. and Raybuck, Douglas W. and Slevin, Morgan C. and Stoleson, Scott H. and Boves, Than J.","ECOLOGY AND EVOLUTION","2045-7758",8,"2","1227-1238",2018,"10.1002/ece3.3738","Feather mites are obligatory ectosymbionts of birds that primarily feed on the oily secretions from the uropygial gland. Feather mite abundance varies within and among host species and has various effects on host condition and fitness, but there is little consensus on factors that drive variation of this symbiotic system. We tested hypotheses regarding how within-species and among-species traits explain variation in both (1) mite abundance and (2) relationships between mite abundance and host body condition and components of host fitness (reproductive performance and apparent annual survival). We focused on two closely related (Parulidae), but ecologically distinct, species: Setophaga cerulea (Cerulean Warbler), a canopy dwelling open-cup nester, and Protonotaria citrea (Prothonotary Warbler), an understory dwelling, cavity nester. We predicted that feather mites would be more abundant on and have a more parasitic relationship with P.citrea, and within P.citrea, females and older individuals would harbor greater mite abundances. We captured, took body measurements, quantified feather mite abundance on individuals' primaries and rectrices, and monitored individuals and their nests to estimate fitness. Feather mite abundance differed by species, but in the opposite direction of our prediction. There was no relationship between mite abundance and any measure of body condition or fitness for either species or sex (also contrary to our predictions). Our results suggest that species biology and ecological context may influence mite abundance on hosts. However, this pattern does not extend to differential effects of mites on measures of host body condition or fitness.",2,"MA41","","","",""
"180","X.ISI.000272204500017","Birth order affects behaviour in the investment game: firstborns are less trustful and reciprocate less","Courtiol, Alexandre and Raymond, Michel and Faurie, Charlotte","ANIMAL BEHAVIOUR","0003-3472",78,"6","1405-1411",2009,"10.1016/j.anbehav.2009.09.016","Explaining the behavioural variations observed between individuals is an important step for understanding the evolution of human cooperation and personality traits. Birth order is a potentially important variable that implies physical and cognitive differences between siblings and differential access to parental resources during childhood. These differences have been shown to influence several personality characteristics in adulthood. We tested the hypothesis that birth order can shape adult cooperative behaviours towards nonkin. An anonymous investment game was played by 510 unrelated students. The results of the game show that firstborns were less trustful and reciprocated less than others. No significant differences in trust or reciprocity were found among laterborn and only children based on birth order. Firstborn status was a better predictor of cooperativeness than age, sex, income or religion. These results constitute some of the first experimental evidence that birth order differences established within the family can persist in adult behaviour among nonkin. We discuss the implications of this finding for the evolution of human cooperation. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA180","","","",""
"19","X.ISI.000452178600011","Frequency dependence of pollinator visitation rates suggests that pollination niches can allow plant species coexistence","Benadi, Gita and Pauw, Anton","JOURNAL OF ECOLOGY","0022-0477",106,"5","1892-1901",2018,"10.1111/1365-2745.13025","1. How do many species coexist within a trophic level? Resource niches are the classical answer, but in plants which share a small set of abiotic resources, the possibilities for resource partitioning are limited. One possible explanation is that plant species have different pollination niches, with each species specialized to a subset of the available animal species. If this pollinator partitioning results in negative frequency dependence such that each plant species' reproduction is reduced when it becomes abundant, pollination niches could maintain plant diversity, provided that the strength of negative frequency dependence is sufficient to overcome fitness inequalities between species. 2. We tested this idea by quantifying the effect of species relative abundance on pollinator visitation rate in a 7,000 m(2) plot of South African Fynbos vegetation. In addition, we quantified the effect of intraspecific abundance variation at a smaller spatial scale (9 m(2) plots), documented species' pollination niches, and tested the importance of pollinators for seed set in a subset of the plant species. 3. We found that visitation rate indeed declined sharply across the 33 plant species with increasing abundance, but visitation rate was also somewhat depressed in very rare species such that the resulting relationship between visitation rate and relative abundance was hump-shaped. Pollinator niche partitioning among plant species was evident, but less pronounced than in many other studies. Visitation rate was slightly higher in more generalized species, suggesting that they have access to a larger pollination resource. At the intraspecific level and smaller spatial scale, results were less clear and varied among species. Pollinators enhanced seed set in most species. 4. Synthesis. The results imply that, above an abundance threshold, intraspecific competition for pollination could limit the reproduction of common species, thus promoting plant species coexistence. However, the rarest plant species could become extinct due to pollen limitation, that is, an Allee effect. In addition, interactions with pollinators may introduce frequency-independent fitness differences between plant species, thereby increasing the strength of negative frequency dependence required for stable coexistence. These findings shed new light on the role of the pollination niche in plant coexistence.",2,"MA19","","","",""
"64","X.ISI.000381225300008","Variable ecological conditions promote male helping by changing banded mongoose group composition","Marshall, Harry H. and Sanderson, Jennifer L. and Mwanghuya, Francis and Businge, Robert and Kyabulima, Solomon and Hares, Michelle C. and Inzani, Emma and Kalema-Zikusoka, Gladys and Mwesige, Kenneth and Thompson, Faye J. and Vitikainen, Emma I. K. and Cant, Michael A.","BEHAVIORAL ECOLOGY","1045-2249",27,"4","978-987",2016,"10.1093/beheco/arw006","Ecological conditions are expected to have an important influence on individuals' investment in cooperative care. However, the nature of their effects is unclear: both favorable and unfavorable conditions have been found to promote helping behavior. Recent studies provide a possible explanation for these conflicting results by suggesting that increased ecological variability, rather than changes in mean conditions, promote cooperative care. However, no study has tested whether increased ecological variability promotes individual-level helping behavior or the mechanisms involved. We test this hypothesis in a long-term study population of the cooperatively breeding banded mongoose, Mungos mungo, using 14 years of behavioral and meteorological data to explore how the mean and variability of ecological conditions influence individual behavior, body condition, and survival. Female body condition was more sensitive to changes in rainfall leading to poorer female survival and pronounced male-biased group compositions after periods of high rainfall variability. After such periods, older males invested more in helping behavior, potentially because they had fewer mating opportunities. These results provide the first empirical evidence for increased individual helping effort in more variable ecological conditions and suggest this arises because of individual differences in the effect of ecological conditions on body condition and survival, and the knock-on effect on social group composition. Individual differences in sensitivity to environmental variability, and the impacts this has on the internal structure and composition of animal groups, can exert a strong influence on the evolution and maintenance of social behaviors, such as cooperative care.",2,"MA64","","","",""
"147","X.ISI.000296387700006","Independent effects of arbuscular mycorrhiza and earthworms on plant diversity and newcomer plant establishment","Wurst, Susanne and Gebhardt, Kristin and Rillig, Matthias C.","JOURNAL OF VEGETATION SCIENCE","1100-9233",22,"6","1021-1030",2011,"10.1111/j.1654-1103.2011.01321.x","Questions: How do arbuscular mycorrhiza and earthworms affect the structure and diversity of a ruderal plant community? Is the establishment success of newcomer plants enhanced by these soil organisms and their interactions? Methods: We grew a native ruderal plant community composed of different functional groups (grasses, legumes and forbs) in the presence and absence of arbuscular mycorrhizal fungi (AMF) and endogeic earthworms in mesocosms. We introduced seeds of five, mainly exotic, plant species from the same functional groups after a disturbance simulating mowing. The effects of the soil organisms on the native ruderal plant community and seedling establishment of the newcomer plants were assessed. Results: After disturbance, the total above-ground regrowth of the native plant community was not affected by the soil organisms. However, AMF increased plant diversity and shoot biomass of forbs, but decreased shoot biomass of grasses of the native plant community. Earthworms led to a reduction in total root biomass. Establishment of the introduced newcomer plants increased in the presence of AMF and earthworms. Especially, seedling establishment of the introduced non-native legume Lupinus polyphyllus and the native forb Plantago lanceolata was promoted in the presence of AMF and earthworms, respectively. The endogeic earthworms gained more weight in the presence of AMF and led to increased extraradical AMF hyphal length in soil. However, earthworms did not seem to modify the effect of AMF on the plant community. Conclusion: The present study shows the importance of mutualistic soil organisms in mediating the establishment success of newcomer plants in a native plant community. Mutualistic soil organisms lead to changes in the structure and diversity of the native plant community and might promote newcomer plants, including exotic species.",2,"MA147","","","",""
"174","X.ISI.000277851200001","Sexual conflict predicts morphology and behavior in two species of penduline tits","van Dijk, Rene E. and Pogany, Akos and Komdeur, Jan and Lloyd, Penn and Szekely, Tamas","BMC EVOLUTIONARY BIOLOGY","1471-2148",10,NA,NA,2010,"10.1186/1471-2148-10-107","Background: The evolutionary interests of males and females rarely coincide (sexual conflict), and these conflicting interests influence morphology, behavior and speciation in various organisms. We examined consequences of variation in sexual conflict in two closely-related passerine birds with contrasting breeding systems: the Eurasian penduline tit Remiz pendulinus (EPT) exhibiting a highly polygamous breeding system with sexually antagonistic interests over parental care, and the socially monogamous Cape penduline tit Anthoscopus minutus (CPT). We derived four a priori predictions from sexual conflict theory and tested these using data collected in Central Europe (EPT) and South Africa (CPT). Firstly, we predicted that EPTs exhibit more sexually dimorphic plumage than CPTs due to more intense sexual selection. Secondly, we expected brighter EPT males to provide less care than duller males. Thirdly, since song is a sexually selected trait in many birds, male EPTs were expected to exhibit more complex songs than CPT males. Finally, intense sexual conflict in EPT was expected to lead to low nest attendance as an indication of sexually antagonistic interests, whereas we expected more cooperation between parents in CPT consistent with their socially monogamous breeding system. Results: Consistent with our predictions EPTs exhibited greater sexual dimorphism in plumage and more complex song than CPTs, and brighter EPT males provided less care than duller ones. EPT parents attended the nest less frequently and less simultaneously than CPT parents. Conclusions: These results are consistent with sexual conflict theory: species in which sexual conflict is more manifested (EPT) exhibited a stronger sexual dimorphism and more elaborated sexually selected traits than species with less intense sexual conflict (CPT). Our results are also consistent with the notion that EPTs attempt to force their partner to work harder as expected under sexual conflict: each member of the breeding pair attempts to shift the costs of care to the other parent. More brightly colored males benefit more from desertion than dull ones, because they are more likely to remate with a new female. Taken together, the comparison between two closely related species with contrasting breeding systems suggest that sexual conflict over care has influenced the evolution of behavior and morphology in penduline tits.",2,"MA174","","","",""
"171","X.ISI.000278569700016","Reproductive control via eviction (but not the threat of eviction) in banded mongooses","Cant, Michael A. and Hodge, Sarah J. and Bell, Matthew B. V. and Gilchrist, Jason S. and Nichols, Hazel J.","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8452",277,"1691","2219-2226",2010,"10.1098/rspb.2009.2097","Considerable research has focused on understanding variation in reproductive skew in cooperative animal societies, but the pace of theoretical development has far outstripped empirical testing of the models. One major class of model suggests that dominant individuals can use the threat of eviction to deter subordinate reproduction (the `restraint' model), but this idea remains untested. Here, we use long-term behavioural and genetic data to test the assumptions of the restraint model in banded mongooses (Mungos mungo), a species in which subordinates breed regularly and evictions are common. We found that dominant females suffer reproductive costs when subordinates breed, and respond to these costs by evicting breeding subordinates from the group en masse, in agreement with the assumptions of the model. We found no evidence, however, that subordinate females exercise reproductive restraint to avoid being evicted in the first place. This means that the pattern of reproduction is not the result of a reproductive `transaction' to avert the threat of eviction. We present a simple game theoretical analysis that suggests that eviction threats may often be ineffective to induce pre-emptive restraint among multiple subordinates and predicts that threats of eviction (or departure) will be much more effective in dyadic relationships and linear hierarchies. Transactional models may be more applicable to these systems. Greater focus on testing the assumptions rather than predictions of skew models can lead to a better understanding of how animals control each other's reproduction, and the extent to which behaviour is shaped by overt acts versus hidden threats.",2,"MA171","","","",""
"237","X.ISI.000174969200001","Symbiotic sympatric speciation through interaction-driven phenotype differentiation","Kaneko, K and Yomo, T","EVOLUTIONARY ECOLOGY RESEARCH","1522-0613",4,"3","317-350",2002,NA,"A mechanism of genetic diversification and reproductive isolation is presented based on the interaction-induced diversification of phenotypes. First, phenotypes of individuals with identical genotypes split into a few groups, according to instability in the developmental dynamics associated with the interaction among individuals. Later, through competition for reproduction and mutational change of genes, the phenotypic differences are fixed to genes, until the groups ('species') are completely separated in terms of genes as well as phenotypes. In addition, we demonstrate that the proposed theory for speciation works also under sexual recombination and provides a basis for the evolution of mating preference. The relevance of the results to natural evolution are discussed, including incomplete penetrance in mutants and the change in flexibility in genotype-phenotype correspondence. Possible experiments are proposed to verify the theory presented.",2,"MA237","","","",""
"82","X.ISI.000359616500021","The origins of consistent individual differences in cooperation in wild banded mongooses, Mungos mungo","Sanderson, Jennifer L. and Stott, Iain and Young, Andrew J. and Vitikainen, Emma I. K. and Hodge, Sarah J. and Cant, Michael A.","ANIMAL BEHAVIOUR","0003-3472",107,NA,"193-200",2015,"10.1016/j.anbehav.2015.06.022","Individual differences in contributions to cooperation can be strikingly consistent over time giving rise to alternative cooperative phenotypes within animal societies. Following the social niche specialization hypothesis, these consistent differences may be driven by social conflict over reproductive opportunities if individuals specializing as `breeders' and `nonbreeders' experience a beneficial reduction in social conflict and differential costs associated with cooperating. This hypothesis gives three testable predictions: (1) consistent individual differences in cooperative behaviour will be accompanied by consistent individual differences in reproductive behaviour, (2) individuals contributing heavily to reproduction will contribute relatively little to cooperative behaviours within the same breeding attempt and vice versa, and (3) individuals that consistently contribute heavily to reproduction over their lifetime will also consistently contribute less to cooperative behaviours and vice versa. We tested these predictions with a 15-year investigation into the lifetime patterns of mate guarding and two forms of cooperative offspring care ('babysitting' and `escorting') in a wild population of banded mongooses. We found significant repeatability of individual contributions to both cooperative behaviours, as well as significant repeatability of individual levels of mate guarding. However, we found no evidence of negative covariance between contributions to cooperative and reproductive behaviours either within breeding attempts or across lifetimes. This suggests that the observed consistent individual differences in both cooperative behaviour and reproduction are not associated; there is no evidence of a trade-off between reproduction and cooperation. However, we found a significant positive covariance between babysitting and escorting when estimated both within breeding attempts and across lifetimes, which suggests that some group members are generally more cooperative than others, contributing more to both behaviours over their lifetimes. The drivers of this consistent individual variation in contributions to cooperation remain unknown. (C) 2015 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd.",2,"MA82","","","",""
"234","X.ISI.000181156600014","Socially mediated speciation","Hochberg, ME and Sinervo, B and Brown, SP","EVOLUTION","0014-3820",57,"1","154-158",2003,"10.1554/0014-3820(2003)057{[}0154:SMS]2.0.CO;2","We employ a simple model to show that social selection can lead to prezygotic reproductive isolation. The evolution of social discrimination causes the congealing of phenotypically similar individuals into different, spatially distinct tribes. However, tribal formation is only obtained for certain types of social behavior: altruistic and selfish acts can produce tribes, whereas spiteful and mutualistic behaviors never do. Moreover, reduced hybrid fitness at tribal borders leads to the selection of mating preferences, which then spread to the core areas of the respective tribes. Unlike models of resource competition, our model generates reproductive isolation in an ecologically homogeneous environment. We elaborate on how altruistic acts can lead to reproductive isolation, but also predict that certain types of competition can lead to the speciation effect. Our theory provides a framework for how individual level interactions mold lineage diversification, with parapatric speciation as a possible end product.",2,"MA234","","","",""
"163","X.ISI.000286473400011","Evolution of intra-ejaculate sperm interactions: do sperm cooperate?","Higginson, Dawn M. and Pitnick, Scott","BIOLOGICAL REVIEWS","1464-7931",86,"1","249-270",2011,"10.1111/j.1469-185X.2010.00147.x","Sperm are often considered to be individuals, in part because of their unique genetic identities produced as a result of synapsis during meiosis, and in part due to their unique ecology, being ejected away from the soma to continue their existence in a foreign environment. Selection at the level of individual sperm has been suggested to explain the evolution of two enigmatic sperm phenotypes: sperm heteromorphism, where more than one type of sperm is produced by a male, and sperm conjugation, where multiple sperm join together for motility and transport through the female reproductive tract before dissociation prior to fertilization. In sperm heteromorphic species, only one of the sperm morphs typically participates in fertilization, with the non-fertilizing ``parasperm{''} being interpreted as reproductive altruists. Likewise, in species with sperm conjugation, high levels of sperm mortality have been suggested to be required for conjugate break-up and this has been considered evidence of kin-selected altruism. However, it is unclear if sperm possess the heritable variation in fitness (i.e. are individuals) required for the evolution of cooperation. We investigate the question of sperm individuality by focusing on how sperm morphology is determined and how sperm conjugates are formed. Concentrating on sperm conjugation, we discuss functional hypotheses for the evolutionary maintenance of this remarkable trait. Additionally, we speculate on the potential origins of sperm heteromorphism and conjugation, and explore the diversification and losses of these traits once they have arisen in a lineage. We find current evidence insufficient to support the concept of sperm control over their form or function. Thus, without additional evidence of haploid selection (i.e. sperm phenotypes that reflect their haploid genome and result in heritable differences in fitness), sperm heteromorphism and conjugation should be interpreted not as cooperation but rather as traits selected at the level of the male, much like other ejaculatory traits such as accessory gland proteins and ejaculate size.",2,"MA163","","","",""
