"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"235","X.ISI.000178613600001","The ubiquitous and varied role of infection in the lives of animals and plants","Moran, NA","AMERICAN NATURALIST","0003-0147",160,"S","S1-S8",2002,"10.1086/342113","Parasitic and symbiotic infections are major forces governing the life histories of plant and animal hosts-a fact that is ever more evident because of recent findings emanating from diverse subdisciplines of biology. Yet, infectious organisms have been relatively little investigated by biologists who study natural populations. Now that new molecular and computational tools allow us to differentiate and track microscopic infectious agents in nature, we are beginning to establish a better appreciation of their effects on larger, more familiar organisms. This special issue on the ecological and evolutionary consequences of infection for plants and animals is based on the annual Vice Presidential Symposium at the meeting of the American Society of Naturalists held in Knoxville, Tennessee, in the summer of 2001.",2,"MA235","","","",""
"76","X.ISI.000368136600006","Species mtDNA genetic diversity explained by infrapopulation size in a host-symbiont system","Dona, Jorge and Moreno-Garcia, Marina and Criscione, Charles D. and Serrano, David and Jovani, Roger","ECOLOGY AND EVOLUTION","2045-7758",5,"24","S801-S809",2015,"10.1002/ece3.1842","Understanding what shapes variation in genetic diversity among species remains a major challenge in evolutionary ecology, and it has been seldom studied in parasites and other host-symbiont systems. Here, we studied mtDNA variation in a host-symbiont non-model system: 418 individual feather mites from 17 feather mite species living on 17 different passerine bird species. We explored how a surrogate of census size, the median infrapopulation size (i.e., the median number of individual parasites per infected host individual), explains mtDNA genetic diversity. Feather mite species genetic diversity was positively correlated with mean infrapopulation size, explaining 34\% of the variation. As expected from the biology of feather mites, we found bottleneck signatures for most of the species studied but, in particular, three species presented extremely low mtDNA diversity values given their infrapopulation size. Their star-like haplotype networks (in contrast with more reticulated networks for the other species) suggested that their low genetic diversity was the consequence of severe bottlenecks or selective sweeps. Our study shows for the first time that mtDNA diversity can be explained by infrapopulation sizes, and suggests that departures from this relationship could be informative of underlying ecological and evolutionary processes.",2,"MA76","","","",""
"220","X.ISI.000223916200013","Complex social behaviour can select for variability in visual features: a case study in Polistes wasps","Tibbetts, EA","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8452",271,"1551","1955-1960",2004,"10.1098/rspb.2004.2784","The ability to recognize individuals is common in animals; however, we know little about why the phenotypic variability necessary for individual recognition has evolved in some animals but not others. One possibility is that natural selection favours variability in some social contexts but not in others. Polistes fuscatus wasps have variable facial and abdominal markings used for individual recognition within their complex societies. Here, I explore whether social behaviour can select for variability by examining the relationship between social behaviour and variability in visual features (marking variability) across social wasp taxa. Analysis using a concentrated changes test demonstrates that marking variability is significantly associated with nesting strategy. Species with flexible nest-founding strategies have highly variable markings, whereas species without flexible nest-founding strategies have low marking variability. These results suggest that: (i) individual recognition may be widespread in the social wasps, and (ii) natural selection may play a role in the origin and maintenance of the variable distinctive markings. Theoretical and empirical evidence suggests that species with flexible nesting strategies have reproductive transactions, a type of complex social behaviour predicted to require individual recognition. Therefore, the reproductive transactions of flexible species may select for highly variable individuals who are easy to identify as individuals. Further, selection for distinctiveness may provide an alternative explanation for the evolution of phenotypic diversity.",2,"MA220","","","",""
"13","X.ISI.000456228600005","Spare to share? How does interindividual variation in metabolic rate influence food sharing in the honeybee?","Reade, Abbie J. and Dillon, Michael and Naug, Dhruba","JOURNAL OF INSECT PHYSIOLOGY","0022-1910",112,NA,"35-38",2019,"10.1016/j.jinsphys.2018.11.006","A central benefit of group living is the cooperative acquisition and sharing of resources but the costs associated with these processes can set up a potential conflict between individual and group level fitness. Within a honeybee colony, the task of resource acquisition is relegated to the foragers and any interindividual differences in their metabolic rate and the consequent carbohydrate demand may pose a constraint on the amount of resources they can contribute to the colony. We investigated whether the carbohydrate demand of a forager is a function of her metabolic rate and if this impacts the amount of food she shares with the nestmates. Our results show that the sucrose consumption rates of foragers with high metabolic rates did not meet their carbohydrate demand, placing them at an energy deficit while those with lower metabolic rates had an energy surplus. Our food sharing experiments showed a trend but did not detect a significant difference among individuals with different consumption rates in terms of the amount of food they shared with their nestmates. These results suggest that honeybee foragers with different metabolic rates are likely to differ in terms of whether they have an energy surplus or deficit, but more long-term datasets may be required to detect how this may influence food sharing.",2,"MA13","","","",""
"30","X.ISI.000432521800005","Spatial consequences for dolphins specialized in foraging with fishermen","Cantor, Mauricio and Simoes-Lopes, Paulo C. and Daura-Jorge, Fabio G.","ANIMAL BEHAVIOUR","0003-3472",139,NA,"19-27",2018,"10.1016/j.anbehav.2018.03.002","According to theory, individuals forage in ways that maximize net energy intake. Distinct foraging strategies may emerge within a population in response to heterogeneous resources, competition and learning, among other drivers. We assessed individual variation in, and ecological consequences of, an unusual, specialized foraging tactic between animals and humans. In southern Brazil, bottlenose dolphins, Tursiops truncatus, herd fish schools towards artisanal fishermen, who cast nets in response to behavioural cues from the dolphins. This apparent cooperative tactic likely involves costs as well as benefits for both interacting parties, but such trade-offs remain poorly understood, especially for dolphins. We show that individual dolphins vary markedly in the frequency with which they interact with fishermen, and that this foraging variation is linked to ranging behaviour. Not all individual dolphins interact with fishermen; those that routinely do so concentrate around the limited interaction sites and have smaller home ranges than independent foragers. This suggests that foraging with fishermen increases foraging success and reduces search costs (i.e. foraging range). Competition for interaction sites may offset such benefits, since some individuals often forage at the high-quality sites while others forage at low-quality sites. Taken together, our findings suggest that two alternative tactics emerge in the population from trade-offs involving food access, foraging area, learning techniques and competition: dolphins either forage by themselves over larger areas on unpredictable resource patches (passing fish schools), or learn to interact with fishermen to access and compete for more predictable resource patches (interaction sites). By revealing some of the ecological drivers of this remarkable human-animal interaction, our study contributes two broader insights. First, specialized foraging can have ranging consequences for individuals and so structure the population spatially; second, interspecific cooperation may be founded upon intraspecific competition. (c) 2018 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA30","","","",""
"62","X.ISI.000389773900037","Exploration is dependent on reproductive state, not social state, in a cooperatively breeding bird","Edwards, Hannah A. and Dugdale, Hannah L. and Richardson, David S. and Komdeur, Jan and Burke, Terry","BEHAVIORAL ECOLOGY","1045-2249",27,"6","1889-1896",2016,"10.1093/beheco/arw119","Personality is an intriguing phenomenon in populations because it constrains behavioral flexibility. One theory suggests that personality could be generated and maintained if dependent on asset protection. It is predicted that trade-offs with fitness expectations and survival probability encourage consistent behavioral differences among individuals (personality). Although not mutually exclusive, the social niche specialization hypothesis suggests that a group of individuals that repeatedly interact will develop personality to avoid costly social conflict. The point at which behavioral consistency originates in the social niche hypothesis is still unclear, with predictions for development after a change in social status. In the facultative cooperatively breeding Seychelles warbler (Acrocephalus sechellensis), residing on Cousin Island, breeding vacancies are limited and this forces individuals into different social roles. We used this system to test whether reproductive and social state predicted among-individual differences in exploration. We had 2 predictions. First, that an individual's start in life can predict personality, whereby young individuals with a good start to life (associated with early age reproduction and earlier onset survival senescence) are fast explorers, suggesting reproductive state-dependence. Second, that an individual's social status can predict personality, whereby dominant individuals will be fast explorers, suggesting that the behavior is social state-dependent. Neither of the behaviors was associated with social state and social state did not affect behavioral consistency. However, novel object exploration was associated with a proxy of reproductive state. Our results provide further support for state being a mechanism for generating individual differences in behavior.",2,"MA62","","","",""
"38","X.ISI.000423774700019","Evolutionary conserved neural signature of early life stress affects animal social competence","Nyman, Cecilia and Fischer, Stefan and Aubin-Horth, Nadia and Taborsky, Barbara","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8452",285,"1871",NA,2018,"10.1098/rspb.2017.2344","In vertebrates, the earlysocial environment can persistently influence behaviour and social competence later in life. However, the molecular mechanisms underlying variation in animal social competence are largely unknown. In rats, high-quality maternal care causes an upregulation of hippocampal glucocorticoid receptors (gr) and reduces offspring stress responsiveness. This identifies gr regulation as a candidate mechanism for maintaining variation in animal social competence. We tested this hypothesis in a highly social cichlid fish, Neolamprologus pulcher, reared with or without caring parents. We find that the molecular pathway translating early social experience into later-life alterations of the stress axis is homologous across vertebrates: fish reared with parents expressed the glucocorticoid receptor gr1 more in the telencephalon. Furthermore, expression levels of the transcription factor egr-1 (early growth response 1) were associated with gr1 expression in the telencephalon and hypothalamus. When blocking glucocorticoid receptors (GR) with an antagonist, mifepristone (RU486), parent-reared individuals showed more socially appropriate, submissive behaviour when intruding on a larger conspecific's territory. Remarkably, mifepristone-treated fish were less attacked by territory owners and had a higher likelihood of territory takeover. Our results indicate that early social-environment effects on stress axis programming are mediated by an evolutionary conserved molecular pathway, which is causally involved in environmentally induced variation of animal social competence.",2,"MA38","","","",""
"136","X.ISI.000309601400025","Behavioural type, status and social context affect behaviour and resource allocation in cooperatively breeding cichlids","Riebli, Thomas and Taborsky, Michael and Chervet, Noemie and Apolloni, Nadine and Zuercher, Yvonne and Heg, Dik","ANIMAL BEHAVIOUR","0003-3472",84,"4","925-936",2012,"10.1016/j.anbehav.2012.07.017","Individuals often show consistent differences in behavioural traits that may belong to a behavioural syndrome. Aggressive propensity is usually an important component of consistent behavioural types, potentially generating benefits in resource competition with conspecifics that may be traded off against costs in other contexts (e.g. acquisition of mates or coexistence with group members). Such trade-offs have not yet been studied in highly social species. We investigated how aggressive propensity influences competition for dominance, shelters and mates in the cooperatively breeding cichlid Neolamprologus pulcher. Following an established protocol we compared growth trajectories of groups of four fish either matched or unmatched for aggressive type. Furthermore, we analysed social interactions, the acquisition of shelter and possible mating partners (by proximity to shelters and prospective mates) according to aggressive type, showing either high or low aggression levels. Contrary to prediction we found that differences in behavioural idiosyncrasies affected the likelihood of obtaining the dominant position and high-quality territories only marginally. Social interactions, growth rates and body reserve accumulation were affected by behavioural differences. However, the patterns observed in this experiment differed from previous studies and suggest a modulating effect of the social environment on the link between behavioural types and life history decisions. Hence, we suggest that in future studies this relationship should be thoroughly investigated under varying social contexts, especially in highly social species. (C) 2012 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA136","","","",""
"15","X.ISI.000449427300011","Modelling the co-evolution of indirect genetic effects and inherited variability","Marjanovic, Jovana and Mulder, Han A. and Ronnegard, Lars and Bijma, Piter","HEREDITY","0018-067X",121,"6","631-647",2018,"10.1038/s41437-018-0068-z","When individuals interact, their phenotypes may be affected not only by their own genes but also by genes in their social partners. This phenomenon is known as Indirect Genetic Effects (IGEs). In aquaculture species and some plants, however, competition not only affects trait levels of individuals, but also inflates variability of trait values among individuals. In the field of quantitative genetics, the variability of trait values has been studied as a quantitative trait in itself, and is often referred to as inherited variability. Such studies, however, consider only the genetic effect of the focal individual on trait variability and do not make a connection to competition. Although the observed phenotypic relationship between competition and variability suggests an underlying genetic relationship, the current quantitative genetic models of IGE and inherited variability do not allow for such a relationship. The lack of quantitative genetic models that connect IGEs to inherited variability limits our understanding of the potential of variability to respond to selection, both in nature and agriculture. Models of trait levels, for example, show that IGEs may considerably change heritable variation in trait values. Currently, we lack the tools to investigate whether this result extends to variability of trait values. Here we present a model that integrates IGEs and inherited variability. In this model, the target phenotype, say growth rate, is a function of the genetic and environmental effects of the focal individual and of the difference in trait value between the social partner and the focal individual, multiplied by a regression coefficient. The regression coefficient is a genetic trait, which is a measure of cooperation; a negative value indicates competition, a positive value cooperation, and an increasing value due to selection indicates the evolution of cooperation. In contrast to the existing quantitative genetic models, our model allows for co-evolution of IGEs and variability, as the regression coefficient can respond to selection. Our simulations show that the model results in increased variability of body weight with increasing competition. When competition decreases, i.e., cooperation evolves, variability becomes significantly smaller. Hence, our model facilitates quantitative genetic studies on the relationship between IGEs and inherited variability. Moreover, our findings suggest that we may have been overlooking an entire level of genetic variation in variability, the one due to IGEs.",2,"MA15","","","",""
"212","X.ISI.000241065200007","Sexual conflict, ecology, and breeding systems in shorebirds","Szekely, Tamas and Thomas, Gavin H. and Cuthill, Innes C.","BIOSCIENCE","0006-3568",56,"10","801-808",2006,"10.1641/0006-3568(2006)56{[}801:SCEABS]2.0.CO;2","Evolutionary biologists strive to understand the immense variation in animals' breeding systems. Shorebirds represent an ideal model system for this endeavor, because they exhibit diverse breeding systems that include monogamy, with the parents cooperating to rear the young, and polygamy by the male, the female, or both parents, with one parent taking full responsibility for incubating the eggs and rearing the young. Recent experimental manipulations, mathematical models, and phylogenetic analyses reveal that evolutionary pressures may diverge as they act on mated pairs of shorebirds, favoring one parent at a cost to the other. We argue that different reproductive payoffs for the male and the female have had fundamental implications for the evolution of diverse breeding systems.",2,"MA212","","","",""
"160","X.ISI.000288164800001","A General Scheme to Predict Partner Control Mechanisms in Pairwise Cooperative Interactions Between Unrelated Individuals","Bshary, Redouan and Bronstein, Judith L.","ETHOLOGY","0179-1613",117,"4","271-283",2011,"10.1111/j.1439-0310.2011.01882.x","Recent years have seen an explosion in the diversity of partner control mechanisms hypothesised to stabilise cooperative behaviour among unrelated individuals. Game theory suggests numerous strategies, each with specific decision rules that allow cooperators to control a non-contributing partner. This diversity of hypothetical strategies seems likely to reflect diversity in the types of intraspecific cooperation and interspecific mutualism that exist in nature. It is therefore important to provide a framework that explains similarities and differences between the various hypothetical strategies and that predicts how key parameters that describe the natural history of natural systems favour different control mechanisms. We develop a novel unifying framework for pairwise interactions between unrelated individuals, in which we link specific control mechanisms to specific game structures. The latter are defined by unique combinations of the states of five parameters that describe investment, aspects of the payoff matrix, the number of interactions and partner choice. We find that specific control mechanisms potentially have utility in a limited number of game structures; conversely, each game structure may typically offer a few competing control mechanisms. Our framework offers theoreticians specific problems that await mathematical exploration, while at the same time offering empiricists guidelines for evaluating the game structure and corresponding control mechanisms in their systems.",2,"MA160","","","",""
"175","X.ISI.000275801500024","Pattern of individual participation and cheating in conflicts between groups of free-ranging dogs","Bonanni, Roberto and Valsecchi, Paola and Natoli, Eugenia","ANIMAL BEHAVIOUR","0003-3472",79,"4","957-968",2010,"10.1016/j.anbehav.2010.01.016","Cooperative intergroup aggression provides an example of a costly cooperative behaviour whose benefits spill over to noncooperative animals as well. Consequently, investigating factors that promote individual participation in intergroup contests should prove useful for understanding how cooperation may persist in animal societies despite cheating. Here, we examined variables affecting individual participation in naturally occurring conflicts between groups of free-ranging dogs, Canis lupus familiaris. The overall proportion of cooperating group members decreased significantly with an increasing number of group members present. In one pack, the individual probability of active participation decreased significantly when this pack had a numerical advantage over opponents. Dogs belonging to the smallest pack tended to be more cooperative than those belonging to larger groups. Social prestige ( measured as the number of submissions received during greeting) did not appear to be a consequence of cooperative behaviour. Individual participation increased with an increasing number of affiliative partners. Young and high-ranking dogs tended to cooperate more when their group was outnumbered by opponents but did not stay at the front of the pack during conflicts. These results emphasize the greater opportunity for cheating in larger groups and the complexity of dogs' behaviour. Cooperation appears to be conditional on both the `adversity of the environment' (as measured by relative group size) and the identity/behaviour of companions. (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA175","","","",""
"22","X.ISI.000432583900004","Diversity within diversity: Parasite species richness in poison frogs assessed by transcriptomics","Santos, Juan C. and Tarvin, Rebecca D. and O'Connell, Lauren A. and Blackburn, David C. and Coloma, Luis A.","MOLECULAR PHYLOGENETICS AND EVOLUTION","1055-7903",125,NA,"40-50",2018,"10.1016/j.ympev.2018.03.015","Symbionts (e.g., endoparasites and commensals) play an integral role in their host's ecology, yet in many cases their diversity is likely underestimated. Although endoparasites are traditionally characterized using morphology, sequences of conserved genes, and shotgun metagenomics, host transcriptomes constitute an underused resource to identify these organisms' diversity. By isolating non-host transcripts from host transcriptomes, individual host tissues can now simultaneously reveal their endoparasite species richness (i.e., number of different taxa) and provide insights into parasite gene expression. These approaches can be used in host taxa whose endoparasites are mostly unknown, such as those of tropical amphibians. Here, we focus on the poison frogs (Dendrobatidae) as hosts, which are a Neotropical clade known for their bright coloration and defensive alkaloids. These toxins are an effective protection against vertebrate predators (e.g., snakes and birds), bacteria, and skin-biting ectoparasites (e.g., mosquitoes); however, little is known about their deterrence against eukaryotic endoparasites. With de novo transcriptomes of dendrobatids, we developed a bioinformatics pipeline for endoparasite identification that uses host annotated RNA-seq data and set of a priori parasite taxonomic terms, which are used to mine for specific endoparasites. We found a large community of helminths and protozoans that were mostly restricted to the digestive tract and a few systemic parasites (e.g., Trypanosoma). Contrary to our expectations, all dendrobatid frogs regardless of the presence of alkaloid defenses have endoparasites, with their highest species richness located in the frog digestive tract. Some of these organisms (e.g., roundworms) might prove to be generalists, as they were not found to be co-diversifying with their frog hosts. We propose that endoparasites may escape poison frogs' chemical defenses by colonizing tissues with fewer alkaloids than the frog's skin, where most toxins are stored.",2,"MA22","","","",""
"53","X.ISI.000395653500014","The evolution of cooperation by negotiation in a noisy world","Ito, K. and McNamara, J. M. and Yamauchi, A. and Higginson, A. D.","JOURNAL OF EVOLUTIONARY BIOLOGY","1010-061X",30,"3","603-615",2017,"10.1111/jeb.13030","Cooperative interactions among individuals are ubiquitous despite the possibility of exploitation by selfish free riders. One mechanism that may promote cooperation is negotiation': individuals altering their behaviour in response to the behaviour of others. Negotiating individuals decide their actions through a recursive process of reciprocal observation, thereby reducing the possibility of free riding. Evolutionary games with response rules have shown that infinitely many forms of the rule can be evolutionarily stable simultaneously, unless there is variation in individual quality. This potentially restricts the conditions under which negotiation could maintain cooperation. Organisms interact with one another in a noisy world in which cooperative effort and the assessment of effort may be subject to error. Here, we show that such noise can make the number of evolutionarily stable rules finite, even without quality variation, and so noise could help maintain cooperative behaviour. We show that the curvature of the benefit function is the key factor determining whether individuals invest more or less as their partner's investment increases, investing less when the benefit to investment has diminishing returns. If the benefits of low investment are very small then behavioural flexibility tends to promote cooperation, because negotiation enables cooperators to reach large benefits. Under some conditions, this leads to a repeating cycle in which cooperative behaviour rises and falls over time, which may explain between-population differences in cooperative behaviour. In other conditions, negotiation leads to extremely high levels of cooperative behaviour, suggesting that behavioural flexibility could facilitate the evolution of eusociality in the absence of high relatedness.",2,"MA53","","","",""
"156","X.ISI.000293977400007","Benefiting friends or dominants: prosocial choices mainly depend on rank position in long-tailed macaques (Macaca fascicularis)","Massen, Jorg J. M. and Luyten, Inge J. A. F. and Spruijt, Berry M. and Sterck, Elisabeth H. M.","PRIMATES","0032-8332",52,"3","237-247",2011,"10.1007/s10329-011-0244-8","Long-term observational studies in a number of animal species suggest that exchange patterns of social acts depend on long-term emotional bonds. Therefore, it is expected that the frequency of prosocial behavior will depend on the strength of such a bond. In this study we tested whether variation in relationship quality among unrelated individuals, i.e., ``friends{''} and ``nonfriends,{''} is predictive of the prosocial behavior of long-tailed macaques in two experiments. First, we related relationship quality to prosociality in a dyadic prosociality test, and second, we gave subjects the choice to give to either a friend or a nonfriend in a triadic choice test. We show that prosocial behavior of long-tailed macaques in the dyadic test is not related to relationship quality. When given the choice to give to either a friend or a nonfriend in the triadic test, there is a minor indication that long-tailed macaques show a preference to give to their friends, yet this indication is neither significant nor consistent. In contrast, subordinate long-tailed macaques make a more ``competitive{''} choice and avoid giving to the individual closest in rank. Therefore, in the short-term situation of experimental tests, prosocial behavior of long-tailed macaques seems unaffected by the relationship quality of the dyad/triad tested, and the relative dominance position of these dyads/triads seems to have a much stronger effect on their prosocial behavior.",2,"MA156","","","",""
"95","X.ISI.000353378200024","Social cognition","Seyfarth, Robert M. and Cheney, Dorothy L.","ANIMAL BEHAVIOUR","0003-3472",103,NA,"191-202",2015,"10.1016/j.anbehav.2015.01.030","The social intelligence hypothesis argues that competition and cooperation among individuals have shaped the evolution of cognition in animals. What do we mean by social cognition? Here we suggest that the building blocks of social cognition are a suite of skills, ordered roughly according to the cognitive demands they place upon individuals. These skills allow an animal to recognize others by various means; to recognize and remember other animals' relationships; and, perhaps, to attribute mental states to them. Some skills are elementary and virtually ubiquitous in the animal kingdom; others are more limited in their taxonomic distribution. We treat these skills as the targets of selection, and assume that more complex levels of social cognition evolve only when simpler methods are inadequate. As a result, more complex levels of social cognition indicate greater selective pressures in the past. The presence of each skill can be tested directly through field observations and experiments. In addition, the same methods that have been used to compare social cognition across species can also be used to measure individual differences within species and to test the hypothesis that individual differences in social cognition are linked to differences in reproductive success. (C) 2015 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA95","","","",""
"232","X.ISI.000181661100002","Facultative control of offspring sex in the cooperatively breeding bell miner, Manorina melanophrys","Ewen, JG and Crozier, RH and Cassey, P and Ward-Smith, T and Painter, JN and Robertson, RJ and Jones, DA and Clarke, MF","BEHAVIORAL ECOLOGY","1045-2249",14,"2","157-164",2003,"10.1093/beheco/14.2.157","The ability to alter primary sex ratios has the potential to increase a breeding individual's fitness. This is certainly true in those cooperative breeders where one sex is both philopatric and helps raise future offspring of its parents. We examined the primary sex ratio variation in the cooperatively breeding bell miner (Manorina melanophrys) in southeastern Australia over six breeding seasons. Male offspring are the philopatric and helping sex in this system and can increase the reproductive output of their parents. Bell miners aggressively defend their territory from all interspecific competitors and by doing so allow food resources to dramatically increase. The increase in phytophagous Psyllidae insects (which secrete a carbohydrate-rich coating that constitutes the major component of bell miner diet) leads to a decrease in tree health, often culminating in death of the tree. Bell miners then move as groups to new areas with low psyllid abundance, and the cycle repeats. Using this predictable temporal variation in food availability, we aimed to determine whether female breeders adjusted the, sex ratio of broods to produce more of the philopatric sex when food resources were high and more of the dispersing sex when food resources were low. Our results-provide clear evidence for such facultative control of sex ratio by female bell miners. Newly founded colonies are characterized by low food availability and a female-biased primary sex ratio, whereas colonies more than 1 year old have an increased food availability and a male-biased primary sex ratio. We suggest treating forces associated with resource enhancement and competition as opposing sides of a single general principle and suggest that it is necessary to view both the costs and benefits of philopatric individuals within a variable environment.",2,"MA232","","","",""
"115","X.ISI.000325765800014","Intra-group relatedness affects parental and helper investment rules in offspring care","Savage, James L. and Russell, Andrew F. and Johnstone, Rufus A.","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","0340-5443",67,"11","1855-1865",2013,"10.1007/s00265-013-1595-5","In any system where multiple individuals jointly contribute to rearing offspring, conflict is expected to arise over the relative contributions of each carer. Existing theoretical work on the conflict over care has: (a) rarely considered the influence of tactical investment during offspring production on later contributions to offspring rearing; (b) concentrated mainly on biparental care, rather than cooperatively caring groups comprising both parents and helpers; and (c) typically ignored relatedness between carers as a potential influence on investment behavior. We use a game-theoretical approach to explore the effects of female production tactics and differing group relatedness structures on the expected rearing investment contributed by breeding females, breeding males, and helpers in cooperative groups. Our results suggest that the breeding female should pay higher costs overall when helpful helpers are present, as she produces additional offspring to take advantage of the available care. We find that helpers related to offspring through the breeding female rather than the breeding male should contribute less to care, and decrease their contribution as group size increases, because the female refrains from producing additional offspring to exploit them. Finally, within-group variation in helper relatedness also affects individual helper investment rules by inflating the differences between the contributions to care of dissimilar helpers. Our findings underline the importance of considering maternal investment decisions during offspring production to understand investment across the entire breeding attempt, and provide empirically testable predictions concerning the interplay between maternal, paternal and helper investment and how these are modified by different relatedness structures.",2,"MA115","","","",""
"91","X.ISI.000355777600006","Does a competent leader make a good friend? Conflict, ideology and the psychologies of friendship and followership","Laustsen, Lasse and Petersen, Michael Bang","EVOLUTION AND HUMAN BEHAVIOR","1090-5138",36,"4","286-293",2015,"10.1016/j.evolhumbehav.2015.01.001","Research demonstrates that the physical traits of leaders and political candidates influence election outcomes and that subjects favor functionally different physical traits in leaders when their social groups face problems related to war and peace, respectively. Previous research has interpreted these effects as evidence of a problem-sensitive and distinct psychology of followership. In two studies, we extend this research by demonstrating that preferences for physical traits in leaders' faces arise from an integration of both contextual and individual differences related to perceptions of social conflict and that these effects relate only to leader choices. Theoretically, we argue that increased preferences for facial dominance in leaders reflect increased needs for enforced coordinated action when one's group is seen to face threats from other coordinated groups rather than from random natural events. Empirically, we show that preferences for dominant-looking leaders are a function of (1) contextual primes of group-based threats rather than nature-based threats and (2) political ideology (a core measure of perceptions of group-based conflict) such that, across contexts, conservatives prefer dominant-looking leaders more than liberals. For the first time, we demonstrate that the effects of these contextual and individual differences are non-existent when subjects are asked to choose a friend instead of a leader: irrespective of ideology and context, people strongly prefer non-dominant friends. This finding adds significantly to the results of past research and provides evidence of the existence of a distinct psychology of followership that produces leader preferences that are independent of preferences for other social partners. (C) 2015 Elsevier Inc. All rights reserved.",2,"MA91","","","",""
"6","X.ISI.000464407800001","How individual and relative size affect participation in territorial defense and cortisol levels in a social fish","Ligocki, Isaac Y. and Earley, Ryan L. and Hamilton, Ian M.","JOURNAL OF EXPERIMENTAL ZOOLOGY PART A-ECOLOGICAL AND INTEGRATIVE PHYSIOLOGY","2471-5638",331,"4","217-226",2019,"10.1002/jez.2255","For many species, behaviors such as territory defense and parental care are energetically costly, but are nonetheless can provide substantial fitness gains. In systems in which both parents provide parental care, each of the parents benefits from exhibiting (or having their partner exhibit) these behaviors. However, in many cases, costs and benefits differ between parents due to factors such as size or sex. Different intruder types may also impose different costs on parents. Predatory intruders might consume offspring, whereas conspecifics might threaten the social status of a parent, or provide benefits as a potential group joiner or mate. Responses to these intrusions may also be associated with variation in individual stress responses. We investigated associations among male and female sizes, and the interaction between these, with defense against conspecific and heterospecific territorial intruders by members of successfully breeding pairs in the cichlid fish Neolamprologus pulcher. We also investigated whether cortisol levels were associated with size or participation in territory defense because each may be a cause or consequence of individual variation in the stress response. We found that females paired with large males performed fewer defensive behaviors than females paired with smaller males. Males paired with relatively large females had higher baseline cortisol levels than those paired with smaller females. Collectively, individual characteristics such as size have consequences for each individual's behavior, and also influence the behavior, and endocrine state of social partners.",2,"MA6","","","",""
"162","X.ISI.000288027900004","Intra- and Intersexual Conflicts and Cooperation in the Evolution of Mating Strategies: Lessons Learnt From Ungulates","Bro-Jorgensen, Jakob","EVOLUTIONARY BIOLOGY","0071-3260",38,"1","28-41",2011,"10.1007/s11692-010-9105-4","The traditional narrow focus on male mate competition in studies of mammalian mating strategies has been successful in explaining many conspicuous outcomes of sexual selection. However, focusing on ungulates, I here review increasing evidence that a comprehensive understanding of sexually selected adaptations requires consideration of a broader range of sex roles, particularly those relating to female behaviour. I show how mate competition and mate choice in both sexes can interact and often lead to intra- and intersexual conflicts and sometimes also cooperation. By causing phenotypic selection, these behavioural interactions can shape evolution although the outcome depends on genetic constraints. I conclude that to advance the understanding of mammalian mating systems we must broaden our conceptual framework from being largely focused on male competitive strategies to encompass coevolutionary dynamics between the mating strategies of both sexes. Future challenges include clarifying (1) the ecological basis for the inter- and intraspecific diversity in sex roles, (2) the condition-dependence of female mating strategies, and (3) the ultimate causes of mate competition and promiscuity in females.",2,"MA162","","","",""
