"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"190","X.ISI.000261034400009","The oldest fossil evidence of animal parasitism by fungi supports a Cretaceous diversification of fungal-arthropod symbioses","Sung, Gi-Ho and Poinar, Jr., George O. and Spatafora, Joseph W.","MOLECULAR PHYLOGENETICS AND EVOLUTION","1055-7903",49,"2","495-502",2008,"10.1016/j.ympev.2008.08.028","Paleoophiocordyceps coccophagus, a fungal parasite of a scale insect from the Early Cretaceous (Upper Albian), is reported and described here. This fossil not only provides the oldest fossil evidence of animal parasitism by fungi but also contains morphological features similar to asexual states of Hirsutella and Hymenostilbe of the extant genus Ophiocordyceps (Ophiocordycipitaceae, Hypocreales, Sordariomycetes, Pezizomycotina, Ascomycota). Because species of Hypocreales collectively exhibit a broad range of nutritional modes and symbioses involving plants, animals and other fungi, we conducted ancestral host reconstruction coupled with phylogenetic dating analyses calibrated with P. coccophagus. These results support a plant-based ancestral nutritional mode for Hypocreales, which then diversified ecologically through a dynamic process of intra- and interkingdom host shifts involving fungal, higher plant and animal hosts. This is especially evident in the families Cordycipitaceae, Clavicipitaceae and Ophiocordycipitaceae, which are characterized by a high occurrence of insect pathogens. The ancestral ecologies of Clavicipitaceae and Ophiocordycipitaceae are inferred to be animal pathogens, a trait inherited from a common ancestor, whereas the ancestral host affiliation of Cordycipitaceae was not resolved. Phylogenetic dating supports both a Jurassic origin of fungal-animal symbioses within Hypocreales and parallel diversification of all three insect pathogenic families during the Cretaceous, concurrent with the diversification of insects and angiosperms. Published by Elsevier Inc.",2,"MA190","","","",""
"178","X.ISI.000273027500026","Female home range size is regulated by resource distribution and intraspecific competition: a long-term field study","Schradin, Carsten and Schmohl, Gabriela and Roedel, Heiko G. and Schoepf, Ivana and Treffler, Stella M. and Brenner, Julian and Bleeker, Maarten and Schubert, Melanie and Koenig, Barbara and Pillay, Neville","ANIMAL BEHAVIOUR","0003-3472",79,"1","195-203",2010,"10.1016/j.anbehav.2009.10.027","The size of an individual's home range is an important feature, influencing reproduction and survival, but it can vary considerably among both populations and individuals. The factors accounting for such variation are still poorly understood, and comprehensive long-term field studies considering various environmental factors that influence home range size are rare. We investigated the effects of seasonality, availability of food, cover, number of direct neighbours and the relative individual body mass on home range sizes in 125 adult female striped mice, Rhabdomys pumilio, in South Africa from 2004 to 2008. We used radiotelemetry to estimate home range sizes, trapping to determine the number of direct neighbours, and plant surveys in every home range to determine availability of food and cover. Home ranges were smaller when food quantity was high, many territorial neighbours were present, females had a relatively small body mass and during the nonbreeding season. We conclude that the availability of food resources and intraspecific competition are the main factors influencing home range size in female striped mice. Females enlarged their home ranges when territorial neighbours were few, and there was a significant positive correlation between home range size and quantity of food plants. This indicates that home range size might not reflect the minimal trade-off between access to resources that allow for a female's survival and lowest cost for defending and foraging in that area. Instead, we propose a hypothesis for future research that female striped mice occupy areas several times larger than needed to improve their fitness by providing resources for future offspring. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA178","","","",""
"172","X.ISI.000277933400022","Social cohesion in yellow-bellied marmots is established through age and kin structuring","Wey, Tina W. and Blumstein, Daniel T.","ANIMAL BEHAVIOUR","0003-3472",79,"6","1343-1352",2010,"10.1016/j.anbehav.2010.03.008","Individual characteristics and choices can influence social structure in animal groups. Social behaviour is likely to change throughout an individual's life, resulting in different social roles at different ages. Individuals may also choose to interact differently with others based on their age, sex or kinship. We used social network analysis to examine biological correlates of individual social variation in free-living groups of yellow-bellied marmots, Marmota flaviventris. To measure social variation, we chose network measures that reflect an individual's tendency to initiate or receive both direct and indirect interactions. We asked how age, sex and kinship influenced patterns of affiliative ( socially cohesive) and agonistic ( socially competitive) interactions. Specifically, we predicted that individuals would vary in their tendency to initiate and receive interactions according to these characteristics, and that they would be more likely to interact affiliatively with more similar individuals and to interact agonistically with more dissimilar individuals. We found that patterns of direct and indirect interactions changed significantly with age, with younger animals being more involved in affiliative interactions and older animals initiating more agonistic ones. Furthermore, affiliative networks tended to be structured by age and kinship. Our results suggest that yearling yellow-bellied marmots are more important for maintaining social cohesion than has previously been recognized, and that marmot colonies are largely organized based on age group and kinship. (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA172","","","",""
"186","X.ISI.000263092500010","On the Morphology of Balaenophilus manatorum (Ortiz, Lalana, and Torres) (Copepoda: Harpacticoida) from Sea Turtles of the Mexican Pacific with Notes on Intraspecific Variation","Suarez-Morales, Eduardo and Lazo-Wasem, Eric A.","COMPARATIVE PARASITOLOGY","1525-2647",76,"1","84-92",2009,"10.1654/4351.1","Specimens of the ectoparasitic harpacticoid Balaenophilus manatorum (Ortiz, Lalana, and Torres, 1992) (Copepoda: Harpacticoida) were collected recently from the skin of sea turtles nesting along the Pacific coast of central Mexico. Adult specimens were compared with descriptions of specimens collected around Japan and Cuba. The intra-Pacific and the northwestern Atlantic specimens differed in subtle character states of the antennule, antennal exopod, swimming legs 1-4, and female and male fifth legs. Differences were within the range of intraspecific variability, as inferred from (1) the level of morphological divergence of B. manatorum? from its only congener, Balaenophilus unisetus, also an epibiont of marine vertebrates. (2) the broad distribution of both species as a result of their widely ranging hosts, and (3) morphological differences, which were not geographically consistent. No differences were found between specimens collected from different host species, which are presumed to have different migration patterns and geographic ranges.",2,"MA186","","","",""
"141","X.ISI.000305630800001","The varying relationship between helping and individual quality","Barclay, Pat and Reeve, H. Kern","BEHAVIORAL ECOLOGY","1045-2249",23,"4","693-698",2012,"10.1093/beheco/ars039","Individuals of different quality often differ in their helping behavior, but sometimes it is the high-quality individuals who help most (e.g., human meat sharing, vigilance) and other times it is the low-quality individuals (e.g., reproductive queues, primate grooming). We argue that these differences depend on individual differences in the performance costs of actually helping, the opportunity costs from forsaking alternative activities, and the fitness benefits for engaging the help. If helping is more difficult for some individuals to do (quality-dependent help), it will usually be done by high-quality individuals, whereas help that all individuals could do equally well (quality-independent help) will be done by whoever pays lower opportunity costs. Our model makes novel predictions about many kinds of helping, allows us to categorize different types of helping by their relationship with individual quality, and is general enough to apply to many situations. Furthermore, it can be generalized to any other type of (nonhelping) behavior where there are individual differences in benefits, performance costs, or opportunity costs.",2,"MA141","","","",""
"138","X.ISI.000308123700021","The extended personality: indirect effects of behavioural syndromes on the behaviour of others in a group-living cichlid","Hamilton, Ian M. and Ligocki, Isaac Y.","ANIMAL BEHAVIOUR","0003-3472",84,"3","659-664",2012,"10.1016/j.anbehav.2012.06.022","Consistent individual variation in behaviour is widespread across taxa and behavioural categories. Because social behaviour is often a plastic response to the social environment, consistent variation in social behaviours such as aggression and cooperation may generate consistent variation in the behaviour of social partners and others in the group. In this study, we moved individual subordinate males between groups of a cooperatively breeding cichlid, Neolamprologus pulcher. We found that subordinate males varied consistently in their aggressive interactions with neighbouring fish. The effects of individual subordinate males extended beyond their direct interactions; agonistic interactions between dominant males and dominant females varied consistently with subordinate male identity. We suggest that variation in helping behaviour through territorial defence influences the net fitness effects of subordinate males on dominant males and, thus, the potential for conflict between dominant males and dominant females over subordinate male presence. The existence of indirect phenotypic effects of subordinate males on interactions not directly involving the subordinate male suggests that individual personalities extend into the social environment and may be an important selective influence on social behaviour and on variation among social groups. (C) 2012 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA138","","","",""
"92","X.ISI.000356973100021","Molecular evolution patterns reveal life history features of mycoplasma-related endobacteria associated with arbuscular mycorrhizal fungi","Toomer, Kevin H. and Chen, Xiuhua and Naito, Mizue and Mondo, Stephen J. and den Bakker, Henk C. and VanKuren, Nicholas W. and Lekberg, Ylva and Morton, Joseph B. and Pawlowska, Teresa E.","MOLECULAR ECOLOGY","0962-1083",24,"13","3485-3500",2015,"10.1111/mec.13250","The mycoplasma-related endobacteria (MRE), representing a recently discovered lineage of Mollicutes, are widely distributed across arbuscular mycorrhizal fungi (AMF, Glomeromycota). AMF colonize roots of most terrestrial plants and improve plant mineral nutrient uptake in return for plant-assimilated carbon. The role of MRE in the biology of their fungal hosts is unknown. To start characterizing this association, we assessed partitioning of MRE genetic diversity within AMF individuals and across the AMF phylogeographic range. We further used molecular evolution patterns to make inferences about MRE codivergence with AMF, their lifestyle and antiquity of the Glomeromycota-MRE association. While we did not detect differentiation between MRE derived from different continents, high levels of diversity were apparent in MRE populations within AMF host individuals. MRE exhibited significant codiversification with AMF over ecological time and the absence of codivergence over evolutionary time. Moreover, genetic recombination was evident in MRE. These patterns indicate that, while MRE transmission is predominantly vertical, their complex intrahost populations are likely generated by horizontal transmission and recombination. Based on predictions of evolutionary theory, we interpreted these observations as a suggestion that MRE may be antagonists of AMF. Finally, we detected a marginally significant signature of codivergence of MRE with Glomeromycota and the Endogone lineage of Mucoromycotina, implying that the symbiosis between MRE and fungi may predate the divergence between these two groups of fungi.",2,"MA92","","","",""
"31","X.ISI.000432065500012","Dominant and subordinate outside options alter help and eviction in a pay-to-stay negotiation model","Hellmann, Jennifer K. and Hamilton, Ian M.","BEHAVIORAL ECOLOGY","1045-2249",29,"3","553-562",2018,"10.1093/beheco/ary006","In several cooperatively breeding species, subordinates that do not help sufficiently are punished or evicted from the group by dominant individuals. The credibility of dominant eviction threats may vary with the social context beyond the group level: when subordinates can easily breed in a neighboring territory, dominants may be less able to demand help from subordinates. Further, dominant ability to enforce subordinate cooperation may be reduced when it is difficult to replace evicted subordinates or in small groups where each subordinate makes a large contribution to group productivity. Here, we develop a 2-player game theoretic model to examine how the social context influences subordinate help and the threshold of help at which dominants evict subordinates. In contrast to predictions, we found that dominants demand more help when dominants are less able to replace evicted subordinates, suggesting that dominants punish a dereliction of helping behavior more strongly when they are unable to compensate for the loss of an evicted subordinate. In single sealed-bid games, subordinates help less than the fitness costs they impose on dominants and help does not vary with subordinate breeding opportunities outside the group. However, when subordinates can plastically increase help in response to demanding dominants (akin to pay-to-stay dynamics), subordinates provide more help overall, but decrease their help as breeding opportunities outside of the group increase. Our results demonstrate the importance of incorporating negotiation into theoretical models of helping strategies and demonstrate that plasticity is a key mechanism underlying pay-to-stay mechanisms of cooperation.",2,"MA31","","","",""
"223","X.ISI.000189023900007","Are bryophyte communities different from higher-plant communities? Abundance relations","Steel, JB and Wilson, JB and Anderson, BJ and Lodge, RHE and Tangney, RS","OIKOS","0030-1299",104,"3","479-486",2004,"10.1111/j.0030-1299.2004.12840.x","The considerable differences in biology between bryophytes and higher plants have led to speculation that their community structure might be different. Ten bryophyte communities were sampled for species biomass composition, and for comparison ten higher-plant communities that were similar in physiognomy and in total community biomass. The rather insecure theory in the bryophyte literature was distilled into eight quantifiable predictions, which were tested. For seven, there was no sign of the predicted differences: i.e. no indication of the predicted low within-community heterogeneity, higher species richness, more variable species richness, lower rank consistency, a poor fit for the geometric model of RAD (relative abundance distribution), better fit for the broken-stick and general-lognormal RAD models with general-lognormal parameter gamma deviating further from 1.0, or of a good fit for the Zipf-Mandelbrot RAD model. However, evenness was, on average, significantly (p=0.005) less in the bryophyte communities, using any of four evenness indices. Two possible features of bryophytes are suggested that might cause this: (a) a smaller module (i.e. shoot, leaf) size, allowing species to be present with a lower threshold biomass, and (b) less efficient competitive exclusion among bryophytes because of weaker competition and a predominance of mutualism, as suggested in the literature. However, the striking conclusion from the results is that in spite of all the biological differences between the two groups of organisms, their community organisation is remarkably similar.",2,"MA223","","","",""
"56","X.ISI.000391862900019","Caterpillar seed predators mediate shifts in selection on flowering phenology in their host plant","Valdes, Alicia and Ehrlen, Johan","ECOLOGY","0012-9658",98,"1","228-238",2017,"10.1002/ecy.1633","Variation in selection among populations and years has important implications for evolutionary trajectories of populations. Yet, the agents of selection causing this variation have rarely been identified. Selection on the time of reproduction within a season in plants might differ both among populations and among years, and selection can be mediated by both mutualists and antagonists. We investigated if differences in the direction of phenotypic selection on flowering phenology among 20 populations of Gentiana pneumonanthe during 2 yr were related to the presence of the butterfly seed predator Phengaris alcon, and if butterfly incidence was associated with the abundance of the butterfly's second host, Myrmica ants. In plant populations without the butterfly, phenotypic selection favored earlier flowering. In populations where the butterfly was present, caterpillars preferentially attacked early-flowering individuals, shifting the direction of selection to favoring later flowering. Butterfly incidence in plant populations increased with ant abundance. Our results demonstrate that antagonistic interactions can shift the direction of selection on flowering phenology, and suggest that such shifts might be associated with differences in the community context.",2,"MA56","","","",""
"69","X.ISI.000370888300003","Bargaining power and adolescent aggression: the role of fighting ability, coalitional strength, and mate value","Sell, Aaron and Eisner, Manuel and Ribeaud, Denis","EVOLUTION AND HUMAN BEHAVIOR","1090-5138",37,"2","105-116",2016,"10.1016/j.evolhumbehav.2015.09.003","Basic models of animal conflict show that animals with more bargaining power can expect a larger share of resources and more frequently deploy aggression when challenged. Bargaining power comes from multiple sources including formidability (e.g. personal fighting ability) and cooperative value (e.g. mate value). Here, we apply this basic conceptual framework to human adolescents and test seven core hypotheses derived from this paradigm on a large sample of Swiss students (N = 1447; 15-17 years old). Three components of bargaining power were measured in males and females: fighting ability, coalitional strength, and mate value. Fighting ability and mate value reliably predicted aggression, aggressive attitudes, and delinquent behavior in both boys and girls. The effect of fighting ability on aggression was predictably larger and more robust in males than females. Coalitional strength also reliably predicted aggressive bargaining in boys but less consistently in girls. Regression analyses showed that the effect of each component of bargaining power was independent and survived numerous controls. Results support the thesis that individual differences in aggressive behavior result, in part, from individual differences in bargaining power. (C) 2016 Elsevier Inc. All rights reserved.",2,"MA69","","","",""
"210","X.ISI.000242964100017","Does soil type drive social organization in southern hairy-nosed wombats?","Walker, Faith M. and Taylor, Andrea C. and Sunnucks, Paul","MOLECULAR ECOLOGY","0962-1083",16,"1","199-208",2007,"10.1111/j.1365-294X.2006.03131.x","Spatiotemporal distributions of key resources are hypothesized to underpin sociobiological patterns. Burrow availability and quality is of paramount importance to fossorial animals. The southern hairy-nosed wombat (Lasiorhinus latifrons) burrows in both hard and friable soils. Theoretical and empirical studies suggest that the harder substrate should promote closer geographical clustering of burrows than in softer soils. Clustered burrows are expected to be associated with larger group sizes. If sociality is driven by constraint rather than advantage, patterns of spatial and temporal distribution of animals within and among groups may show indications of avoidance or even antagonism, and `making the best of a bad job' via positive kin associations to offset the disadvantages of high-density living. To test these ideas, we compared warren relatedness and social structure of L. latifrons on friable soils (Nullarbor Plain) and hard calcrete (Brookfield Conservation Park, BCP). Individuals were sampled by noninvasive collection of hairs for genotyping to identify individuals and to estimate their space-use and associative behaviour with respect to relatedness. Burrows in calcrete were indeed more clumped, and warren and group size larger. Differences in spatiotemporal organization and relatedness structure between sites were in the expected direction: (i) Nullarbor males associated and shared warrens less than at BCP; and (ii) Nullarbor spatial relatedness patterning data were not consistent with proposed female breeding dispersal, in contrast to those at BCP. Under Nullarbor (low density) conditions, cooperation or tolerance between males may be less advantageous, and accessing or digging burrows should be less of a constraint for juvenile females.",2,"MA210","","","",""
"225","X.ISI.000223426100015","Gastropod shell size and morphology influence conspecific interactions in an encrusting hydroid","Ferrell, DL","MARINE ECOLOGY PROGRESS SERIES","0171-8630",275,NA,"153-162",2004,"10.3354/meps275153","Discrete patches of suitable habitat and the consequent aggregation of organisms with similar habitat requirements often intensify competition, particularly among conspecifics. Habitat differences may generate interactions between smaller or larger individuals at variable stages of development in many fungi, plants, and colonial animals. Size-dependent competitive outcomes and effects on sexual reproductive allocation indicate that differences among discrete habitats have potentially profound ecological and evolutionary implications. In the northern Gulf of Mexico, the colonial hydroid Hydractinia {[}GM] colonizes hermit crab-occupied gastropod shells (= microhabitats), which vary greatly in size and morphology. Here, the relationship between the gastropod assemblages available for H. {[}GM] colonization and the frequency of conspecific encounters and sexual status of those colonies involved is documented. Field-collected shells bore 1 to 3 colonies, and the number of colonies per shell increased with shell size. In contrast to previous studies, conspecific encounters were not limited to juvenile colonies. Sexually mature H. {[}GM] colonies generally were not distributed differently among shells with and without conspecifics. Moreover, mature colonies predominated conspecific encounters on large shell species exhibiting certain morphology. Inanimate structures, such as dock pilings and rocky surfaces, provide additional large surfaces for Hydractinia colonization in some areas. These results suggest that previous Hydractinia spp. studies represent only a subset of the diversity of ecologically relevant possibilities with respect to available substrata. Also, the characteristics of a given microhabitat (e.g. shell) affect competitive outcomes and sexual reproductive characters of its constituent competitors.",2,"MA225","","","",""
"33","X.ISI.000430123800022","When mutualisms matter: Rhizobia effects on plant communities depend on host plant population and soil nitrogen availability","Keller, Kane R. and Lau, Jennifer A.","JOURNAL OF ECOLOGY","0022-0477",106,"3","1046-1056",2018,"10.1111/1365-2745.12938","Mutualistic interactions, such as the relationship between legumes and rhizobia, can affect community properties, yet there needs to be greater understanding of when these interactions may be most important to communities. Resource mutualism theory provides predictions based on variation in abiotic and biotic factors. First, there is substantial intraspecific genetic variation in how legumes interact with rhizobia, including variation in legume growth response to rhizobia, number of rhizobia-housing nodules and nitrogen fixation. Rhizobia likely have greater community impacts when associating with hosts that benefit greatly from rhizobia, produce many nodules and fix a lot of nitrogen. Second, increased soil nutrient availability typically reduces the partner benefits of legume-rhizobium interactions. As a result, the legume-rhizobium resource mutualism may have greater effects on communities in low-nitrogen environments. We first conducted a common garden study of the annual legume Chamaecrista fasciculata to explore intraspecific variation in focal traits related to competition and mutualistic interactions with rhizobia. Then, we manipulated the presence of rhizobia, nitrogen fertilization and population identity of C.fasciculata in mesocosms simulating native plant communities. We measured plant diversity, assessed changes in community composition and measured soil nutrient availability. We detected significant genetically based intraspecific variation in growth and mutualism-related traits across C.fasciculata populations. From the experimental mesocosms, we found that although rhizobia consistently reduced diversity, rhizobia most strongly reduced diversity when associating with C.fasciculata populations that were highly dependent on rhizobia and when nitrogen was most limiting. We also detected greater variation among populations in their effects on communities in the absence of rhizobia; the presence of rhizobia dramatically minimized effects of population identity on the surrounding community.Synthesis. These findings show that abiotic environmental factors and intraspecific variation in a dominant host plant can influence the magnitude of mutualism effects on communities and, reciprocally, how the presence of key mutualists can influence the importance of genetically based variation among populations to community outcomes. While prior studies have detected both strong and weak effects of mutualism on plant communities, our study illustrates that mutualism theory may predict when strong mutualism effects are most likely to occur and also shows how theories developed for particular species interactions may make studies investigating the ecological impacts of genetic variation a more predictive science.",2,"MA33","","","",""
"142","X.ISI.000305240900012","Root Herbivore Effects on Aboveground Multitrophic Interactions: Patterns, Processes and Mechanisms","Soler, Roxina and Van der Putten, Wim H. and Harvey, Jeffrey A. and Vet, Louise E. M. and Dicke, Marcel and Bezemer, T. Martijn","JOURNAL OF CHEMICAL ECOLOGY","0098-0331",38,"6, SI","755-767",2012,"10.1007/s10886-012-0104-z","In terrestrial food webs, the study of multitrophic interactions traditionally has focused on organisms that share a common domain, mainly above ground. In the last two decades, it has become clear that to further understand multitrophic interactions, the barrier between the belowground and aboveground domains has to be crossed. Belowground organisms that are intimately associated with the roots of terrestrial plants can influence the levels of primary and secondary chemistry and biomass of aboveground plant parts. These changes, in turn, influence the growth, development, and survival of aboveground insect herbivores. The discovery that soil organisms, which are usually out of sight and out of mind, can affect plant-herbivore interactions aboveground raised the question if and how higher trophic level organisms, such as carnivores, could be influenced. At present, the study of above-belowground interactions is evolving from interactions between organisms directly associated with the plant roots and shoots (e.g., root feeders - plant - foliar herbivores) to interactions involving members of higher trophic levels (e.g., parasitoids), as well as non-herbivorous organisms (e.g., decomposers, symbiotic plant mutualists, and pollinators). This multitrophic approach linking above- and belowground food webs aims at addressing interactions between plants, herbivores, and carnivores in a more realistic community setting. The ultimate goal is to understand the ecology and evolution of species in communities and, ultimately how community interactions contribute to the functioning of terrestrial ecosystems. Here, we summarize studies on the effects of root feeders on aboveground insect herbivores and parasitoids and discuss if there are common trends. We discuss the mechanisms that have been reported to mediate these effects, from changes in concentrations of plant nutritional quality and secondary chemistry to defense signaling. Finally, we discuss how the traditional framework of fixed paired combinations of root- and shoot-related organisms feeding on a common plant can be transformed into a more dynamic and realistic framework that incorporates community variation in species, densities, space and time, in order to gain further insight in this exciting and rapidly developing field.",2,"MA142","","","",""
"241","X.ISI.000168672400015","Cooperation and conflict in ant foundress associations: insights from geographical variation","Cahan, SH","ANIMAL BEHAVIOUR","0003-3472",61,"4","819-825",2001,"10.1006/anbe.2000.1671","Sociality can promote both cooperation and competition. although we assume social organisms possess adaptations that allow them to form groups and deal with within-group conflicts, these are often subtle and difficult to detect. Using a simple form of sociality displayed by young ant foundresses of the desert-seed-harvester ant, Messor pergandei, as a model system, I exploited intraspecific geographic variation in social behaviour to investigate how the social, context has altered individual behavioural strategies. I created social groups composed of two normally nonsocial foundresses, normally social foundresses and mixed groups, and compared foundresses' aggression and willingness to invest resources towards colony productivity. Nonsocial foundresses, presumably not adapted to social life, invested significantly more resources into colony growth than normally social foundresses, and experienced reduced survivorship in mixed groups. In contrast, social foundresses displayed two novel competitive behavioural strategies when confronted with nonsocial partners: retaliatory aggression and egg consumption. These results document that the evolution of social behaviour, rather than promoting cooperation, is driven by the evolution of competitive;e strategies designed to exploit group members and reduce the risk of being exploited by others. (C) 2001 The Association for the Study of Animal Behaviour.",2,"MA241","","","",""
"126","X.ISI.000313509400010","Experimental evolution of multicellularity using microbial pseudo-organisms","Queller, David C. and Strassmann, Joan E.","BIOLOGY LETTERS","1744-9561",9,"1",NA,2013,"10.1098/rsbl.2012.0636","In a major evolutionary transition to a new level of organization, internal conflicts must be controlled before the transition can truly be successful. One such transition is that from single cells to multicellularity. Conflicts among cells in multicellular organisms can be greatly reduced if they consist of genetically identical clones. However, mutations to cheaters that experience one round of within-individual selection could still be a problem, particularly for certain life cycles. We propose an experimental evolution method to investigate this issue, using micro-organisms to construct multicellular pseudo-organisms, which can be evolved under different artificial life cycles. These experiments can be used to test the importance of various life cycle features in maintaining cooperation. They include structured reproduction, in which small propagule size reduces within-individual genetic variation. They also include structured growth, which increases local relatedness within individual bodies. Our method provides a novel way to test how different life cycles favour cooperation, even for life cycles that do not exist.",2,"MA126","","","",""
"170","X.ISI.000280901100011","Lateralization in response to social stimuli in a cooperatively breeding cichlid fish","Reddon, Adam R. and Balshine, Sigal","BEHAVIOURAL PROCESSES","0376-6357",85,"1","68-71",2010,"10.1016/j.beproc.2010.06.008","Cerebral lateralization, an evolutionarily ancient and widespread phenomenon among vertebrates, is thought to bestow cognitive advantages. The advantages of lateralization at the individual-level do not necessarily require that the entire population share the same pattern of lateralization. In fact, directional bias in lateralization may lead to behavioural predictability and enhanced predator success or prey evasion. Recent theory has suggested that population-level lateralization may be favored if individuals are better able to perform coordinated behaviours, providing a distinct advantage in cooperative contexts. Here we test whether the highly social, cooperatively breeding cichlid fish Neolamprologus pulcher shows lateralized responses to a social stimulus. We found population-level biases in males; on average male N. pulcher use their right eye/left hemisphere to view their mirror image. Individual females had a preferred hemisphere, but these preferences appeared not to be directionally aligned among females. We discuss these results in the context of coordinated social behaviour and suggest future research directions. (C) 2010 Elsevier B.V. All rights reserved.",2,"MA170","","","",""
"117","X.ISI.000324508700003","Plant-animal mutualism in biological markets: Evolutionary and ecological dynamics driven by non-heritable phenotypic variance","Song, Zhiyuan and Feldman, Marcus W.","THEORETICAL POPULATION BIOLOGY","0040-5809",88,NA,"20-30",2013,"10.1016/j.tpb.2013.06.002","Mutualism between plants and animals, such as in pollination and seed dispersal, is a fundamental mechanism facilitating the productivity and biodiversity of ecosystems, and it is often considered as an analog of a free-market economy. The coevolution of plant reward and animal choosiness, however, involves an apparent paradox due to incomplete information and limited mutation rates: plant rewards evolve only when animals are choosy, but choosy animals purge the heritable variations of plants, which then favors less choosy animals. Here we use a two-species mathematical model to illustrate how non-heritable phenotypic variances of plants may facilitate the coevolution of rewards and choosiness and solve the paradox with low mutation rates. We simultaneously track the ecological and evolutionary dynamics and show that the population ratio links the two processes and tunes the stable ecoevolutionary equilibrium. Numerical simulations confirm the analytic prediction with varying mutation rates (heritable variance). The efficiency of a biological market is generally suboptimal due to the information constraint and individual competition. (C) 2013 Elsevier Inc. All rights reserved.",2,"MA117","","","",""
"109","X.ISI.000331599200007","Conflicting Selection in the Course of Adaptive Diversification: The Interplay between Mutualism and Intraspecific Competition","Raimundo, Rafael L. G. and Gibert, Jean P. and Hembry, David H. and Guimaraes, Jr., Paulo R.","AMERICAN NATURALIST","0003-0147",183,"3","363-375",2014,"10.1086/674965","Adaptive speciation can occur when a population undergoes assortative mating and disruptive selection caused by frequency-dependent intraspecific competition. However, other interactions, such as mutualisms based on trait matching, may generate conflicting selective pressures that constrain species diversification. We used individual-based simulations to explore how different types of mutualism affect adaptive diversification. A magic trait was assumed to simultaneously mediate mate choice, intraspecific competition, and mutualisms. In scenarios of intimate, specialized mutualisms, individuals interact with one or few individual mutualistic partners, and diversification is constrained only if the mutualism is obligate. In other scenarios, increasing numbers of different partners per individual limit diversification by generating stabilizing selection. Stabilizing selection emerges from the greater likelihood of trait mismatches for rare, extreme phenotypes than for common intermediate phenotypes. Constraints on diversification imposed by increased numbers of partners decrease if the trait matching degree has smaller positive effects on fitness. These results hold after the relaxation of various assumptions. When trait matching matters, mutualism-generated stabilizing selection would thus often constrain diversification in obligate mutualisms, such as ant-myrmecophyte associations, and in low-intimacy mutualisms, including plant-seed disperser systems. Hence, different processes, such as trait convergence favoring the incorporation of nonrelated species, are needed to explain the higher richness of low-intimacy assemblagesshown here to be up to 1 order of magnitude richer than high-intimacy systems.",2,"MA109","","","",""
"105","X.ISI.000336191000014","How to be an ant on figs","Bain, Anthony and Harrison, Rhett D. and Schatz, Bertrand","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","1146-609X",57,"SI","97-108",2014,"10.1016/j.actao.2013.05.006","Mutualistic interactions are open to exploitation by one or other of the partners and a diversity of other organisms, and hence are best understood as being embedded in a complex network of biotic interactions. Figs participate in an obligate mutualism in that figs are dependent on agaonid fig wasps for pollination and the wasps are dependent on fig ovules for brood sites. Ants are common insect predators and abundant in tropical forests. Ants have been recorded on approximately 11\% of fig species, including all six subgenera, and often affect the fig-fig pollinator interaction through their predation of either pollinating and parasitic wasps. On monoecious figs, ants are often associated with hemipterans, whereas in dioecious figs ants predominantly prey on fig wasps. A few fig species are true myrmecophytes, with domatia or food rewards for ants, and in at least one species this is linked to predation of parasitic fig wasps. Ants also play a role in dispersal of fig seeds and may be particularly important for hemi-epiphytic species, which require high quality establishment microsites in the canopy. The intersection between the fig-fig pollinator and ant-plant systems promises to provide fertile ground for understanding mutualistic interactions within the context of complex interaction networks. (C) 2013 Elsevier Masson SAS. All rights reserved.",2,"MA105","","","",""
