"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"196","X.ISI.000252689400015","Conservation of protists: is it needed at all?","Cotterill, F. P. D. and Al-Rasheid, Khaled A. S. and Foissner, Wilhelm","BIODIVERSITY AND CONSERVATION","0960-3115",17,"2","427-443",2008,"10.1007/s10531-007-9261-8","Protists have scarcely been considered in traditional perspectives and strategies in environmental management and biodiversity conservation. This is a remarkable omission given that these tiny organisms are highly diverse, and have performed as key ecological players in evolutionary theatres for over a billion years of Earth history. Protists hold key roles in nearly all ecosystems, notably as participants in fluxes of energy and matter through foodwebs that centre on their predation on microbes. In spite of this, they have been largely ignored in conservation issues due to a widespread, naive belief that protists are ubiquitous and cosmopolitanously distributed. Nevertheless, recent research shows that many protists have markedly restricted distributions. These range from palaeoendemics (Gondwanan-Laurasian distribution) to local endemics. Our ignorance about the ultimate and proximate causes of such acute disparities in scale-dependent distributions of protists can be flagged as a singular reason to preserve these more cryptic participants in ecological and evolutionary dynamics. This argument is disturbing when one considers anthropogenic modifications of landscapes and the very poorly understood roles of protists in ecological processes in soils, not least in agroecolandscapes and hydrological systems. Major concerns include host specific symbiotic, symphoric and parasitic species which become extinct, unseen and largely unknown, alongside their metazoan hosts; change or loss of habitats; massive change or loss of type localities; and losses of unique genetic resources and evolutionary potential. These concerns are illustrated by examples to argue that conservation of protists should be integral to any strategy that traditionally targets vascular plants and animals. The ongoing decline in research capacity to inventory and classify protist diversity exemplifies a most acute symptom of the failures, at local, national and international levels, to support scientific responses to the biodiversity crisis. Responsible responses to these severe problems need to centre on the revival of natural history as the core discipline in biology.",2,"MA196","","","",""
"65","X.ISI.000382423700009","Independent origins of parasitism in Animalia","Weinstein, Sara B. and Kuris, Armand M.","BIOLOGY LETTERS","1744-9561",12,"7",NA,2016,"10.1098/rsbl.2016.0324","Nearly half of all animals may have a parasitic lifestyle, yet the number of transitions to parasitism and their potential for species diversification remain unresolved. Based on a comprehensive survey of the animal kingdom, we find that parasitism has independently evolved at least 223 times in just 15 phyla, with the majority of identified independent parasitic groups occurring in the Arthropoda, at or below the level of Family. Metazoan parasitology is dominated by the study of helminthes; however, only 20\% of independently derived parasite taxa belong to those groups, with numerous transitions also seen in Mollusca, Rotifera, Annelida and Cnidaria. Parasitism is almost entirely absent from deuterostomes, and although worm-like morphology and host associations are widespread across Animalia, the dual symbiotic and trophic interactions required for parasitism may constrain its evolution from antecedent consumer strategies such as generalist predators and filter feeders. In general, parasitic groups do not differ from their free-living relatives in their potential for speciation. However, the 10 largest parasitic clades contain 90\% of described parasitic species, or perhaps 40\% of all animal species. Hence, a substantial fraction of animal diversity cm the Earth arose following these few transitions to a parasitic trophic strategy.",2,"MA65","","","",""
"116","X.ISI.000325370200010","Hierarchical effects of rainfall, nurse plants, granivory and seed banks on cactus recruitment","Holland, J. Nathaniel and Molina-Freaner, Francisco","JOURNAL OF VEGETATION SCIENCE","1100-9233",24,"6","1053-1061",2013,"10.1111/jvs.12021","AimsPlant facilitation is recognized as an important process, contributing not only to the ecology of individual species, but the diversity, organization and stability of communities as a whole. While decades of studies have enhanced our knowledge of the mechanisms contributing to plant facilitation, greater attention is now being given to the conditionality of the mechanisms, whereby multiple biotic and abiotic factors may act independently and jointly with one another in shaping plant-plant facilitation. Our objective was to evaluate the conditionality and hierarchy of mechanisms contributing to cactus germination and early seedling recruitment arising from plant-plant facilitation, including the effects of seed banks, rainfall, granivory and nurse plants. LocationBahia de Kina, Sonora, Mexico; Sonoran Desert of North America. MethodsWe employed descriptive analyses and a factorial experiment to examine the consequences of rainfall, nurse plants, granivory and seed banks for senita cactus recruitment (Pachycereus schottii) in two plant communities of the Sonoran Desert: one degraded of its key nurse plants and the other with its nurse plants intact. ResultsSeed banks did not occur in either of the plant communities, indicating that seed banks and seed dormancy do not affect senita recruitment and thereby do not modulate other mechanisms that contribute to nurse plant facilitation and cactus recruitment. Juvenile senita cacti were consistently associated with nurse plants in both plant communities. Yet, the density and species composition of nurse plants differed between the communities, resulting in reduced senita recruitment and shifts to alternative nurse plants in the community degraded of its key nurse plants compared to the intact community. In a factorial experiment manipulating rainfall, granivory and nurse plants, we found that rainfall and granivory had significant main factor effects, leading to increases and decreases in seedling recruitment, respectively. There was no main factor effect of nurse plants, but there was a significant nurse plant by granivory interaction, indicating that nurse plants increase seedling recruitment through escape from granivory conditional upon rainfall. ConclusionsTaken together, these results reveal a conditional hierarchy of mechanisms of plant-plant facilitation shaping senita cactus recruitment, namely the predominant effects of rainfall increasing recruitment and of granivory decreasing recruitment, for which nurse plants played a key role in increasing seedling recruitment with rainfall and by reducing granivory.",2,"MA116","","","",""
"56","X.ISI.000391862900019","Caterpillar seed predators mediate shifts in selection on flowering phenology in their host plant","Valdes, Alicia and Ehrlen, Johan","ECOLOGY","0012-9658",98,"1","228-238",2017,"10.1002/ecy.1633","Variation in selection among populations and years has important implications for evolutionary trajectories of populations. Yet, the agents of selection causing this variation have rarely been identified. Selection on the time of reproduction within a season in plants might differ both among populations and among years, and selection can be mediated by both mutualists and antagonists. We investigated if differences in the direction of phenotypic selection on flowering phenology among 20 populations of Gentiana pneumonanthe during 2 yr were related to the presence of the butterfly seed predator Phengaris alcon, and if butterfly incidence was associated with the abundance of the butterfly's second host, Myrmica ants. In plant populations without the butterfly, phenotypic selection favored earlier flowering. In populations where the butterfly was present, caterpillars preferentially attacked early-flowering individuals, shifting the direction of selection to favoring later flowering. Butterfly incidence in plant populations increased with ant abundance. Our results demonstrate that antagonistic interactions can shift the direction of selection on flowering phenology, and suggest that such shifts might be associated with differences in the community context.",2,"MA56","","","",""
"234","X.ISI.000181156600014","Socially mediated speciation","Hochberg, ME and Sinervo, B and Brown, SP","EVOLUTION","0014-3820",57,"1","154-158",2003,"10.1554/0014-3820(2003)057{[}0154:SMS]2.0.CO;2","We employ a simple model to show that social selection can lead to prezygotic reproductive isolation. The evolution of social discrimination causes the congealing of phenotypically similar individuals into different, spatially distinct tribes. However, tribal formation is only obtained for certain types of social behavior: altruistic and selfish acts can produce tribes, whereas spiteful and mutualistic behaviors never do. Moreover, reduced hybrid fitness at tribal borders leads to the selection of mating preferences, which then spread to the core areas of the respective tribes. Unlike models of resource competition, our model generates reproductive isolation in an ecologically homogeneous environment. We elaborate on how altruistic acts can lead to reproductive isolation, but also predict that certain types of competition can lead to the speciation effect. Our theory provides a framework for how individual level interactions mold lineage diversification, with parapatric speciation as a possible end product.",2,"MA234","","","",""
"171","X.ISI.000278569700016","Reproductive control via eviction (but not the threat of eviction) in banded mongooses","Cant, Michael A. and Hodge, Sarah J. and Bell, Matthew B. V. and Gilchrist, Jason S. and Nichols, Hazel J.","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8452",277,"1691","2219-2226",2010,"10.1098/rspb.2009.2097","Considerable research has focused on understanding variation in reproductive skew in cooperative animal societies, but the pace of theoretical development has far outstripped empirical testing of the models. One major class of model suggests that dominant individuals can use the threat of eviction to deter subordinate reproduction (the `restraint' model), but this idea remains untested. Here, we use long-term behavioural and genetic data to test the assumptions of the restraint model in banded mongooses (Mungos mungo), a species in which subordinates breed regularly and evictions are common. We found that dominant females suffer reproductive costs when subordinates breed, and respond to these costs by evicting breeding subordinates from the group en masse, in agreement with the assumptions of the model. We found no evidence, however, that subordinate females exercise reproductive restraint to avoid being evicted in the first place. This means that the pattern of reproduction is not the result of a reproductive `transaction' to avert the threat of eviction. We present a simple game theoretical analysis that suggests that eviction threats may often be ineffective to induce pre-emptive restraint among multiple subordinates and predicts that threats of eviction (or departure) will be much more effective in dyadic relationships and linear hierarchies. Transactional models may be more applicable to these systems. Greater focus on testing the assumptions rather than predictions of skew models can lead to a better understanding of how animals control each other's reproduction, and the extent to which behaviour is shaped by overt acts versus hidden threats.",2,"MA171","","","",""
"174","X.ISI.000277851200001","Sexual conflict predicts morphology and behavior in two species of penduline tits","van Dijk, Rene E. and Pogany, Akos and Komdeur, Jan and Lloyd, Penn and Szekely, Tamas","BMC EVOLUTIONARY BIOLOGY","1471-2148",10,NA,NA,2010,"10.1186/1471-2148-10-107","Background: The evolutionary interests of males and females rarely coincide (sexual conflict), and these conflicting interests influence morphology, behavior and speciation in various organisms. We examined consequences of variation in sexual conflict in two closely-related passerine birds with contrasting breeding systems: the Eurasian penduline tit Remiz pendulinus (EPT) exhibiting a highly polygamous breeding system with sexually antagonistic interests over parental care, and the socially monogamous Cape penduline tit Anthoscopus minutus (CPT). We derived four a priori predictions from sexual conflict theory and tested these using data collected in Central Europe (EPT) and South Africa (CPT). Firstly, we predicted that EPTs exhibit more sexually dimorphic plumage than CPTs due to more intense sexual selection. Secondly, we expected brighter EPT males to provide less care than duller males. Thirdly, since song is a sexually selected trait in many birds, male EPTs were expected to exhibit more complex songs than CPT males. Finally, intense sexual conflict in EPT was expected to lead to low nest attendance as an indication of sexually antagonistic interests, whereas we expected more cooperation between parents in CPT consistent with their socially monogamous breeding system. Results: Consistent with our predictions EPTs exhibited greater sexual dimorphism in plumage and more complex song than CPTs, and brighter EPT males provided less care than duller ones. EPT parents attended the nest less frequently and less simultaneously than CPT parents. Conclusions: These results are consistent with sexual conflict theory: species in which sexual conflict is more manifested (EPT) exhibited a stronger sexual dimorphism and more elaborated sexually selected traits than species with less intense sexual conflict (CPT). Our results are also consistent with the notion that EPTs attempt to force their partner to work harder as expected under sexual conflict: each member of the breeding pair attempts to shift the costs of care to the other parent. More brightly colored males benefit more from desertion than dull ones, because they are more likely to remate with a new female. Taken together, the comparison between two closely related species with contrasting breeding systems suggest that sexual conflict over care has influenced the evolution of behavior and morphology in penduline tits.",2,"MA174","","","",""
"221","X.ISI.000223614300018","Facultative sex ratio adjustment by western bluebird mothers with stay-at-home helpers-at-the-nest","Dickinson, JL","ANIMAL BEHAVIOUR","0003-3472",68,"2","373-380",2004,"10.1016/j.anbehav.2003.07.022","Although population sex ratios rarely deviate from unity, the sex ratio of individual mothers should be labile, allowing them to bias their sex ratios in favour of the more successful sex when they can expect a difference in the mean reproductive value of their daughters and sons. just how mothers should bias sex allocation is particularly complicated in cooperative breeders, because the adaptive sex ratio may be influenced by conflicting impacts of helpers on their parents' fitness via `local resource enhancement' and `local resource competition'. In western bluebirds, Sialia mexicana, breeding-age helpers-at-the-nest are exclusively male and increase their parents' nesting success in the current year. As such, they are viewed as helpers, not hinderers, even though by failing to gain a breeding position they reduce their parents' annual inclusive fitness below that of parents with a breeding son. In this study, I tested the hypothesis that nonbreeding, stay-at-home helpers indicate poor breeding prospects for locally competing sons, and investigated one prediction of this hypothesis that such helpers also indicate a tendency for parents to produce substandard sons. A female removal experiment showed that female mates were in short supply. Pairs had daughter-biased broods when they had a stay-at-home helper son that failed to get a mate in the first place, but not when they had a helper that had been breeding on his own, but returned home to help sometime after his mother finished laying her eggs. Stay-at-home sons were not developmentally delayed relative to breeders of the same cohort, suggesting that helpers may not be inferior to breeders. Although the population sex ratio fluctuates about unity, a multiyear data set showed a negative relationship between the frequency of helping and the annual brood sex ratio for the population. These results suggest that local resource competition outweighs local resource enhancement in driving individual and population sex ratio variation in western bluebirds, a pattern that would not be predicted based on the simple question of whether helpers help or hinder at the nest. (C) 2004 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA221","","","",""
"82","X.ISI.000359616500021","The origins of consistent individual differences in cooperation in wild banded mongooses, Mungos mungo","Sanderson, Jennifer L. and Stott, Iain and Young, Andrew J. and Vitikainen, Emma I. K. and Hodge, Sarah J. and Cant, Michael A.","ANIMAL BEHAVIOUR","0003-3472",107,NA,"193-200",2015,"10.1016/j.anbehav.2015.06.022","Individual differences in contributions to cooperation can be strikingly consistent over time giving rise to alternative cooperative phenotypes within animal societies. Following the social niche specialization hypothesis, these consistent differences may be driven by social conflict over reproductive opportunities if individuals specializing as `breeders' and `nonbreeders' experience a beneficial reduction in social conflict and differential costs associated with cooperating. This hypothesis gives three testable predictions: (1) consistent individual differences in cooperative behaviour will be accompanied by consistent individual differences in reproductive behaviour, (2) individuals contributing heavily to reproduction will contribute relatively little to cooperative behaviours within the same breeding attempt and vice versa, and (3) individuals that consistently contribute heavily to reproduction over their lifetime will also consistently contribute less to cooperative behaviours and vice versa. We tested these predictions with a 15-year investigation into the lifetime patterns of mate guarding and two forms of cooperative offspring care ('babysitting' and `escorting') in a wild population of banded mongooses. We found significant repeatability of individual contributions to both cooperative behaviours, as well as significant repeatability of individual levels of mate guarding. However, we found no evidence of negative covariance between contributions to cooperative and reproductive behaviours either within breeding attempts or across lifetimes. This suggests that the observed consistent individual differences in both cooperative behaviour and reproduction are not associated; there is no evidence of a trade-off between reproduction and cooperation. However, we found a significant positive covariance between babysitting and escorting when estimated both within breeding attempts and across lifetimes, which suggests that some group members are generally more cooperative than others, contributing more to both behaviours over their lifetimes. The drivers of this consistent individual variation in contributions to cooperation remain unknown. (C) 2015 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd.",2,"MA82","","","",""
"208","X.ISI.000249879800001","Evolution of dispersal and life history strategies - Tetrahymena ciliates","Fjerdingstad, Else J. and Schtickzelle, Nicolas and Manhes, Pauline and Gutierrez, Arnaud and Clobert, Jean","BMC EVOLUTIONARY BIOLOGY","1471-2148",7,NA,NA,2007,"10.1186/1471-2148-7-133","Background: Considerable attention has focused on how selection on dispersal and other core life-history strategies (reproductive effort, survival ability, colonization capacity) may lead to so-called dispersal syndromes. Studies on genetic variation in these syndromes within species could importantly increase our understanding of their evolution, by revealing whether traits co-vary across genetic lineages in the manner predicted by theoretical models, and by stimulating further hypotheses for experimental testing. Yet such studies remain scarce. Here we studied the ciliated protist Tetrahymena thermophila, a particularly interesting organism due to cells being able to transform into morphs differing dramatically in swim-speed. We investigated dispersal, morphological responses, reproductive performance, and survival in ten different clonal strains. Then, we examined whether life history traits co-varied in the manner classically predicted for ruderal species, examined the investment of different strains into short- and putative long-distance dispersal, while considering also the likely impact of semi-sociality (cell aggregation, secretion of `growth factors') on dispersal strategies. Results: Very significant among-strain differences were found with regard to dispersal rate, morphological commitment and plasticity, and almost all core life-history traits (e. g. survival, growth performance and strategy), with most of these traits being significantly intercorrelated. Some strains showed high short- distance dispersal rates, high colonization capacity, bigger cell size, elevated growth performance, and good survival abilities. These well performing strains, however, produced fewer fast-swimming dispersal morphs when subjected to environmental degradation than did philopatric strains performing poorly under normal conditions. Conclusion: Strong evidence was found for a genetic covariation between dispersal strategies and core life history traits in T. thermophila, with a fair fit of observed trait associations with classic colonizer models. However, the well performing strains with high colonization success and short- distance dispersal likely suffered under a long-distance dispersal disadvantage, due to producing fewer fast-swimming dispersal morphs than did philopatric strains. The smaller cell size at carrying capacity of the latter strains and their poor capacity to colonize as individual cells suggest that they may be adapted to greater levels of dependency on clone-mates (stronger sociality). In summary, differential exposure to selection on competitive and cooperative abilities, in conjunction with selective factors targeting specifically dispersal distance, likely contributed importantly to shaping T. thermophila dispersal and life history evolution.",2,"MA208","","","",""
"30","X.ISI.000432521800005","Spatial consequences for dolphins specialized in foraging with fishermen","Cantor, Mauricio and Simoes-Lopes, Paulo C. and Daura-Jorge, Fabio G.","ANIMAL BEHAVIOUR","0003-3472",139,NA,"19-27",2018,"10.1016/j.anbehav.2018.03.002","According to theory, individuals forage in ways that maximize net energy intake. Distinct foraging strategies may emerge within a population in response to heterogeneous resources, competition and learning, among other drivers. We assessed individual variation in, and ecological consequences of, an unusual, specialized foraging tactic between animals and humans. In southern Brazil, bottlenose dolphins, Tursiops truncatus, herd fish schools towards artisanal fishermen, who cast nets in response to behavioural cues from the dolphins. This apparent cooperative tactic likely involves costs as well as benefits for both interacting parties, but such trade-offs remain poorly understood, especially for dolphins. We show that individual dolphins vary markedly in the frequency with which they interact with fishermen, and that this foraging variation is linked to ranging behaviour. Not all individual dolphins interact with fishermen; those that routinely do so concentrate around the limited interaction sites and have smaller home ranges than independent foragers. This suggests that foraging with fishermen increases foraging success and reduces search costs (i.e. foraging range). Competition for interaction sites may offset such benefits, since some individuals often forage at the high-quality sites while others forage at low-quality sites. Taken together, our findings suggest that two alternative tactics emerge in the population from trade-offs involving food access, foraging area, learning techniques and competition: dolphins either forage by themselves over larger areas on unpredictable resource patches (passing fish schools), or learn to interact with fishermen to access and compete for more predictable resource patches (interaction sites). By revealing some of the ecological drivers of this remarkable human-animal interaction, our study contributes two broader insights. First, specialized foraging can have ranging consequences for individuals and so structure the population spatially; second, interspecific cooperation may be founded upon intraspecific competition. (c) 2018 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA30","","","",""
"42","X.ISI.000410803100005","Linking neuroethology to the chemical biology of natural products: interactions between cone snails and their fish prey, a case study","Olivera, Baldomero M. and Raghuraman, Shrinivasan and Schmidt, Eric W. and Safavi-Hemami, Helena","JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY","0340-7594",203,"9, SI","717-735",2017,"10.1007/s00359-017-1183-7","From a biological perspective, a natural product can be defined as a compound evolved by an organism for chemical interactions with another organism including prey, predator, competitor, pathogen, symbiont or host. Natural products hold tremendous potential as drug leads and have been extensively studied by chemists and biochemists in the pharmaceutical industry. However, the biological purpose for which a natural product evolved is rarely addressed. By focusing on a well-studied group of natural products-venom components from predatory marine cone snails-this review provides a rationale for why a better understanding of the evolution, biology and biochemistry of natural products will facilitate both neuroscience and the potential for drug leads. The larger goal is to establish a new sub-discipline in the broader field of neuroethology that we refer to as ``Chemical Neuroethology{''}, linking the substantial work carried out by chemists on natural products with accelerating advances in neuroethology.",2,"MA42","","","",""
"246","X.ISI.000084542600013","Social bonds and genetic ties: Kinship association and affiliation in a community of bonobos (Pan paniscus)","Hohmann, G and Gerloff, U and Tautz, D and Fruth, B","BEHAVIOUR","0005-7959",136,"9","1219-1235",1999,"10.1163/156853999501739","Studies of captive populations of bonobos suggest that females are more gregarious than males. This seems to contradict assumed sex-differences in kinship deriving from a species-typical dispersal pattern of female exogamy and male philopatry. Here we present data on spatial associations and affiliative relations among members of one wild community (Eyengo) for which genetic relationships were identified by analysing mitochondrial and nuclear DNA. Our data from Lomako confirm the existence of spatial associations among resident females. In addition, they reveal strong social bonds between males and females. While most female-female associations did not last longer than one field season, long-term associations occurred predominantly between mixed-sex dyads and involved both close kin and unrelated individuals. Differences in social grooming appeared to be related to patterns of spatial association rather than to kinship. It is suggested that under natural conditions social organisation of bonobos is characterised by strong inter-sexual bonds. Males may benefit from bonding with females by increased reproductive success via rank acquisition. For females benefits may derive from inclusive fitness and reduced food competition. Preliminary evidence suggests that females also may benefit from protection by resident males against male intruders.",2,"MA246","","","",""
"27","X.ISI.000435442500011","Multidimensional analyses of physical performance reveal a size-dependent trade-off between suites of traits","Charters, Jordan E. and Heiniger, Jaime and Clemente, Christofer J. and Cameron, Skye F. and Nasir, Ami F. Amir Abdul and Niehaus, Amanda C. and Wilson, Robbie S.","FUNCTIONAL ECOLOGY","0269-8463",32,"6","1541-1553",2018,"10.1111/1365-2435.13115","1. Animal movement is multidimensional and complex, and to understand the motor system of wild animals in the context of their natural ecology, we must analyse how suites of performance traits both mutualistically and antagonistically affect function-a necessity highlighted by previous work on performance trade-offs. 2. Evidence from some studies of human athletes using multidimensional analyses of performance suggests that overall quality among individuals can mask functional trade-offs within them, yet no studies have tested this idea using wild animals. In this study, we investigated the possible mutualistic and antagonistic associations among eight different whole-animal performance traits in male and female northern quolls (Dasyurus hallucatus). 3. We detected trade-offs between pairs of performance traits when conducted on raw standardized data using both Pearson product moment correlations and partial correlation analyses. For example, grasp strength was negatively associated with beam-running speed using both analyses, suggesting that morphological designs that enhance grasp strength simultaneously compromise an animal's motor control or stability on a narrow beam. 4. In addition, we detected a trade-off between two distinct sets of performance traits; grasp strength, bite force and maximum oxygen consumption were negatively associated with jump acceleration and beam-running speed. This trade-off between sets of performance traits accounted for around one-third of the total variance in performance among individuals and was primarily driven by the effects of body size on both groups of traits. Larger body sizes improved grasp strength, bite forces and maximum oxygen consumption rates but decreased jump accelerations and beam-running speeds. 5. Because the first component of a principal component analysis based on all eight performance traits (PC(P)1) did not load in the same direction for all traits, PC(P)1 did not represent an overall metric of motor performance-which differs from previous multivariate analyses of human physical performance. Our study highlights the importance of studying suites of traits when exploring the functional phenotype of organisms rather than just one or two dimensions of performance.",2,"MA27","","","",""
"13","X.ISI.000456228600005","Spare to share? How does interindividual variation in metabolic rate influence food sharing in the honeybee?","Reade, Abbie J. and Dillon, Michael and Naug, Dhruba","JOURNAL OF INSECT PHYSIOLOGY","0022-1910",112,NA,"35-38",2019,"10.1016/j.jinsphys.2018.11.006","A central benefit of group living is the cooperative acquisition and sharing of resources but the costs associated with these processes can set up a potential conflict between individual and group level fitness. Within a honeybee colony, the task of resource acquisition is relegated to the foragers and any interindividual differences in their metabolic rate and the consequent carbohydrate demand may pose a constraint on the amount of resources they can contribute to the colony. We investigated whether the carbohydrate demand of a forager is a function of her metabolic rate and if this impacts the amount of food she shares with the nestmates. Our results show that the sucrose consumption rates of foragers with high metabolic rates did not meet their carbohydrate demand, placing them at an energy deficit while those with lower metabolic rates had an energy surplus. Our food sharing experiments showed a trend but did not detect a significant difference among individuals with different consumption rates in terms of the amount of food they shared with their nestmates. These results suggest that honeybee foragers with different metabolic rates are likely to differ in terms of whether they have an energy surplus or deficit, but more long-term datasets may be required to detect how this may influence food sharing.",2,"MA13","","","",""
"216","X.ISI.000236819200007","Testis size depends on social status and the presence of male helpers in the cooperatively breeding cichlid Julidochromis ornatus","Awata, S and Heg, D and Munehara, H and Kohda, M","BEHAVIORAL ECOLOGY","1045-2249",17,"3","372-379",2006,"10.1093/beheco/arj043","Cooperatively breeding animals, in which helpers may participate in reproduction with dominant breeders, are ideal species for examining intraspecific variation in testis size because they often exhibit both monogamous breeding (low risk of sperm competition) and polyandrous breeding (high risk) within a population. However, little is known about testis investment as a result of sperm competition in these animals. The substrate-brooding cichlid fish Julidochromis ornatus has a cooperatively breeding system, in which some males mate monogamously and other males reproduce as dominant breeders or helpers within cooperatively breeding groups, in which male helpers frequently sire young. We examined the relationship between testis investment and male social status in relation to the risk of sperm competition. As predicted from sperm competition models, in groups with male helpers, both the male breeders and the male helpers invested more in testes mass, compared to breeding males without male helpers. We also found a positive relationship between the testes mass of male breeders and their male helpers, suggesting that males increase their investment in reproductive capability under the risk of sperm competition. Sperm competition models also predict that larger testes are associated with increased siring success. Our paternity analysis supported this prediction; we found a positive relationship between testis investment by male helpers and the number of offspring they sired.",2,"MA216","","","",""
"177","X.ISI.000273986300023","Group size effects in cooperatively breeding African wild dogs","Gusset, Markus and Macdonald, David W.","ANIMAL BEHAVIOUR","0003-3472",79,"2","425-428",2010,"10.1016/j.anbehav.2009.11.021","In groups of cooperative breeders, individual fitness can increase as a direct consequence of group size, whereby the extent of these benefits is likely to depend, to a degree that is largely unknown, on the prevailing ecological conditions. We examined the effect of group size on pup production and survival across age classes in cooperatively breeding African wild dogs, Lycaon pictus, across 12 quasiexperimental sites in South Africa varying in ecological conditions. In this sample spanning over 43 pack-years, group size had a significantly positive effect on litter size after emergence from the den, but not on number of pups surviving to 1 year of age or survival rates for pups, yearlings and adults. Stronger relationships between these variables have been reported in other samples, so these results might be explained by low competitor density and high prey availability in our study areas. This explanation is supported by the finding that neither of these variables had any significant effect on pup production and survival across age classes in the present study. The results of our quasiexperimental study suggest that varying ecological conditions represent an important source of intraspecific variation in the impact of helpers in cooperative breeders. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA177","","","",""
"179","X.ISI.000272656600009","Parabiotic associations between tropical ants: equal partnership or parasitic exploitation?","Menzel, F. and Bluethgen, N.","JOURNAL OF ANIMAL ECOLOGY","0021-8790",79,"1","71-81",2010,"10.1111/j.1365-2656.2009.01628.x","P>1. The huge diversity of symbiotic associations among animals and/or plants comprises both mutualisms and parasitisms. Most symbioses between social insect species, however, involve social parasites, while mutual benefits have been only suspected for some parabiotic associations - two colonies that share a nest. 2. In the rainforest of Borneo, we studied parabiotic associations between the ants Crematogaster modiglianii and Camponotus rufifemur. Parabiotic nests were regularly found inside hollow tree trunks, most likely initiated by Cr. modiglianii. This species frequently nested without its partner, whereas we never found non-parabiotic Ca. rufifemur nests. We experimentally investigated potential benefits, potential interference competition for food (as a probable cost), and foraging niches of both species. 3. The two species never showed aggressive interactions and amicably shared food resources. However, Cr. modiglianii had a wider temporal and spatial foraging range than Ca. rufifemur, always found baits before Ca. rufifemur and recruited more efficiently. Camponotus rufifemur probably benefited from following pheromone trails of Cr. modiglianii. In turn, Ca. rufifemur was significantly more successful in defending the nest against alien ants. Crematogaster modiglianii hence may profit from its partner's defensive abilities. 4. In neotropical parabioses, epiphytes grown in `ant-gardens' play a crucial role in the association, e.g. by stabilization of nests. Hemiepiphytic Poikilospermum cordifolium (Cecropiaceae) seedlings and saplings frequently grew in the entrances of parabiotic nests in Borneo, obviously dispersed by the ants. In cafeteria experiments, both parabiotic ants carried its elaiosome-bearing seeds into the nest. However, P. cordifolium does not provide additional nest space, contrasting with neotropical ant-gardens. 5. The parabiotic association appears beneficial for both ant species, the main benefits being nest initiation by Cr. modiglianii and interspecific trail-following (for Ca. rufifemur), and, in turn, nest defence by Ca. rufifemur (for Cr. modiglianii). However, Ca. rufifemur seems to be more dependent on its partner than vice versa.",2,"MA179","","","",""
"54","X.ISI.000392774100017","Can cleanerfish overcome temptation? A selective role for dopamine influence on cooperative-based decision making","Soares, Marta C. and Cardoso, Sonia C. and Malato, Joao T. and Messias, Joao P. M.","PHYSIOLOGY \& BEHAVIOR","0031-9384",169,NA,"124-129",2017,"10.1016/j.physbeh.2016.11.028","Evidence suggests that animals are selected to make accurate choices and prioritize goals within the constraints of a given social environment to maximize fitness. These decisions are mostly based on complex processes in which value is linked to reward and cues may carry variable incentive salience. However, the level in which the incentive elicited by a cue is able to shift individual choices should differ between individuals and neurophysiological states. Here we used a notorious cooperative cleanerfish species Labroides dimidiatus to probe for differences in the incentive motivational valences given to food cues and then tested for the role of the dopaminergic system in the appraisal of such cues. We found that cleaners differed in Pavlovian conditioned approach behavioural responses to reward-associated stimuli: while the majority were fast to engage physically with the cue plate that indicated future reward delivery (sign trackers), only a few took significantly more time to respond (goal trackers). But amongst those that were considering the sole cue attractive, we discovered that the dopaminergic blockage decreased their initial propensity to approach and touch the cue plate. Our results show that dopamine disruption contributes to shifting the attribution of motivational incentive from the predictive cue towards the actual reward and provides key insight into the physiological framework of cooperative-based decision making. (C) 2016 Elsevier Inc. All rights reserved.",2,"MA54","","","",""
